N	2gram	Tiupa_Hudo_2	Problemy
1	и в	28	46
2	и не	18	27
3	может быть	8	23
4	как бы	5	19
5	не может	4	19
6	в нем	3	17
7	в этом	13	16
8	не только	11	14
9	перед нами	11	12
10	но и	9	12
11	как и	11	12
12	на пороге	2	12
13	как мы	2	12
14	и на	3	11
15	точки зрения	2	11
16	в одном	3	11
17	а не	14	11
18	не в	13	10
19	между ними	2	10
20	прежде всего	3	9
21	в том	15	9
22	в самом	5	9
23	и все	7	9
24	вовсе не	2	9
25	и к	2	9
26	в его	11	9
27	с точки	2	9
28	до сих	2	8
29	сих пор	2	8
30	или в	3	8
31	и с	6	7
32	к чужому	3	7
33	еще не	3	7
34	как раз	4	7
35	в себе	9	7
36	никогда не	5	6
37	к себе	3	6
38	о нем	2	6
39	но в	2	6
40	на фоне	3	6
41	на свой	2	6
42	что он	8	6
43	что я	2	6
44	то же	6	6
45	все это	3	6
46	и он	3	6
47	и его	5	6
48	только в	4	6
49	это не	6	5
50	о себе	3	5
51	с самим	2	5
52	же время	4	5
53	при этом	11	5
54	и сам	5	5
55	в котором	6	5
56	к нему	3	5
57	жизни и	6	5
58	по отношению	7	5
59	рядом с	5	5
60	в то	6	5
61	в жизни	8	5
62	с его	5	5
63	у него	5	5
64	о том	12	5
65	отношению к	7	5
66	что в	5	4
67	в этих	3	4
68	можно сказать	6	4
69	да и	5	4
70	еще и	2	4
71	потому что	2	4
72	же и	2	4
73	превращается в	4	4
74	как в	5	4
75	том что	19	4
76	но не	4	4
77	он не	4	4
78	все же	2	4
79	то что	6	4
80	своего рода	16	4
81	так и	8	4
82	приводит к	2	4
83	уже не	10	4
84	самом деле	3	4
85	на себя	3	4
86	героя и	3	4
87	здесь не	2	4
88	и другие	5	3
89	себя и	2	3
90	с другой	3	3
91	из этих	2	3
92	человека и	3	3
93	в мире	7	3
94	в своем	5	3
95	на этом	2	3
96	и для	2	3
97	отношение к	2	3
98	так же	3	3
99	и только	2	3
100	жизнь в	2	3
101	самим собою	2	3
102	как он	3	3
103	но при	3	3
104	если бы	6	3
105	не как	2	3
106	с собой	2	3
107	с ее	5	3
108	она не	5	3
109	но именно	2	3
110	было бы	3	3
111	мы уже	3	3
112	в своей	6	3
113	и о	4	3
114	что и	4	3
115	себя в	8	3
116	на него	3	3
117	что же	2	3
118	только на	5	3
119	той же	2	3
120	тем что	6	3
121	в этой	5	3
122	и т.д	2	3
123	и это	3	3
124	жизни не	2	2
125	не менее	5	2
126	он сам	2	2
127	мысли и	2	2
128	или иной	2	2
129	к тому	7	2
130	все время	3	2
131	для нас	3	2
132	в строгом	2	2
133	же как	2	2
134	для него	5	2
135	во сне	3	2
136	в смерти	2	2
137	если в	2	2
138	людей в	2	2
139	то и	4	2
140	в других	4	2
141	не было	6	2
142	те же	2	2
143	лишь в	2	2
144	а в	6	2
145	сказать что	2	2
146	в художественном	4	2
147	с ним	7	2
148	между тем	8	2
149	а как	2	2
150	с нею	3	2
151	в духе	2	2
152	о которых	2	2
153	раз в	3	2
154	одна из	2	2
155	все что	3	2
156	есть и	3	2
157	рассказ и	2	2
158	он уже	2	2
159	об этом	7	2
160	к ней	2	2
161	вместе с	2	2
162	бы и	4	2
163	бы не	3	2
164	хотя бы	2	2
165	главного героя	2	2
166	можно было	3	2
167	ничего не	5	2
168	в данном	2	2
169	в рассказе	21	2
170	тем как	2	2
171	автора и	2	2
172	в другом	2	2
173	а между	4	2
174	того как	2	2
