N	2gram	Bakhtin_Fr_6	Myshleni
1	в том	2	28
2	и в	41	28
3	то что	10	28
4	в этом	12	27
5	того что	3	24
6	в развитии	2	24
7	потому что	3	22
8	не может	4	19
9	том что	7	19
10	таким образом	17	18
11	что он	6	18
12	только в	3	18
13	что в	7	17
14	не только	10	16
15	так же	5	15
16	может быть	2	13
17	с помощью	6	13
18	сказать что	6	13
19	точки зрения	2	13
20	и не	3	11
21	как бы	7	11
22	что мы	2	11
23	как мы	12	10
24	но и	13	10
25	так как	10	10
26	но не	2	10
27	того чтобы	4	10
28	с точки	2	10
29	было бы	3	9
30	никогда не	8	8
31	в самом	10	8
32	мы видели	2	8
33	тем что	5	8
34	того же	4	7
35	в нем	16	7
36	в сущности	8	7
37	в своем	5	7
38	заключается в	2	7
39	мы видим	6	7
40	как известно	2	7
41	он не	2	7
42	вместе с	6	7
43	то же	5	7
44	между ними	3	7
45	там где	5	7
46	так что	2	6
47	и как	4	6
48	и что	5	6
49	в то	6	6
50	тогда когда	2	6
51	как и	7	6
52	так и	5	6
53	как раз	2	6
54	мы не	2	6
55	в чем	3	6
56	в области	2	6
57	не могут	2	5
58	и на	9	5
59	и все	9	5
60	но в	8	5
61	что все	2	5
62	один раз	2	5
63	из того	2	5
64	в этой	8	5
65	именно в	4	4
66	в частности	2	4
67	не в	4	4
68	на этом	2	4
69	например в	6	4
70	но если	2	4
71	с этим	3	4
72	они не	3	4
73	в одной	3	4
74	в первом	3	4
75	одного и	2	4
76	во всех	17	4
77	в той	5	4
78	той же	5	4
79	и то	2	4
80	в себе	5	4
81	что их	2	3
82	до того	3	3
83	из этих	2	3
84	все время	4	3
85	как это	2	3
86	есть в	3	3
87	до конца	2	3
88	при этом	3	3
89	на его	2	3
90	хотя и	2	3
91	этом отношении	3	3
92	те же	3	3
93	во втором	3	3
94	образом в	2	3
95	в основе	4	3
96	бы в	2	3
97	в плане	3	3
98	с его	5	3
99	в них	7	3
100	первом случае	3	3
101	раз в	2	3
102	это и	2	3
103	связи с	2	3
104	связано с	3	3
105	до сих	3	3
106	один из	6	3
107	в его	7	3
108	сих пор	3	3
109	как в	4	3
110	а не	2	3
111	и его	13	3
112	все основные	2	2
113	он сам	3	2
114	и другие	2	2
115	в этих	2	2
116	для этого	2	2
117	с другой	4	2
118	с этой	3	2
119	в конце	2	2
120	прежде всего	10	2
121	в меньшей	2	2
122	что именно	2	2
123	для нас	2	2
124	но это	3	2
125	самом деле	4	2
126	вместо того	3	2
127	одним из	4	2
128	как они	2	2
129	и от	4	2
130	в котором	4	2
131	и др	10	2
132	из них	5	2
133	если мы	2	2
134	все это	11	2
135	где они	2	2
136	другой стороны	2	2
137	которых мы	2	2
138	все эти	11	2
139	и наконец	4	2
140	но он	5	2
141	от него	2	2
142	с ним	4	2
143	с более	2	2
144	у него	7	2
145	в одном	5	2
146	у нас	4	2
147	более того	4	2
148	всех тех	2	2
149	мы уже	18	2
150	в своей	2	2
151	из этого	4	2
152	что если	2	2
153	еще в	5	2
154	втором случае	3	2
155	все же	4	2
156	внимание на	2	2
157	не на	2	2
158	а в	4	2
159	но с	2	2
160	в значительной	2	2
161	с другими	3	2
162	в данном	3	2
163	из области	2	2
164	в другом	4	2
165	и вообще	4	2
166	что они	2	2
167	в новом	2	2
