N	2gram	Vygotskiy__4	StatiiOP
1	и в	20	29
2	том что	35	27
3	в том	42	27
4	в этом	24	21
5	но и	9	19
6	что в	19	19
7	не только	15	19
8	о том	5	17
9	что он	6	13
10	в его	11	13
11	то что	15	11
12	в которой	3	11
13	к тому	6	10
14	таким образом	25	10
15	в своем	4	9
16	так и	5	9
17	этом отношении	7	9
18	и не	8	9
19	потому что	12	9
20	но в	3	8
21	с тем	6	7
22	в самом	6	7
23	в ней	2	7
24	в виду	3	7
25	в своей	7	7
26	вместе с	8	7
27	тому что	4	7
28	того как	2	7
29	для того	5	7
30	одним из	2	6
31	все же	5	6
32	и что	8	6
33	факт что	2	6
34	того чтобы	7	6
35	и его	5	6
36	и на	6	6
37	прежде всего	2	5
38	в той	2	5
39	в качестве	21	5
40	было бы	8	5
41	как бы	7	5
42	в языке	2	5
43	а не	7	5
44	того что	10	5
45	между тем	9	5
46	точки зрения	24	5
47	речь идет	5	4
48	именно в	3	4
49	в частности	5	4
50	с другой	12	4
51	раньше чем	5	4
52	к этому	4	4
53	не в	4	4
54	для него	2	4
55	и к	5	4
56	в нем	2	4
57	внимание на	3	4
58	то обстоятельство	3	4
59	в речи	4	4
60	обстоятельство что	3	4
61	связи с	3	4
62	в значении	2	4
63	и с	4	4
64	в известном	2	3
65	не менее	3	3
66	же как	6	3
67	что это	2	3
68	в этих	3	3
69	не является	5	3
70	это слово	2	3
71	вообще не	2	3
72	с этим	5	3
73	идет о	3	3
74	что на	2	3
75	ни в	3	3
76	тому же	6	3
77	так что	3	3
78	в начале	2	3
79	но не	3	3
80	одной из	3	3
81	в обоих	3	3
82	никогда не	5	3
83	всяком случае	3	3
84	из них	4	3
85	другой стороны	9	3
86	самом деле	7	3
87	как в	5	3
88	в их	12	3
89	а с	2	3
90	относятся к	2	3
91	тем что	7	3
92	и он	2	3
93	так же	11	3
94	во всяком	4	3
95	и здесь	2	3
96	что эта	3	3
97	которые не	2	3
98	в отношении	10	2
99	но они	2	2
100	на всем	2	2
101	и более	7	2
102	только не	5	2
103	и другие	9	2
104	если бы	5	2
105	что с	4	2
106	в какой	3	2
107	с этой	4	2
108	если не	2	2
109	что и	9	2
110	а затем	2	2
111	по существу	3	2
112	как и	9	2
113	и как	9	2
114	даны в	2	2
115	в этой	3	2
116	что они	14	2
117	в истории	10	2
118	по своему	4	2
119	как известно	3	2
120	к истории	3	2
121	случае не	2	2
122	раз в	2	2
123	на его	3	2
124	такого рода	6	2
125	может быть	12	2
126	только к	3	2
127	не по	2	2
128	том же	2	2
129	никак не	2	2
130	тем же	4	2
131	а также	2	2
132	на то	5	2
133	даже в	2	2
134	только в	10	2
135	с той	2	2
136	как говорит	2	2
137	также и	2	2
138	в процессе	27	2
139	со стороны	3	2
140	и речи	2	2
141	только что	4	2
142	совершенно не	3	2
143	не может	6	2
144	тогда как	2	2
145	то же	16	2
146	все эти	5	2
147	при этом	12	2
148	в отличие	2	2
149	они не	2	2
150	по пути	2	2
151	что такое	5	2
152	на этот	3	2
153	не имеет	2	2
154	с точки	11	2
155	и те	4	2
156	что этот	2	2
157	в данном	2	2
158	в результате	8	2
159	сказать что	6	2
160	которую он	2	2
161	в каком	2	2
162	в себе	10	2
163	в один	3	2
164	его в	6	2
165	как он	4	2
166	и это	2	2
167	том смысле	2	2
168	так как	10	2
169	как это	9	2
170	того же	9	2
171	отличие от	2	2
172	в области	4	2
