N	2gram	Vygotskiy__1	KulturaY
1	потому что	6	25
2	и в	23	23
3	письменной речи	2	21
4	не только	16	20
5	в том	24	19
6	в этом	17	18
7	и не	9	16
8	было бы	4	15
9	так как	7	15
10	может быть	14	15
11	точки зрения	26	14
12	если бы	5	12
13	в самом	7	12
14	все эти	4	12
15	том что	21	11
16	того чтобы	17	11
17	в области	3	11
18	но в	5	11
19	что в	14	10
20	по себе	5	10
21	а не	3	10
22	вовсе не	3	9
23	вопрос о	7	9
24	в сущности	6	9
25	то что	17	9
26	самом деле	3	9
27	для того	15	9
28	хотя бы	4	9
29	можно было	3	9
30	не может	12	9
31	с другой	10	8
32	прежде всего	10	8
33	не в	4	8
34	в качестве	9	8
35	уже не	2	8
36	и что	5	8
37	и пр	2	8
38	с точки	18	8
39	что это	3	7
40	в нашем	2	7
41	в силу	6	7
42	все же	3	7
43	но и	14	7
44	другой стороны	9	7
45	с помощью	13	7
46	и с	9	7
47	в этой	7	6
48	но не	4	6
49	в речи	2	6
50	речи в	14	6
51	вопроса о	2	6
52	то же	8	6
53	этот вопрос	3	6
54	между тем	9	6
55	и на	8	6
56	что мы	5	6
57	я не	3	5
58	что все	4	5
59	ясно что	2	5
60	что он	7	5
61	об этом	3	5
62	по существу	4	5
63	несмотря на	2	5
64	в его	14	5
65	всяком случае	3	5
66	этого слова	4	5
67	один из	2	5
68	должен быть	4	5
69	и тем	6	5
70	слова и	5	5
71	речь в	2	5
72	вместе с	9	5
73	приводит к	4	5
74	все это	6	5
75	таким образом	26	5
76	там где	2	5
77	и вот	2	5
78	лишь в	6	5
79	целый ряд	4	5
80	как это	2	5
81	и то	3	5
82	речи и	28	5
83	во всяком	3	5
84	только в	6	5
85	зависимости от	2	5
86	в зависимости	2	4
87	в них	2	4
88	перед нами	5	4
89	к этому	4	4
90	бы и	2	4
91	на то	5	4
92	если мы	2	4
93	можно сказать	5	4
94	к тому	4	4
95	ни в	4	4
96	но все	2	4
97	должно быть	2	4
98	от того	6	4
99	хотя и	2	4
100	как бы	11	4
101	так же	16	4
102	не имеет	2	4
103	в данном	2	4
104	в результате	4	4
105	сказать что	11	4
106	могут быть	3	4
107	в каком	3	4
108	говорить о	2	4
109	в то	7	4
110	в конце	2	4
111	ничего не	3	4
112	так и	5	4
113	на этом	2	3
114	уже в	3	3
115	всех этих	2	3
116	для этого	5	3
117	главным образом	2	3
118	же время	2	3
119	что оно	3	3
120	связи с	3	3
121	он не	5	3
122	в сфере	3	3
123	в процессе	8	3
124	всего в	2	3
125	что она	4	3
126	как в	4	3
127	как раз	4	3
128	с этим	6	3
129	то и	3	3
130	этом отношении	4	3
131	именно в	6	3
132	как мы	5	3
133	того что	15	3
134	из которых	3	3
135	вот почему	2	3
136	а в	2	3
137	и его	6	3
138	к вопросу	2	3
139	слова как	2	3
140	тем что	6	3
141	от речи	2	3
142	и это	3	3
143	за собой	2	2
144	в отношении	10	2
145	только для	3	2
146	и более	5	2
147	же как	6	2
148	с тем	7	2
149	сознания и	3	2
150	речи но	3	2
151	в частности	2	2
152	никогда не	2	2
153	смысле этого	3	2
154	что между	2	2
155	о котором	2	2
156	мысль и	3	2
157	что у	2	2
158	с этой	6	2
159	и от	3	2
160	и все	5	2
161	и до	2	2
162	и речь	4	2
163	одного из	3	2
164	на все	3	2
165	представить себе	5	2
166	речи мы	4	2
167	что они	3	2
168	мы могли	7	2
169	в другом	7	2
170	и потому	2	2
171	с одной	8	2
172	что если	2	2
173	свою очередь	3	2
174	бы сказать	2	2
175	с той	2	2
176	смысле слова	3	2
177	в свою	4	2
178	она не	3	2
179	на примере	2	2
180	при этом	4	2
181	и если	3	2
182	к слову	6	2
183	и даже	2	2
184	речь идет	2	2
185	был бы	2	2
186	мы видели	2	2
187	по сравнению	6	2
188	превращается в	3	2
189	в своей	4	2
190	в современной	2	2
191	данном случае	2	2
192	в их	3	2
193	и следовательно	3	2
194	в своем	3	2
195	того как	2	2
196	которых мы	2	2
197	это положение	4	2
198	как и	14	2
199	тем самым	5	2
200	на этот	3	2
201	который мы	2	2
202	той же	2	2
203	что для	5	2
204	почти всегда	2	2
205	в которых	3	2
206	от этого	2	2
207	нуждается в	2	2
208	в своих	5	2
209	как впрочем	2	2
210	мы должны	5	2
211	речи с	2	2
212	могли бы	6	2
213	заключается в	8	2
214	что эта	2	2
215	тех же	2	2
216	ответ на	3	2
217	отношения к	3	2
218	составные элементы	2	2
