N	2gram	Propp_Isto_7	Myslijsy
1	потому что	9	46
2	в том	7	32
3	и в	24	30
4	может быть	14	28
5	то же	8	23
6	не только	21	21
7	только в	6	21
8	для нас	6	20
9	но и	11	19
10	том что	10	18
11	то что	7	18
12	того что	6	18
13	что в	13	17
14	не в	9	15
15	и не	4	15
16	а не	8	15
17	таким образом	7	14
18	что и	8	13
19	так как	8	13
20	точно так	2	12
21	вместе с	7	12
22	а в	10	12
23	так и	5	11
24	как и	6	10
25	как в	12	10
26	и что	10	10
27	в этом	12	10
28	в то	2	10
29	из этих	3	9
30	было бы	2	9
31	в нем	6	9
32	мы не	4	9
33	тогда когда	3	9
34	в самом	2	8
35	что не	2	8
36	что мы	3	8
37	с другой	9	7
38	вовсе не	4	7
39	как мы	3	7
40	так что	3	7
41	но не	6	7
42	с одной	5	7
43	тем что	6	7
44	же что	2	6
45	но оно	2	6
46	что он	21	6
47	но это	3	6
48	с этим	2	6
49	из них	2	6
50	например в	3	6
51	то это	5	6
52	то и	4	6
53	не может	14	6
54	там же	2	6
55	уже не	2	6
56	не имеет	4	6
57	с ним	5	6
58	уже в	3	5
59	не могут	2	5
60	в них	3	5
61	думать что	2	5
62	еще не	8	5
63	в действительности	2	5
64	и тем	2	5
65	по которому	2	5
66	не менее	5	5
67	сказать что	2	5
68	и т	17	5
69	к ней	2	5
70	что это	6	4
71	и от	2	4
72	мы видели	7	4
73	все это	8	4
74	то время	2	4
75	в котором	2	4
76	тем более	2	4
77	не все	3	4
78	один из	7	4
79	другой стороны	8	4
80	и его	3	4
81	он не	6	4
82	если не	4	4
83	и по	3	4
84	того как	3	4
85	мы должны	4	4
86	в один	2	4
87	и это	2	4
88	этого не	2	3
89	есть еще	2	3
90	тому что	2	3
91	прежде всего	2	3
92	и все	6	3
93	в образе	3	3
94	к этому	2	3
95	связь с	2	3
96	не можем	2	3
97	тем не	4	3
98	и оно	2	3
99	не будет	2	3
100	мы можем	4	3
101	что при	2	3
102	такое же	2	3
103	до сих	2	3
104	одной стороны	5	3
105	при этом	4	3
106	что она	5	3
107	как бы	4	3
108	на него	2	3
109	со стороны	2	3
110	только на	2	3
111	т д	16	3
112	на свое	2	3
113	к нему	7	3
114	в силу	2	3
115	друг друга	2	3
116	так же	6	3
117	или в	8	3
118	и на	2	3
119	его в	3	3
120	ответ на	6	3
121	там где	5	3
122	в чем	5	3
123	в которой	2	3
124	сих пор	3	3
125	перед нами	2	2
126	во время	6	2
127	но все	4	2
128	об этом	6	2
129	связи с	3	2
130	со своей	2	2
131	свое место	2	2
132	так например	2	2
133	не столько	3	2
134	та же	2	2
135	не всегда	4	2
136	показывает что	8	2
137	на то	3	2
138	отношение к	5	2
139	одной из	4	2
140	все в	2	2
141	в ее	2	2
142	мы видим	10	2
143	что они	3	2
144	от него	3	2
145	у него	10	2
146	но тем	2	2
147	она не	2	2
148	и тот	2	2
149	и если	3	2
150	на его	2	2
151	нечто вроде	3	2
152	выше мы	3	2
153	он говорит	2	2
154	том чтобы	3	2
155	и о	2	2
156	должно было	2	2
157	мы уже	4	2
158	все же	9	2
159	в их	4	2
160	в форме	2	2
161	так в	4	2
162	тогда как	3	2
163	в других	4	2
164	этой стороны	3	2
165	что такое	2	2
166	и наконец	3	2
167	и даже	3	2
168	что по	2	2
169	с этой	6	2
170	ни в	2	2
171	точки зрения	4	2
172	что собственно	2	2
173	и после	2	2
174	о том	9	2
175	то не	4	2
