N	2gram	Vygotskiy__5	StatiiOP
1	и в	16	44
2	в том	18	36
3	что в	16	30
4	том что	15	29
5	в этом	25	21
6	вовсе не	2	19
7	то что	26	18
8	не только	16	18
9	было бы	10	17
10	а в	3	17
11	о том	8	17
12	и не	12	16
13	а не	10	16
14	может быть	9	15
15	в области	12	14
16	как в	5	13
17	можно было	5	13
18	не в	6	12
19	в первой	2	12
20	у нас	2	11
21	в этой	6	11
22	самом деле	3	11
23	того чтобы	17	11
24	точки зрения	18	11
25	для того	14	10
26	что он	25	10
27	но и	6	10
28	но в	6	10
29	только в	10	10
30	в отношении	9	9
31	с другой	4	9
32	если бы	8	9
33	в то	5	9
34	как и	8	9
35	того что	16	9
36	во второй	2	9
37	так и	7	9
38	в его	11	9
39	во всех	2	8
40	все же	3	8
41	из них	2	8
42	не может	18	8
43	и его	3	8
44	это не	4	8
45	с точки	9	8
46	я не	2	7
47	прежде всего	3	7
48	по поводу	2	7
49	в самом	4	7
50	сих пор	3	7
51	до сих	3	7
52	другой стороны	2	7
53	таким образом	19	7
54	этом отношении	5	7
55	сказать что	13	7
56	что они	5	7
57	потому что	21	6
58	так что	4	6
59	но это	3	6
60	для него	5	6
61	что и	3	6
62	в своей	2	6
63	именно в	4	6
64	в той	6	6
65	во всяком	2	6
66	хотя бы	5	6
67	не менее	3	5
68	никогда не	5	5
69	такой же	4	5
70	так же	15	5
71	что мы	4	5
72	совершенно не	2	5
73	в котором	2	5
74	в нем	7	5
75	в целом	4	5
76	жизни и	2	5
77	все это	2	5
78	той же	4	5
79	то же	8	5
80	и даже	2	5
81	и по	4	5
82	и то	4	5
83	тем что	5	5
84	могут быть	4	5
85	все эти	4	5
86	так как	16	5
87	на вопрос	5	4
88	в частности	3	4
89	столь же	2	4
90	что она	2	4
91	вопрос о	12	4
92	это и	3	4
93	но все	2	4
94	тем более	4	4
95	является не	2	4
96	и что	12	4
97	в качестве	4	4
98	никто не	2	4
99	но если	6	4
100	как бы	5	4
101	еще более	5	4
102	что у	2	4
103	заключается в	5	4
104	не имеет	4	4
105	языка и	6	4
106	этот вопрос	6	4
107	как будто	2	4
108	как это	8	4
109	в которой	5	4
110	к которому	4	4
111	том как	2	4
112	в основе	8	3
113	а с	2	3
114	тому что	5	3
115	в какой	6	3
116	и с	3	3
117	с этой	4	3
118	не является	5	3
119	должна быть	5	3
120	этих двух	3	3
121	то в	3	3
122	же как	7	3
123	чем в	3	3
124	но не	10	3
125	того же	7	3
126	еще не	4	3
127	или иным	2	3
128	общего с	2	3
129	в ней	2	3
130	и тем	3	3
131	то это	2	3
132	отношению к	12	3
133	в истории	2	3
134	говорит о	3	3
135	по отношению	12	3
136	ничего общего	3	3
137	что для	2	3
138	с одной	3	3
139	что оно	6	3
140	но с	2	3
141	тем или	2	3
142	говорит что	5	3
143	должны быть	2	3
144	на этот	4	3
145	значит что	5	3
146	в чем	3	3
147	в результате	4	3
148	обстоятельство что	2	3
149	в другом	6	3
150	вопроса о	3	3
151	связанные с	6	3
152	ответ на	3	3
153	между тем	3	3
154	с этим	3	3
155	что все	6	2
156	в этих	3	2
157	в случае	2	2
158	в своем	5	2
159	с которыми	2	2
160	вообще не	4	2
161	больше чем	3	2
162	в такой	5	2
163	на который	2	2
164	быть в	2	2
165	этом случае	3	2
166	по существу	3	2
167	и более	3	2
168	без всяких	2	2
169	при этом	4	2
170	то время	4	2
171	что с	5	2
172	одной стороны	3	2
173	со всеми	2	2
174	этого вопроса	3	2
175	в сущности	13	2
176	за пределы	4	2
177	совпадает с	2	2
178	и потому	2	2
179	свое время	2	2
180	если в	3	2
181	в первом	3	2
182	отношение к	11	2
183	отношения к	2	2
184	и их	4	2
185	вытекает из	3	2
186	в свое	2	2
187	то обстоятельство	2	2
188	еще и	3	2
189	оба эти	4	2
190	а потому	3	2
191	из того	11	2
192	тем самым	8	2
193	ни одного	2	2
194	он должен	5	2
195	другом месте	4	2
196	мы не	3	2
197	ничего не	5	2
198	не знает	5	2
199	в своих	2	2
200	их в	2	2
201	языка не	2	2
202	у него	6	2
203	ни на	2	2
204	мере в	5	2
205	он не	8	2
206	но он	7	2
207	что эта	3	2
208	говорить о	3	2
209	по своей	3	2
210	его в	2	2
211	к нему	3	2
212	отчета в	2	2
213	время как	4	2
