N	2gram	Losev_Dial_2	KulturaY
1	и т	17	54
2	т п	2	41
3	т е	30	32
4	и в	19	23
5	точки зрения	12	23
6	в том	14	22
7	не только	19	17
8	было бы	3	16
9	в этом	8	16
10	с точки	8	16
11	в области	2	14
12	может быть	20	14
13	самом деле	4	14
14	что в	7	13
15	в самом	5	13
16	не менее	3	12
17	потому что	14	12
18	вопрос о	3	11
19	том что	10	11
20	а не	16	11
21	того что	6	11
22	и не	30	10
23	прежде всего	8	9
24	тем не	2	9
25	еще не	4	9
26	хотя бы	4	9
27	таким образом	4	9
28	так как	14	9
29	зависимости от	2	8
30	до сих	2	8
31	сих пор	2	8
32	т д	15	8
33	уже не	3	8
34	в виду	5	8
35	с другой	5	7
36	если мы	2	7
37	в зависимости	2	7
38	и что	5	7
39	должно быть	7	7
40	в данном	3	7
41	сказать что	10	7
42	все эти	2	7
43	как это	7	7
44	того как	2	7
45	с тем	2	6
46	по себе	18	6
47	что и	5	6
48	что он	6	6
49	в силу	5	6
50	при этом	4	6
51	так и	10	6
52	в их	2	6
53	не может	9	6
54	то же	12	6
55	в общем	2	6
56	могут быть	4	6
57	говорить о	5	6
58	связи с	4	6
59	только в	5	6
60	о том	5	6
61	ничего не	3	6
62	что же	2	5
63	я не	6	5
64	не могут	4	5
65	независимо от	4	5
66	и есть	4	5
67	вовсе не	13	5
68	как и	10	5
69	не в	8	5
70	совершенно не	7	5
71	что она	14	5
72	как бы	14	5
73	не значит	3	5
74	все же	4	5
75	от того	4	5
76	в связи	4	5
77	как мы	3	5
78	во внимание	3	5
79	а в	4	5
80	но это	7	5
81	также и	2	5
82	тем что	2	5
83	той или	4	5
84	в поэзии	7	5
85	в чем	3	5
86	и должно	2	5
87	же мы	3	4
88	тому что	2	4
89	ясно что	4	4
90	только тогда	7	4
91	тех пор	3	4
92	только как	3	4
93	в сущности	2	4
94	в своей	8	4
95	в ее	4	4
96	то что	14	4
97	данном случае	2	4
98	как в	2	4
99	как раз	5	4
100	в своем	4	4
101	не было	3	4
102	с одной	2	4
103	в той	3	4
104	заключается в	4	4
105	что не	6	4
106	что такое	3	4
107	в таком	4	4
108	между тем	2	4
109	мы говорим	3	4
110	тогда когда	6	4
111	уже в	4	3
112	и более	3	3
113	что это	10	3
114	это уже	2	3
115	отнюдь не	6	3
116	это не	10	3
117	на самом	2	3
118	должна быть	5	3
119	именно в	2	3
120	есть не	7	3
121	к тому	2	3
122	и к	7	3
123	что на	2	3
124	как же	3	3
125	ни в	10	3
126	но как	5	3
127	это и	3	3
128	но не	6	3
129	очевидно что	2	3
130	форма и	3	3
131	в какой	2	3
132	он не	4	3
133	поэзия и	2	3
134	то это	2	3
135	не есть	47	3
136	только то	4	3
137	но и	12	3
138	на него	2	3
139	а именно	5	3
140	другой стороны	4	3
141	мы находим	3	3
142	и вот	4	3
143	они не	3	3
144	не по	2	3
145	в ней	2	3
146	и пр	5	3
147	не потому	6	3
148	и с	5	3
149	бы и	2	3
150	в результате	2	3
151	сам по	3	3
152	может иметь	3	3
153	в каком	4	3
154	в то	6	3
155	и только	4	3
156	она не	8	3
157	мы должны	2	3
158	того или	2	3
159	когда мы	3	3
160	я и	2	3
161	вопрос об	4	2
162	или иное	4	2
163	все это	4	2
164	но все	2	2
165	о чем	3	2
166	в частности	2	2
167	не как	2	2
168	сразу же	3	2
169	интеллигенции и	4	2
170	в одном	4	2
171	на очень	2	2
172	как они	3	2
173	и я	2	2
174	быть в	4	2
175	в тех	2	2
176	же это	4	2
177	сама по	7	2
178	можно сказать	5	2
179	как таковой	4	2
180	и как	10	2
181	и при	2	2
182	эти два	2	2
183	из всего	2	2
184	что они	6	2
185	более или	2	2
186	по своему	5	2
187	также что	2	2
188	и говорить	2	2
189	поэзией и	3	2
190	это еще	2	2
191	кроме того	3	2
192	с целью	2	2
193	или иным	2	2
194	и если	4	2
195	конечно не	6	2
196	за пределы	4	2
197	она есть	9	2
198	что если	3	2
199	его в	3	2
200	не стану	2	2
201	говоря уже	2	2
202	но мы	2	2
203	в некоторых	2	2
204	вместе с	2	2
205	не говоря	2	2
206	дело не	2	2
207	уже о	2	2
208	или менее	2	2
209	что есть	2	2
210	смысл и	2	2
211	только что	5	2
212	как я	2	2
213	не просто	12	2
214	а потому	2	2
215	чтобы не	6	2
216	тем же	2	2
217	принять во	3	2
218	то или	4	2
219	так же	2	2
220	как нельзя	2	2
221	во всяком	2	2
222	ни на	2	2
223	только о	2	2
224	что мы	2	2
225	на этом	2	2
226	что эти	2	2
227	как он	4	2
228	в этих	3	2
229	таком случае	3	2
230	не то	5	2
231	то не	3	2
232	это конечно	4	2
233	мы имеем	3	2
234	но в	2	2
235	е в	3	2
236	еще на	2	2
