N	2gram	Tiupa_Hudo_2	Analitik
1	в тексте	5	24
2	тогда как	7	19
3	в этом	13	18
4	в частности	7	16
5	и в	28	16
6	не только	11	16
7	так и	8	15
8	как и	11	14
9	в том	15	12
10	своего рода	16	12
11	но и	9	12
12	и не	18	12
13	том что	19	12
14	в качестве	4	11
15	как бы	5	10
16	при этом	11	10
17	а не	14	10
18	лишь в	2	9
19	в этой	5	9
20	ничего не	5	9
21	в данном	2	8
22	отнюдь не	2	8
23	состоит в	7	8
24	не случайно	10	8
25	всего лишь	3	8
26	к тому	7	7
27	в себе	9	7
28	художественного целого	5	7
29	то что	6	7
30	о том	12	7
31	а также	2	7
32	с другой	3	6
33	в самом	5	6
34	в мире	7	6
35	и на	3	6
36	говорить о	2	6
37	может быть	8	6
38	как это	7	6
39	но в	2	6
40	говорит о	4	5
41	и к	2	5
42	в контексте	2	5
43	данном случае	2	5
44	с одной	3	5
45	на себя	3	5
46	не менее	5	4
47	только не	2	4
48	в своем	5	4
49	столь же	3	4
50	можно сказать	6	4
51	у него	5	4
52	о его	2	4
53	уже не	10	4
54	тому же	2	4
55	не в	13	4
56	но не	4	4
57	тем самым	2	4
58	для него	5	4
59	одной стороны	3	4
60	по преимуществу	3	4
61	не с	2	4
62	отношению к	7	4
63	во второй	2	4
64	как в	5	4
65	все это	3	4
66	как раз	4	4
67	по отношению	7	4
68	не может	4	4
69	на этом	2	4
70	и его	5	4
71	то же	6	4
72	точки зрения	2	4
73	только в	4	4
74	казалось бы	6	3
75	место в	2	3
76	никогда не	5	3
77	в нашем	2	3
78	как о	3	3
79	не столько	2	3
80	на фоне	3	3
81	прежде всего	3	3
82	как уже	2	3
83	или иного	2	3
84	или иной	2	3
85	что на	3	3
86	ему в	2	3
87	одной из	3	3
88	тем не	4	3
89	с самим	2	3
90	по поводу	3	3
91	было бы	3	3
92	и сам	5	3
93	несмотря на	3	3
94	со своим	3	3
95	ни о	3	3
96	или в	3	3
97	что и	4	3
98	из них	2	3
99	со стороны	3	3
100	приводит к	2	3
101	только на	5	3
102	если бы	6	3
103	и читателя	3	3
104	ответ на	2	3
105	именно в	2	3
106	того или	2	3
107	главного героя	2	3
108	можно было	3	3
109	а в	6	3
110	как мы	2	3
111	тому как	4	3
112	с ними	3	3
113	являет собой	2	3
114	и то	2	3
115	автора и	2	3
116	тем что	6	3
117	подобно тому	4	3
118	как будто	4	3
119	сводится к	6	3
120	и т.д	2	3
121	едва ли	3	3
122	я и	6	3
123	в конечном	4	3
124	и все	7	3
125	а как	2	2
126	в ответ	3	2
127	была бы	3	2
128	в состоянии	3	2
129	еще одна	2	2
130	личность в	3	2
131	другого и	2	2
132	художественности в	2	2
133	в одном	3	2
134	что все	3	2
135	вовсе не	2	2
136	конечном счете	3	2
137	не понимаю	2	2
138	в соответствии	3	2
139	соответствии с	3	2
140	все что	3	2
141	превращается в	4	2
142	внутреннего я	2	2
143	же время	4	2
144	что в	5	2
145	от своего	2	2
146	она не	5	2
147	еще не	3	2
148	о чем	8	2
149	в своей	6	2
150	ни с	2	2
151	в роли	2	2
152	в котором	6	2
153	для нее	4	2
154	один из	2	2
155	это было	2	2
156	с ее	5	2
157	себя в	8	2
158	вместе с	2	2
159	дело не	2	2
160	на него	3	2
161	что она	7	2
162	от которого	2	2
163	и мне	2	2
164	вслед за	4	2
165	и внутренне	2	2
166	внимание на	3	2
167	той же	2	2
168	т е	2	2
169	те же	2	2
170	в двух	2	2
171	и он	3	2
172	и для	2	2
173	с точки	2	2
174	упоминание о	2	2
175	так же	3	2
176	роль в	2	2
177	между тем	8	2
178	личности и	2	2
179	одно из	5	2
180	он не	4	2
181	смерти не	2	2
182	о себе	3	2
183	в то	6	2
184	жизненная позиция	2	2
185	в его	11	2
186	для общей	2	2
187	его в	2	2
188	в этих	3	2
189	сказать что	2	2
190	с ним	7	2
191	же не	2	2
