N	2gram	Vygotskiy__2	Istorich
1	и в	15	25
2	что он	12	22
3	вместе с	6	22
4	представление о	5	17
5	может быть	9	17
6	мы имеем	3	14
7	не только	15	13
8	но и	10	13
9	в его	2	12
10	и не	7	11
11	так как	4	11
12	все же	4	10
13	в этом	19	10
14	тем что	2	10
15	с другой	6	9
16	и его	4	9
17	таким образом	14	9
18	связи с	9	8
19	что в	14	8
20	мы знаем	7	8
21	том что	27	8
22	мы видим	4	8
23	связь с	2	8
24	все эти	3	8
25	и что	8	8
26	в частности	6	7
27	в качестве	4	7
28	во время	3	7
29	мы видели	6	7
30	как и	6	7
31	то что	20	7
32	одной стороны	7	7
33	при помощи	4	7
34	с одной	7	7
35	потому что	7	7
36	представляет собой	2	7
37	только в	4	7
38	о том	9	7
39	в этих	2	6
40	это не	5	6
41	прежде всего	4	6
42	что и	2	6
43	как в	4	6
44	не может	9	6
45	не в	8	6
46	или в	3	6
47	могут быть	2	6
48	в том	33	6
49	там где	6	6
50	что это	6	5
51	с этим	3	5
52	как мы	6	5
53	для нас	4	5
54	живет в	2	5
55	но все	2	5
56	но не	3	5
57	мы увидим	2	5
58	так же	4	5
59	мы не	10	5
60	что у	3	4
61	раньше чем	2	4
62	что все	4	4
63	и тем	2	4
64	с другими	3	4
65	мы уже	6	4
66	наряду с	2	4
67	же как	2	4
68	на этой	2	4
69	в некоторых	2	4
70	все это	4	4
71	в связи	6	4
72	то же	5	4
73	в истории	6	4
74	от этого	2	4
75	он не	7	4
76	мы должны	6	4
77	и это	3	4
78	в которой	4	4
79	с ним	3	4
80	того как	4	4
81	в другой	2	3
82	никогда не	8	3
83	и как	2	3
84	в более	2	3
85	и все	3	3
86	в целом	10	3
87	в книге	2	3
88	увидим ниже	2	3
89	что его	4	3
90	в этой	6	3
91	в себя	2	3
92	того чтобы	12	3
93	и из	2	3
94	на том	2	3
95	в ином	2	3
96	и др	5	3
97	но мы	3	3
98	что при	3	3
99	для того	10	3
100	друг друга	5	3
101	а в	4	3
102	его к	2	3
103	в которых	3	3
104	в данном	3	3
105	их в	4	3
106	и с	4	3
107	это же	3	3
108	они не	3	3
109	и вообще	2	3
110	что здесь	2	3
111	перед нами	2	2
112	уже в	5	2
113	видели что	5	2
114	уже и	2	2
115	он на	3	2
116	к которым	4	2
117	у него	2	2
118	бы мы	2	2
119	только тогда	2	2
120	тогда когда	5	2
121	человека и	3	2
122	к этому	4	2
123	вовсе не	6	2
124	вопрос о	5	2
125	по себе	7	2
126	на то	6	2
127	прийти к	2	2
128	можно сказать	2	2
129	об этом	3	2
130	о которых	3	2
131	с этой	2	2
132	во власти	3	2
133	по существу	5	2
134	как у	2	2
135	очевидно что	3	2
136	того же	3	2
137	после этого	2	2
138	животных и	3	2
139	и сам	3	2
140	знаем о	2	2
141	несмотря на	4	2
142	и мы	2	2
143	друг с	2	2
144	если бы	8	2
145	из которых	3	2
146	таким же	3	2
147	но для	2	2
148	следует за	2	2
149	как бы	7	2
150	из двух	3	2
151	даже в	4	2
152	это представление	3	2
153	должен быть	2	2
154	в своей	4	2
155	отношению к	5	2
156	еще один	2	2
157	когда он	3	2
158	во всех	2	2
159	том чтобы	4	2
160	с ней	2	2
161	ее в	2	2
162	данном случае	3	2
163	со стороны	3	2
164	по отношению	6	2
165	и для	2	2
166	не объясняет	2	2
167	в течение	2	2
168	и других	2	2
169	находится в	2	2
170	самом деле	6	2
171	а не	3	2
172	того что	17	2
173	и по	3	2
174	в других	2	2
175	на которой	2	2
176	сказать что	6	2
177	точки зрения	26	2
178	на одном	2	2
179	к его	2	2
180	во всем	2	2
181	ту же	2	2
182	что мы	9	2
183	из них	3	2
184	с другом	2	2
185	не потому	2	2
186	ничего не	3	2
187	или как	2	2
188	мы можем	10	2
