N	2gram	Vygotskiy__2	Problemy
1	и в	15	34
2	и не	7	29
3	как бы	7	27
4	что он	12	23
5	в его	2	22
6	может быть	9	19
7	не может	9	19
8	и все	3	19
9	как и	6	18
10	к себе	2	17
11	но в	6	16
12	все это	4	16
13	и его	4	16
14	в этом	19	16
15	и с	4	15
16	прежде всего	4	15
17	он не	7	15
18	то же	5	14
19	самом деле	6	13
20	для него	3	13
21	но и	10	12
22	и к	6	12
23	потому что	7	12
24	вовсе не	6	11
25	в сущности	9	11
26	то что	20	11
27	на самом	3	11
28	не только	15	10
29	в отношении	6	9
30	не в	8	9
31	а не	3	9
32	никогда не	8	8
33	в самом	11	8
34	о мире	3	8
35	так же	4	8
36	точки зрения	26	8
37	с ним	3	8
38	что же	2	8
39	и для	2	8
40	в другом	2	8
41	что в	14	7
42	и даже	5	7
43	этого слова	3	7
44	все же	4	7
45	как мы	6	7
46	там где	6	7
47	что они	3	6
48	что у	3	6
49	с его	4	6
50	мы уже	6	6
51	для себя	3	6
52	отношению к	5	6
53	так и	8	6
54	в себе	2	6
55	только в	4	6
56	он сам	3	5
57	все время	3	5
58	что это	6	5
59	это не	5	5
60	к тому	7	5
61	но все	2	5
62	и что	8	5
63	того что	17	5
64	и сам	3	5
65	всяком случае	6	5
66	в целом	10	5
67	из них	3	5
68	по отношению	6	5
69	таким образом	14	5
70	лишь в	3	5
71	а в	4	5
72	мы должны	6	5
73	в одном	2	5
74	на протяжении	2	5
75	даже в	4	5
76	что и	2	5
77	хотя бы	4	5
78	во всяком	7	5
79	на вопрос	4	4
80	но на	3	4
81	с другой	6	4
82	его внутренней	2	4
83	что все	4	4
84	протяжении всего	2	4
85	ни в	2	4
86	его мысль	2	4
87	у него	2	4
88	при этом	3	4
89	в общем	3	4
90	его с	2	4
91	все эти	3	4
92	в начале	4	4
93	так как	4	4
94	если бы	8	4
95	как раз	4	4
96	он как	2	4
97	этом смысле	2	4
98	но не	3	4
99	с таким	6	4
100	внутренней речи	5	4
101	бы и	3	4
102	как в	4	4
103	все равно	2	4
104	с точки	18	4
105	с другими	3	4
106	тем что	2	4
107	он в	3	4
108	и это	3	4
109	ничего не	3	4
110	вместе с	6	4
111	за собой	2	3
112	уже в	5	3
113	для этого	3	3
114	в такой	2	3
115	его к	2	3
116	в том	33	3
117	что его	4	3
118	что с	5	3
119	но для	2	3
120	в виду	6	3
121	в котором	2	3
122	с ее	2	3
123	мы видели	6	3
124	уже говорили	3	3
125	должно быть	2	3
126	их в	4	3
127	говорит он	12	3
128	говорить о	2	3
129	во всем	2	3
130	в высшей	7	3
131	как он	6	3
132	внутренняя речь	3	3
133	по себе	7	3
134	том что	27	3
135	нет и	2	3
136	в своей	4	3
137	только что	3	3
138	а с	4	3
139	и как	2	3
140	высшей степени	7	3
141	сама по	2	2
142	понятно что	2	2
143	столь же	2	2
144	с этой	2	2
145	и речь	2	2
146	вопрос о	5	2
147	ибо как	2	2
148	или иной	2	2
149	мы знаем	7	2
150	ибо он	2	2
151	друг с	2	2
152	в другой	2	2
153	все те	2	2
154	не является	9	2
155	друг друга	5	2
156	тому чтобы	2	2
157	в своем	9	2
158	и только	3	2
159	мысль и	2	2
160	что оно	4	2
161	те же	3	2
162	в заключение	3	2
163	увидим что	2	2
164	в которых	3	2
165	остается в	2	2
166	с этим	3	2
167	той или	2	2
168	на одном	2	2
169	человеческий голос	3	2
170	о том	9	2
171	сказать что	6	2
172	к которому	6	2
173	или как	2	2
174	бы они	2	2
175	признать что	4	2
176	во время	3	2
177	нисколько не	2	2
178	смысле этого	3	2
179	отнюдь не	2	2
180	были бы	2	2
181	в них	4	2
182	он должен	2	2
183	здесь и	3	2
184	лежит в	3	2
185	которых он	3	2
186	ту сторону	2	2
187	мысль что	6	2
188	того же	3	2
189	с другом	2	2
190	тот же	7	2
191	было бы	10	2
192	когда она	2	2
193	мы увидим	2	2
194	бы с	3	2
195	раз в	2	2
196	за пределы	2	2
197	во всех	2	2
198	к ней	2	2
199	по ту	2	2
200	когда он	3	2
201	находится в	2	2
202	в отличие	3	2
203	но с	2	2
204	к чему	2	2
205	речи в	6	2
206	в которой	4	2
207	той же	2	2
208	тому как	2	2
209	не то	2	2
210	подобно тому	2	2
211	и ее	3	2
212	и вообще	2	2
213	показать что	5	2
214	с речью	2	2
215	отличие от	3	2
216	много раз	2	2
