N	2gram	Bakhtin_Pr_4	Problema
1	и не	27	28
2	то есть	40	27
3	не только	14	24
4	только в	6	23
5	вовсе не	9	21
6	в том	9	20
7	и в	46	20
8	ни в	6	17
9	все эти	4	16
10	смысле слова	2	15
11	то что	4	15
12	потому что	4	15
13	у нас	2	14
14	было бы	3	14
15	той или	2	14
16	но и	12	14
17	точки зрения	11	14
18	перед нами	12	13
19	или иной	2	13
20	не в	10	13
21	также и	3	13
22	в себе	7	12
23	том что	4	12
24	прежде всего	9	11
25	по себе	7	11
26	с точки	9	11
27	не менее	2	10
28	так и	4	10
29	и его	6	10
30	может быть	23	9
31	все это	6	9
32	и даже	3	9
33	в этом	16	9
34	если бы	3	8
35	что он	6	8
36	таким образом	4	8
37	в той	3	8
38	в результате	2	8
39	во всяком	2	8
40	и все	9	8
41	но в	6	8
42	с другой	3	7
43	это не	5	7
44	есть в	6	7
45	еще не	7	7
46	мы не	4	7
47	и тем	2	7
48	то же	6	7
49	а не	11	7
50	сказать что	2	7
51	и с	7	7
52	здесь не	4	7
53	хотя бы	2	7
54	об этом	2	6
55	так что	2	6
56	для нас	2	6
57	как и	12	6
58	но это	6	6
59	при этом	5	6
60	но если	3	6
61	в виду	4	6
62	другой стороны	3	6
63	в одно	2	6
64	в данном	2	6
65	сам по	3	6
66	мы имеем	3	6
67	но не	4	5
68	хотя и	6	5
69	в нем	17	5
70	здесь в	2	5
71	можно сказать	4	5
72	да и	4	5
73	и о	3	5
74	жизни и	5	5
75	вместе с	2	5
76	как в	4	5
77	так же	3	5
78	то и	2	5
79	не может	19	5
80	только и	2	5
81	так как	5	5
82	если мы	5	5
83	уже не	4	5
84	или в	8	5
85	в этих	4	5
86	о том	5	5
87	уже в	4	4
88	времени и	2	4
89	у достоевского	16	4
90	в отношении	3	4
91	и для	3	4
92	и во	3	4
93	в одном	11	4
94	в самой	5	4
95	в этой	3	4
96	указывает на	2	4
97	кроме того	4	4
98	в своей	3	4
99	никак не	3	4
100	как бы	19	4
101	во всех	5	4
102	без всякого	2	4
103	отличается от	3	4
104	и только	3	4
105	с этим	2	4
106	а в	2	4
107	и наконец	4	4
108	можно было	2	4
109	жизнь и	3	4
110	как раз	7	4
111	в то	5	4
112	в художественном	2	4
113	с ним	2	4
114	к тому	2	3
115	о себе	5	3
116	у пушкина	2	3
117	он как	2	3
118	в жизни	5	3
119	этом смысле	2	3
120	с собой	3	3
121	в условиях	3	3
122	и к	9	3
123	слова но	4	3
124	как мы	12	3
125	все в	2	3
126	для него	2	3
127	и как	2	3
128	но все	2	3
129	том или	2	3
130	сознания и	2	3
131	себе и	3	3
132	совершенно не	4	3
133	конечно не	8	3
134	же и	4	3
135	и является	2	3
136	в его	9	3
137	только к	2	3
138	здесь нет	3	3
139	но она	2	3
140	то это	3	3
141	что и	3	3
142	что в	4	3
143	бы и	2	3
144	в своем	3	3
145	не было	2	3
146	еще и	4	3
147	все равно	2	3
148	самом деле	4	3
149	что мы	2	3
150	к нему	5	3
151	и на	11	3
152	тем что	3	3
153	правда в	3	3
154	имеем в	3	3
155	в другом	2	3
156	мы можем	4	3
157	все время	2	2
158	для этого	2	2
159	в корне	2	2
160	в конце	3	2
161	этом мы	2	2
162	на все	2	2
163	и жизнь	2	2
164	стороны и	2	2
165	с его	5	2
166	нет и	2	2
167	сама по	2	2
168	о которых	2	2
169	остановимся на	2	2
170	так чтобы	3	2
171	слова то	3	2
172	в пределах	10	2
173	но именно	3	2
174	кажется что	3	2
175	в самом	9	2
176	за пределы	5	2
177	он не	4	2
178	к ней	2	2
179	здесь конечно	2	2
180	в котором	5	2
181	сами по	2	2
182	не могли	2	2
183	нам кажется	5	2
184	все же	4	2
185	с ее	3	2
186	себя в	3	2
187	если оно	2	2
188	не к	3	2
189	он тоже	2	2
190	то перед	4	2
191	или менее	3	2
192	только на	3	2
193	или к	2	2
194	мы находим	5	2
195	и что	3	2
196	мы здесь	2	2
197	и он	6	2
198	и по	2	2
199	друг друга	6	2
200	в других	2	2
201	только так	2	2
202	почти всегда	3	2
203	а то	3	2
204	у меня	3	2
205	во всем	4	2
206	и совершенно	2	2
207	далеко не	3	2
208	но этот	3	2
209	и это	3	2
210	дело в	3	2
211	к своему	3	2
212	того же	3	2
213	более или	3	2
214	еще более	3	2
215	в романах	5	2
