N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	23	65
2	то есть	24	45
3	как бы	28	22
4	и не	34	22
5	вовсе не	8	18
6	и т.п	3	17
7	в сущности	5	16
8	в том	11	16
9	в этом	25	15
10	но в	4	14
11	в условиях	2	13
12	в нем	20	13
13	мы уже	2	12
14	прежде всего	7	11
15	и на	10	11
16	и его	13	10
17	и потому	3	10
18	не только	13	10
19	но и	11	10
20	так и	10	10
21	все эти	8	10
22	в его	24	9
23	во всех	5	9
24	все это	7	9
25	в своем	8	8
26	в основе	5	8
27	в духе	3	8
28	всех этих	3	8
29	и другие	2	8
30	и даже	3	8
31	за пределы	6	8
32	его в	4	7
33	в области	3	7
34	жизни и	6	7
35	точки зрения	21	7
36	только в	8	7
37	никогда не	5	6
38	том что	9	6
39	все же	5	6
40	как мы	5	6
41	еще не	5	6
42	при этом	3	6
43	может быть	21	6
44	в отношении	2	6
45	на самом	4	6
46	и у	4	6
47	сказать что	5	6
48	в литературе	3	6
49	так как	7	6
50	с его	6	5
51	в одном	9	5
52	в них	3	5
53	мировой литературы	2	5
54	потому что	12	5
55	отличие от	2	5
56	есть в	3	5
57	рядом с	13	5
58	для него	15	5
59	в своей	11	5
60	и одновременно	3	5
61	как в	6	5
62	как и	8	5
63	в той	6	5
64	на мир	8	5
65	с их	5	5
66	в своих	2	5
67	между тем	5	5
68	и все	3	5
69	поэтому и	2	4
70	это в	2	4
71	и к	4	4
72	мы остановимся	3	4
73	не в	6	4
74	в этой	4	4
75	в самом	8	4
76	из них	2	4
77	сих пор	2	4
78	до сих	2	4
79	мысли и	2	4
80	в их	3	4
81	для нас	3	4
82	в отличие	2	4
83	мира и	7	4
84	между ними	2	4
85	шекспира и	2	4
86	выходит за	2	4
87	входит в	2	4
88	так сказать	3	4
89	в жизни	6	4
90	не могут	6	3
91	мир и	6	3
92	что в	8	3
93	на котором	2	3
94	это не	10	3
95	и во	2	3
96	что он	10	3
97	но все	4	3
98	но это	5	3
99	в самой	7	3
100	в обычном	2	3
101	самом деле	5	3
102	но для	2	3
103	о нем	11	3
104	даже в	2	3
105	к нему	3	3
106	с точки	15	3
107	то что	18	3
108	и их	2	3
109	как раз	4	3
110	не может	11	3
111	мир в	2	3
112	этом отношении	5	3
113	и других	5	3
114	в себя	3	3
115	в форме	6	3
116	уже не	8	3
117	можно говорить	2	3
118	менее всего	4	3
119	во всей	2	3
120	с другой	2	3
121	друг друга	3	3
122	конечно и	4	3
123	он и	5	3
124	в себе	5	3
125	в искусстве	2	3
126	но как	3	3
127	и здесь	3	3
128	с ним	6	3
129	ничего не	6	3
130	и с	4	3
131	мира в	6	3
132	с миром	2	3
133	но не	8	2
134	он понимает	2	2
135	в книге	3	2
136	поэтому в	2	2
137	в противоположность	3	2
138	или к	2	2
139	или даже	2	2
140	из этих	2	2
141	раз и	3	2
142	его к	4	2
143	можно сказать	2	2
144	нам кажется	4	2
145	же в	2	2
146	да и	2	2
147	в романе	11	2
148	мы видим	3	2
149	более того	3	2
150	а его	3	2
151	и само	2	2
152	кроме того	3	2
153	до конца	5	2
154	в прошлое	2	2
155	о шекспире	2	2
156	несмотря на	6	2
157	например в	3	2
158	на его	2	2
159	от того	2	2
160	он не	4	2
161	в основном	2	2
162	его на	2	2
163	для своего	2	2
164	и для	3	2
165	в целом	4	2
166	в большинстве	2	2
167	на него	2	2
168	в процессе	4	2
169	но у	2	2
170	приводит к	3	2
171	в свете	3	2
172	в изображении	2	2
173	отношения к	2	2
174	и этим	2	2
175	себе самому	3	2
176	и вот	2	2
177	но эта	4	2
178	того что	2	2
179	и наконец	5	2
180	на этот	2	2
181	и по	2	2
182	одним из	8	2
183	роль в	2	2
184	к себе	2	2
185	этот вопрос	2	2
186	их в	2	2
187	в этих	2	2
188	этот мир	3	2
189	ни на	2	2
190	о том	2	2
191	из тех	2	2
192	и это	5	2
193	большинстве случаев	2	2
194	это очень	3	2
195	в мир	3	2
