N	2gram	Voloshinov_1	Problema
1	то что	6	38
2	и не	8	37
3	вовсе не	2	37
4	и в	13	35
5	не только	6	24
6	том что	2	19
7	может быть	8	18
8	в этом	2	17
9	но и	3	16
10	в языке	2	15
11	только в	6	14
12	не менее	2	13
13	не может	8	13
14	в том	2	12
15	хотя бы	5	12
16	что в	3	11
17	прежде всего	9	11
18	говорить о	3	10
19	да и	3	10
20	а не	2	10
21	в данном	2	10
22	и то	3	10
23	для себя	2	9
24	что же	3	9
25	было бы	4	8
26	все же	5	8
27	смысле слова	2	7
28	не является	4	7
29	все эти	2	7
30	не имеет	2	7
31	того или	2	7
32	в его	7	7
33	так и	3	7
34	так как	3	7
35	мы не	4	7
36	с другой	2	6
37	к сожалению	2	6
38	есть не	2	6
39	и для	3	6
40	мы можем	4	6
41	но в	4	6
42	в области	2	6
43	в самом	2	5
44	данном случае	2	5
45	языка и	5	5
46	в связи	2	5
47	или иного	2	5
48	с этим	3	5
49	с одной	2	5
50	так же	2	5
51	и все	3	5
52	как и	3	5
53	то же	4	5
54	одной стороны	2	5
55	другой стороны	2	5
56	в себе	3	5
57	еще и	4	5
58	в отношении	2	4
59	человеческой речи	2	4
60	есть прежде	3	4
61	в общем	2	4
62	между собою	2	4
63	и следовательно	2	4
64	как бы	6	4
65	и тем	2	4
66	до тех	4	4
67	все это	4	4
68	таким образом	6	4
69	а в	2	4
70	тем что	2	4
71	если бы	2	4
72	тех пор	4	4
73	тот же	2	4
74	самом деле	3	4
75	слова и	2	4
76	уже в	2	3
77	говорить об	2	3
78	к тому	2	3
79	что они	2	3
80	несмотря на	2	3
81	мы уже	2	3
82	и является	2	3
83	но мы	4	3
84	в целом	2	3
85	и их	7	3
86	в их	3	3
87	только и	4	3
88	при этом	2	3
89	здесь мы	3	3
90	лишь в	4	3
91	только его	2	3
92	и наконец	5	3
93	о языке	2	3
94	в своих	2	3
95	иное как	2	3
96	что иное	2	3
97	мы должны	6	3
98	но ведь	5	3
99	бы в	2	3
100	к предмету	2	3
101	не что	2	3
102	и к	2	3
103	и этот	2	3
104	с самого	2	3
105	ничего общего	3	3
106	самого начала	2	2
107	не в	3	2
108	в действительности	2	2
109	в зависимости	2	2
110	случае и	2	2
111	и др	2	2
112	себе что	2	2
113	может иметь	2	2
114	в ней	2	2
115	точки зрения	7	2
116	представим себе	2	2
117	нет ничего	2	2
118	слово в	3	2
119	сознания и	2	2
120	в них	2	2
121	учение о	2	2
122	языка как	3	2
123	мы считаем	2	2
124	как системы	3	2
125	и при	2	2
126	зависимости от	2	2
127	в тех	2	2
128	общего с	3	2
129	а также	2	2
130	еще в	2	2
131	с историей	2	2
132	каждый элемент	2	2
133	входит в	2	2
134	собственно говоря	2	2
135	роль в	2	2
136	и ее	2	2
