N	2gram	Propp_Isto_3	KulturaY
1	и т	16	54
2	т е	16	32
3	и в	22	23
4	точки зрения	2	23
5	в том	9	22
6	не только	14	17
7	было бы	3	16
8	в этом	17	16
9	может быть	11	14
10	что в	15	13
11	не менее	5	12
12	потому что	3	12
13	вопрос о	2	11
14	том что	8	11
15	а не	6	11
16	того что	5	11
17	в его	3	11
18	у нас	4	10
19	и не	12	10
20	прежде всего	3	9
21	тем не	5	9
22	еще не	10	9
23	таким образом	10	9
24	так как	7	9
25	если бы	6	8
26	до сих	5	8
27	между прочим	3	8
28	сих пор	5	8
29	т д	15	8
30	уже не	7	8
31	с другой	7	7
32	и что	2	7
33	в данном	4	7
34	сказать что	3	7
35	все эти	4	7
36	как это	4	7
37	с тем	2	6
38	что и	9	6
39	что он	9	6
40	в силу	2	6
41	после того	2	6
42	при этом	2	6
43	так и	2	6
44	не может	4	6
45	то же	6	6
46	могут быть	5	6
47	связи с	6	6
48	только в	4	6
49	о том	3	6
50	ничего не	6	6
51	я не	3	5
52	уже выше	2	5
53	независимо от	2	5
54	и есть	2	5
55	вовсе не	2	5
56	как и	3	5
57	не в	4	5
58	здесь можно	6	5
59	совершенно не	2	5
60	хотя и	2	5
61	что она	5	5
62	все же	5	5
63	не будем	3	5
64	в связи	3	5
65	как мы	8	5
66	а в	6	5
67	но это	3	5
68	тем что	4	5
69	из этих	3	5
70	далеко не	3	5
71	в чем	3	5
72	один из	5	4
73	а также	2	4
74	этом случае	5	4
75	для нас	4	4
76	в целом	3	4
77	одной стороны	2	4
78	и о	2	4
79	то что	7	4
80	данном случае	3	4
81	как в	2	4
82	целый ряд	3	4
83	в своем	2	4
84	не было	2	4
85	с одной	2	4
86	что не	2	4
87	между тем	2	4
88	однако что	3	4
89	и более	2	3
90	то мы	2	3
91	это не	6	3
92	на самом	2	3
93	к тому	3	3
94	и к	3	3
95	что на	4	3
96	ни в	2	3
97	мы видели	13	3
98	но не	7	3
99	он не	5	3
100	то это	2	3
101	отношение к	4	3
102	но и	12	3
103	а именно	4	3
104	по отношению	2	3
105	другой стороны	7	3
106	тому же	2	3
107	и вот	2	3
108	они не	4	3
109	в ней	2	3
110	и пр	11	3
111	не имеет	2	3
112	и с	4	3
113	той же	2	3
114	в которых	2	3
115	этот вопрос	2	3
116	в то	2	3
117	она не	4	3
118	мы должны	7	3
119	там где	7	3
120	и действительно	2	3
121	такой же	2	2
122	к нашей	2	2
123	случаи когда	4	2
124	но все	2	2
125	в частности	5	2
126	на том	3	2
127	в одном	2	2
128	этой системы	2	2
129	на очень	2	2
130	не дает	2	2
131	в тех	2	2
132	указать на	2	2
133	можно сказать	2	2
134	как таковой	2	2
135	и здесь	7	2
136	состоит в	3	2
137	и как	3	2
138	в дальнейшем	4	2
139	эти два	3	2
140	что они	8	2
141	а то	2	2
142	равно как	3	2
143	это еще	2	2
144	в качестве	2	2
145	в котором	2	2
146	его в	3	2
147	не все	6	2
148	не с	2	2
149	отношению к	2	2
150	в пределах	4	2
151	в некоторых	5	2
152	вместе с	9	2
153	приходит в	3	2
154	в свете	5	2
155	так в	6	2
156	то и	6	2
157	в особенности	2	2
158	еще более	2	2
159	из того	2	2
160	мы найдем	2	2
161	перейти к	2	2
162	именно так	2	2
163	так же	3	2
164	на себя	2	2
165	очень много	2	2
166	во всяком	2	2
167	можно видеть	2	2
168	на этом	4	2
169	в русском	2	2
170	в этих	11	2
171	здесь не	3	2
172	относится к	2	2
173	то не	2	2
174	мы имеем	19	2
175	но в	10	2
176	если это	3	2
