N	2gram	Losev_Dial_1	StatiiOP
1	и в	18	29
2	том что	9	27
3	в том	9	27
4	в этом	12	21
5	но и	7	19
6	что в	13	19
7	не только	13	19
8	о том	4	17
9	что он	11	13
10	в его	3	13
11	у пушкина	4	12
12	то что	13	11
13	все это	11	11
14	к тому	4	10
15	т е	25	10
16	в своем	5	9
17	и т	21	9
18	так и	9	9
19	этом отношении	2	9
20	и не	30	9
21	потому что	14	9
22	он не	3	9
23	и пр	5	8
24	как раз	4	8
25	но в	6	8
26	но все	3	7
27	в самом	3	7
28	в ней	3	7
29	в виду	5	7
30	в котором	4	7
31	я не	5	7
32	в своей	2	7
33	тому что	3	7
34	для того	2	7
35	об этом	4	6
36	вовсе не	7	6
37	вопрос о	2	6
38	до сих	2	6
39	все же	5	6
40	т д	19	6
41	и что	12	6
42	о чем	2	5
43	прежде всего	10	5
44	была бы	3	5
45	в качестве	2	5
46	было бы	12	5
47	как бы	11	5
48	сих пор	2	5
49	а не	14	5
50	того что	2	5
51	точки зрения	17	5
52	именно в	2	4
53	в частности	2	4
54	с другой	6	4
55	но с	3	4
56	к этому	2	4
57	не в	6	4
58	для него	2	4
59	и о	3	4
60	хотя и	4	4
61	в нем	16	4
62	еще более	3	4
63	ничего не	17	4
64	в другом	2	4
65	и с	5	4
66	не менее	2	3
67	не был	2	3
68	же как	2	3
69	что это	11	3
70	в этих	5	3
71	не является	3	3
72	с этим	2	3
73	по себе	25	3
74	ни в	15	3
75	тому же	2	3
76	меньше всего	3	3
77	так что	15	3
78	но это	8	3
79	как у	2	3
80	но не	4	3
81	никогда не	9	3
82	и даже	13	3
83	всяком случае	2	3
84	из них	2	3
85	другой стороны	4	3
86	самом деле	3	3
87	как в	2	3
88	в их	3	3
89	т п	2	3
90	а с	2	3
91	не было	6	3
92	еще и	3	3
93	на самом	3	3
94	и сейчас	2	3
95	и он	5	3
96	хотя бы	6	3
97	так же	4	3
98	его не	6	3
99	во всяком	4	3
100	отношении к	3	3
101	что эта	4	3
102	иметь в	3	3
103	не то	6	3
104	в отношении	5	2
105	но они	2	2
106	ни было	2	2
107	и более	4	2
108	если бы	12	2
109	в них	3	2
110	с этой	2	2
111	для своего	2	2
112	в конце	4	2
113	как например	2	2
114	утверждать что	3	2
115	что именно	2	2
116	что и	3	2
117	находим в	2	2
118	о которых	2	2
119	очень мало	2	2
120	только потому	3	2
121	нас не	2	2
122	говорит о	5	2
123	как и	2	2
124	и как	7	2
125	что я	3	2
126	что они	3	2
127	в то	6	2
128	чем он	2	2
129	случае не	3	2
130	несмотря на	10	2
131	может быть	17	2
132	никак не	6	2
133	и потому	3	2
134	на то	5	2
135	даже в	3	2
136	только в	3	2
137	с той	2	2
138	также и	7	2
139	ни с	6	2
140	дело не	2	2
141	со стороны	2	2
142	или менее	3	2
143	в полной	2	2
144	только что	3	2
145	совершенно не	8	2
146	не может	12	2
147	в особенности	5	2
148	то же	10	2
149	все эти	2	2
150	более или	3	2
151	что такое	10	2
152	не имеет	15	2
153	с точки	12	2
154	в данном	3	2
155	сказать что	10	2
156	в каком	8	2
157	в себе	11	2
158	и вообще	4	2
159	как он	4	2
160	и это	2	2
161	почти все	2	2
162	так как	11	2
163	только с	3	2
164	как это	4	2
165	это было	2	2
