N	2gram	Vygotskiy__1	Myslijsy
1	потому что	6	46
2	в слове	2	32
3	в том	24	32
4	и в	23	30
5	может быть	14	28
6	то же	8	23
7	не только	16	21
8	только в	6	21
9	но и	14	19
10	том что	21	18
11	то что	17	18
12	того что	15	18
13	что в	14	17
14	по себе	5	16
15	в себе	6	16
16	не в	4	15
17	и не	9	15
18	а не	3	15
19	таким образом	26	14
20	так как	7	13
21	вместе с	9	12
22	а в	2	12
23	если бы	5	12
24	этого слова	4	11
25	так и	5	11
26	что оно	3	11
27	как и	14	10
28	как в	4	10
29	и что	5	10
30	в этом	17	10
31	в то	7	10
32	из этих	3	9
33	только тогда	2	9
34	для него	2	9
35	было бы	4	9
36	мы не	7	9
37	между тем	9	9
38	тогда когда	3	9
39	в самом	7	8
40	от того	6	8
41	только что	4	8
42	что мы	5	8
43	и то	3	8
44	смысле этого	3	7
45	с другой	10	7
46	вовсе не	3	7
47	к тому	4	7
48	как мы	5	7
49	с тем	7	7
50	но не	4	7
51	есть не	2	7
52	с одной	8	7
53	тем самым	5	7
54	тем что	6	7
55	что он	7	6
56	с этим	6	6
57	указывает на	2	6
58	то и	3	6
59	не может	12	6
60	уже не	2	6
61	и слово	2	6
62	не имеет	2	6
63	значение слова	5	5
64	уже в	3	5
65	одно из	2	5
66	независимо от	6	5
67	в них	2	5
68	человека и	3	5
69	в каком	3	5
70	словом и	2	5
71	и как	5	5
72	же время	2	5
73	в своем	3	5
74	и тем	6	5
75	отношению к	7	5
76	по отношению	7	5
77	одно и	2	5
78	должно быть	2	5
79	как на	4	5
80	с другими	2	5
81	сказать что	11	5
82	сам по	3	5
83	слова и	5	5
84	что это	3	4
85	столь же	6	4
86	и от	3	4
87	одной и	2	4
88	мы видели	2	4
89	по мере	4	4
90	что именно	3	4
91	в смысле	2	4
92	все это	6	4
93	то время	5	4
94	в его	14	4
95	в котором	4	4
96	тем более	5	4
97	один из	2	4
98	не к	2	4
99	другой стороны	9	4
100	и его	6	4
101	он не	5	4
102	если не	3	4
103	для того	15	4
104	но вместе	4	4
105	что для	5	4
106	того как	2	4
107	мы должны	5	4
108	в один	2	4
109	об отношении	12	4
110	и это	3	4
111	и потому	2	4
112	и при	2	4
113	всеми остальными	2	3
114	могут быть	3	3
115	тому что	5	3
116	звуком и	2	3
117	прежде всего	10	3
118	и все	5	3
119	что все	4	3
120	к этому	4	3
121	представить себе	5	3
122	оно есть	2	3
123	именно в	6	3
124	свою очередь	3	3
125	мы можем	6	3
126	в свою	4	3
127	до сих	4	3
128	можно сказать	5	3
129	одной стороны	9	3
130	при этом	4	3
131	вслед за	2	3
132	и следовательно	3	3
133	что она	4	3
134	как бы	11	3
135	для себя	4	3
136	в целом	20	3
137	образом и	3	3
138	мысли как	3	3
139	на него	2	3
140	в словах	2	3
141	звук и	2	3
142	к мысли	2	3
143	мысли которая	2	3
144	тем и	3	3
145	того чтобы	17	3
146	в силу	6	3
147	все остальные	4	3
148	так же	16	3
149	на которой	2	3
150	и на	8	3
151	с но	3	3
152	говорить о	2	3
153	в первом	2	3
154	ответ на	3	3
155	там где	2	3
156	заметить что	2	3
157	в чем	4	3
158	в которой	3	3
159	сих пор	4	3
160	перед нами	5	2
161	каждого из	2	2
162	но все	2	2
163	об этом	3	2
164	связи с	3	2
165	в какой	5	2
166	не столько	4	2
167	он как	2	2
168	в одном	4	2
169	на все	3	2
170	в собственном	5	2
171	показывает что	3	2
172	на то	5	2
173	от них	2	2
174	что с	2	2
175	что мысль	2	2
176	в ее	2	2
177	деятельность и	2	2
178	мысль не	2	2
179	мы видим	4	2
180	в этой	7	2
181	что они	3	2
182	но тем	2	2
183	она не	3	2
184	способен к	2	2
185	несмотря на	2	2
186	и мы	3	2
187	и если	3	2
188	к слову	6	2
189	акт мысли	2	2
190	в речи	2	2
191	и той	2	2
192	том чтобы	3	2
193	том же	2	2
194	но этот	2	2
195	за пределы	2	2
196	был бы	2	2
197	даже в	2	2
198	в новом	3	2
199	с таким	3	2
200	вопрос об	6	2
201	все же	3	2
202	жизни и	2	2
203	в своей	4	2
204	и до	2	2
205	собственном смысле	5	2
206	в природе	3	2
207	мысли и	6	2
208	в их	3	2
209	целый ряд	4	2
210	в виде	2	2
211	что как	2	2
212	а с	4	2
213	этом отношении	4	2
214	из того	5	2
215	развития в	2	2
216	самом деле	3	2
217	и наконец	2	2
218	ко всем	3	2
219	и даже	2	2
220	той же	2	2
221	перейти от	2	2
222	в которых	3	2
223	с этой	6	2
224	их в	4	2
225	ни в	4	2
226	от этого	2	2
227	которое не	2	2
228	точки зрения	26	2
229	связь между	6	2
230	того насколько	2	2
231	непосредственно не	2	2
232	бы в	5	2
233	о том	6	2
234	что эта	2	2
235	которое мы	3	2
236	в области	3	2
237	и с	9	2
