N	2gram	Ircho_Kome_1	Myshleni
1	и в	22	25
2	в том	11	23
3	том что	12	20
4	что в	6	17
5	так же	3	17
6	таким образом	8	17
7	как и	9	15
8	то что	2	15
9	в его	5	15
10	в этом	3	14
11	вместе с	2	14
12	может быть	9	13
13	в целом	3	13
14	так как	4	12
15	в качестве	4	12
16	по своему	3	11
17	на основании	3	11
18	что они	4	10
19	и не	8	10
20	было бы	2	10
21	что и	4	10
22	только в	3	10
23	как в	5	9
24	мы не	3	9
25	ни в	6	9
26	тем что	4	8
27	как мы	4	8
28	уже в	5	7
29	столь же	2	7
30	как это	3	7
31	по своей	2	7
32	мы можем	4	7
33	в области	2	7
34	не менее	3	6
35	с другой	5	6
36	не в	6	6
37	же как	3	6
38	и у	3	6
39	один из	5	6
40	мы видели	2	6
41	не может	2	6
42	и на	3	6
43	потому что	5	6
44	что он	6	6
45	в отношении	6	6
46	в силу	2	6
47	но не	2	6
48	того же	2	6
49	не только	10	6
50	все же	3	6
51	точки зрения	4	6
52	все это	5	6
53	отличие от	2	6
54	так и	5	5
55	именно в	4	5
56	тем не	2	5
57	и как	3	5
58	но это	2	5
59	одной стороны	3	5
60	при этом	5	5
61	с одной	3	5
62	и по	6	5
63	с ее	2	5
64	о том	8	5
65	из которых	2	5
66	могут быть	3	5
67	в этой	7	5
68	независимо от	2	4
69	в частности	3	4
70	прежде всего	5	4
71	на то	3	4
72	к тому	6	4
73	мы знаем	2	4
74	мог бы	2	4
75	не мог	3	4
76	всяком случае	2	4
77	время как	4	4
78	из них	10	4
79	но и	11	4
80	то и	2	4
81	а в	6	4
82	в то	10	4
83	в известном	2	4
84	и все	3	4
85	и внутренней	2	4
86	то время	5	4
87	еще не	2	4
88	он не	3	4
89	во всяком	2	4
90	в себя	2	3
91	в свою	2	3
92	на этом	2	3
93	внешней и	2	3
94	и сам	3	3
95	в самом	2	3
96	вслед за	2	3
97	в котором	4	3
98	который в	2	3
99	другой стороны	5	3
100	по отношению	3	3
101	путь к	2	3
102	этом отношении	3	3
103	в результате	4	3
104	между тем	5	3
105	его в	3	3
106	к которому	3	3
107	к этому	4	3
108	в действии	2	3
109	наряду с	2	3
110	или менее	2	3
111	как известно	2	3
112	в виде	3	3
113	того как	3	3
114	место в	3	2
115	то же	6	2
116	и одновременно	3	2
117	одного из	6	2
118	в тех	3	2
119	ни было	2	2
120	на которые	2	2
121	об отношении	2	2
122	такого рода	6	2
123	все более	3	2
124	в новое	2	2
125	хотя и	3	2
126	в нем	4	2
127	для этого	2	2
128	которых мы	2	2
129	и других	7	2
130	здесь мы	3	2
131	все остальные	3	2
132	на себя	2	2
133	каждый из	3	2
134	в своих	2	2
135	на его	5	2
136	и здесь	2	2
137	в начале	3	2
138	что по	2	2
139	главным образом	3	2
140	однако в	3	2
141	в них	3	2
142	только при	2	2
143	и во	2	2
144	в одном	8	2
145	связанные с	2	2
146	ясно что	4	2
147	в следующем	2	2
148	же в	4	2
149	одна из	2	2
150	все что	2	2
151	указывает на	2	2
152	тот же	3	2
153	а также	4	2
154	еще в	5	2
155	и особенно	4	2
156	отношению к	3	2
157	находится в	2	2
158	только что	2	2
159	в течение	3	2
160	едва ли	7	2
161	и его	8	2
162	или в	2	2
163	в себе	2	2
164	в чем	3	2
