N	2gram	Vygotskiy__3	Istorich
1	что он	6	24
2	не только	6	18
3	может быть	13	17
4	никогда не	4	15
5	и в	25	15
6	мы имеем	4	15
7	но и	4	14
8	так как	12	14
9	так же	17	13
10	что в	17	12
11	а в	4	12
12	то что	15	12
13	об этом	2	11
14	в этих	2	11
15	мы знаем	4	11
16	и не	10	11
17	в этом	14	11
18	что они	10	10
19	его в	3	10
20	то же	2	10
21	с тем	16	9
22	еще не	4	9
23	все же	6	9
24	и здесь	2	9
25	потому что	6	9
26	связи с	9	8
27	мы увидим	4	8
28	один из	6	8
29	он не	4	8
30	мы видим	3	8
31	мы можем	7	8
32	том что	20	7
33	в нем	2	7
34	вместе с	14	7
35	таким образом	17	7
36	не в	6	7
37	так что	2	6
38	мы уже	5	6
39	что это	5	6
40	наряду с	3	6
41	в его	15	6
42	как бы	10	6
43	что и	10	6
44	и что	10	6
45	в том	23	6
46	только в	10	6
47	связан с	2	5
48	с этим	4	5
49	прежде всего	4	5
50	в одном	2	5
51	к тому	4	5
52	но все	2	5
53	как в	9	5
54	было бы	10	5
55	же как	6	5
56	в котором	3	5
57	так и	5	5
58	что она	5	5
59	не может	6	5
60	в связи	6	5
61	можно было	6	5
62	представления о	2	5
63	представляет собой	6	5
64	к которому	3	5
65	с одной	5	4
66	но они	2	4
67	показывает что	8	4
68	очень часто	2	4
69	для нас	2	4
70	но это	5	4
71	в этой	5	4
72	при этом	5	4
73	что эти	3	4
74	связь с	3	4
75	того как	3	4
76	только после	2	4
77	тем что	8	4
78	и на	6	4
79	в себе	2	4
80	мы должны	6	4
81	все эти	7	4
82	как она	3	4
83	всех этих	2	3
84	видели что	3	3
85	но по	2	3
86	в качестве	12	3
87	не мог	4	3
88	и его	2	3
89	из этих	4	3
90	встречается в	4	3
91	на то	4	3
92	как это	7	3
93	одной стороны	5	3
94	мог бы	4	3
95	не происходит	2	3
96	о том	5	3
97	ребенка в	12	3
98	отношению к	2	3
99	когда он	3	3
100	все это	6	3
101	по отношению	3	3
102	в себя	3	3
103	того что	10	3
104	мы не	9	3
105	раньше чем	2	3
106	тому как	2	3
107	что мы	7	3
108	как он	3	3
109	и это	4	3
110	здесь мы	2	3
111	уже в	7	2
112	самого начала	6	2
113	следовательно не	2	2
114	могут быть	5	2
115	смысле этого	4	2
116	на котором	2	2
117	перед нами	10	2
118	с другой	6	2
119	мы могли	9	2
120	не столько	4	2
121	в жизни	3	2
122	все еще	2	2
123	главным образом	2	2
124	некоторое время	2	2
125	в тех	2	2
126	и вместе	2	2
127	и эти	2	2
128	ни в	9	2
129	именно в	5	2
130	в основном	6	2
131	как и	15	2
132	мы видели	6	2
133	в силу	6	2
134	является не	2	2
135	одна из	2	2
136	но не	6	2
137	есть и	2	2
138	ни один	4	2
139	в нашей	2	2
140	и может	2	2
141	того чтобы	8	2
142	мы в	2	2
143	на его	2	2
144	и для	2	2
145	а также	2	2
146	с ее	5	2
147	на этой	5	2
148	из них	4	2
149	и их	3	2
150	приводит к	4	2
151	очень рано	2	2
152	в свете	2	2
153	показывают что	5	2
154	и только	2	2
155	он имеет	2	2
156	другой стороны	3	2
157	той же	4	2
158	а с	3	2
159	с самого	6	2
160	это так	2	2
161	совершенно ясно	2	2
162	тем самым	2	2
163	и по	5	2
164	этой стадии	5	2
165	ребенка и	17	2
166	или в	2	2
167	с другими	2	2
168	с ними	3	2
169	и то	2	2
170	в которых	3	2
171	сказать что	4	2
172	говорили что	2	2
173	находится в	2	2
174	часто в	2	2
175	состоит в	3	2
176	слова в	2	2
177	их в	3	2
178	в него	3	2
179	в эту	2	2
