N	2gram	Potebnia_M_3	KulturaY
1	и т	5	54
2	т п	2	41
3	и в	30	23
4	точки зрения	2	23
5	в том	32	22
6	не только	21	17
7	было бы	9	16
8	в этом	10	16
9	в области	2	14
10	может быть	28	14
11	самом деле	2	14
12	что в	17	13
13	в самом	8	13
14	не менее	5	12
15	для того	4	12
16	потому что	46	12
17	том что	18	11
18	а не	15	11
19	того что	18	11
20	в его	4	11
21	того чтобы	3	11
22	и не	15	10
23	прежде всего	3	9
24	тем не	3	9
25	еще не	5	9
26	таким образом	14	9
27	так как	13	9
28	если бы	12	8
29	до сих	3	8
30	сих пор	3	8
31	т д	3	8
32	уже не	6	8
33	как на	5	8
34	с другой	7	7
35	слова и	5	7
36	в языке	7	7
37	те же	6	7
38	и что	10	7
39	должно быть	5	7
40	сказать что	5	7
41	того как	4	7
42	с тем	7	6
43	языка в	5	6
44	по себе	16	6
45	что и	13	6
46	что он	6	6
47	в силу	3	6
48	при этом	3	6
49	и тем	5	6
50	так и	11	6
51	в их	2	6
52	не может	6	6
53	то же	23	6
54	могут быть	3	6
55	говорить о	3	6
56	связи с	2	6
57	только в	21	6
58	о том	2	6
59	что же	2	5
60	не могут	5	5
61	независимо от	5	5
62	и есть	3	5
63	вовсе не	7	5
64	как и	10	5
65	не в	15	5
66	о слове	2	5
67	что она	3	5
68	как бы	3	5
69	все же	2	5
70	от того	8	5
71	как мы	7	5
72	а в	12	5
73	но это	6	5
74	тем более	4	5
75	тем что	7	5
76	из этих	9	5
77	далеко не	4	5
78	в первом	3	5
79	в чем	3	5
80	слова в	7	4
81	тому что	3	4
82	один из	4	4
83	этого слова	11	4
84	для нас	20	4
85	только тогда	9	4
86	в целом	3	4
87	одной стороны	3	4
88	только как	5	4
89	столь же	4	4
90	в своей	2	4
91	том чтобы	2	4
92	и о	2	4
93	в ее	2	4
94	язык есть	2	4
95	то что	18	4
96	как в	10	4
97	целый ряд	2	4
98	в своем	5	4
99	не было	4	4
100	с одной	7	4
101	тем самым	7	4
102	что не	8	4
103	что такое	2	4
104	в таком	3	4
105	в слове	32	4
106	не столько	2	4
107	между тем	9	4
108	тогда когда	9	4
109	уже в	5	3
110	что это	4	3
111	что вообще	2	3
112	как о	2	3
113	что слово	7	3
114	именно в	3	3
115	есть не	7	3
116	к тому	7	3
117	ни в	2	3
118	с этой	2	3
119	но как	2	3
120	это и	2	3
121	мы видели	4	3
122	что именно	4	3
123	но не	7	3
124	очевидно что	5	3
125	перед собою	2	3
126	внутренняя форма	15	3
127	по поводу	4	3
128	в какой	2	3
129	он не	4	3
130	был бы	2	3
131	то это	6	3
132	не есть	17	3
133	отношение к	2	3
134	время в	3	3
135	но и	19	3
136	на него	3	3
137	по отношению	5	3
138	связь между	2	3
139	и содержание	2	3
140	другой стороны	4	3
141	а с	2	3
142	мы не	9	3
143	в ней	8	3
144	в ряду	3	3
145	не имеет	6	3
146	и с	2	3
147	той же	2	3
148	что как	2	3
149	в которых	2	3
150	сам по	5	3
151	слово в	4	3
152	то он	2	3
153	в каком	5	3
154	в то	10	3
155	она не	2	3
156	мы должны	4	3
157	слово есть	9	3
158	бы не	4	3
159	этих слов	2	3
160	там где	3	3
161	когда мы	2	3
162	я и	3	3
163	так сказать	2	2
164	вопрос об	2	2
165	одно только	3	2
166	все это	4	2
167	но все	2	2
168	смысле этого	7	2
169	себе представить	3	2
170	первом случае	2	2
171	не как	2	2
172	эти последние	2	2
173	содержания в	2	2
174	в одном	2	2
175	что все	3	2
176	это в	2	2
177	язык не	2	2
178	не дает	2	2
179	сама по	2	2
180	можно сказать	3	2
181	и как	5	2
182	и при	4	2
183	что они	2	2
184	более или	3	2
185	по своему	2	2
186	когда в	2	2
187	в большей	2	2
188	и тот	2	2
189	и если	2	2
190	за пределы	2	2
191	каждой из	3	2
192	никак не	3	2
193	бы например	2	2
194	в свое	2	2
195	в котором	4	2
196	дает нам	3	2
197	его в	3	2
198	одним и	3	2
199	не все	4	2
200	но мы	2	2
201	отношению к	5	2
202	слово это	2	2
203	вместе с	12	2
204	не говоря	3	2
205	собственном смысле	2	2
206	понятие о	2	2
207	или менее	3	2
208	мысли и	2	2
209	и без	7	2
210	языка и	2	2
211	так в	2	2
212	то и	6	2
213	что есть	2	2
214	со значением	2	2
215	быть не	2	2
216	только что	8	2
217	от нас	3	2
218	а потому	6	2
219	из того	2	2
220	как слово	3	2
221	к другой	3	2
222	тем же	4	2
223	то или	2	2
224	так же	3	2
225	такая же	2	2
226	с другими	5	2
227	не знает	3	2
228	а тем	2	2
229	можно видеть	5	2
230	эти слова	2	2
231	внутренней формы	19	2
232	еще раз	2	2
233	по тому	5	2
234	что мы	8	2
235	тому как	5	2
236	таком случае	2	2
237	не то	3	2
238	относится к	4	2
239	здесь как	3	2
240	то не	2	2
241	и следует	2	2
242	какое именно	2	2
243	для меня	4	2
