N	2gram	Bakhtin_Pr_4	Psycholo
1	то что	4	37
2	и в	46	30
3	в том	9	27
4	что в	4	24
5	и что	3	23
6	потому что	4	23
7	том что	4	21
8	все время	2	20
9	таким образом	4	20
10	как бы	19	19
11	что он	6	17
12	на то	3	17
13	если мы	5	16
14	не только	14	16
15	в самом	9	14
16	в этом	16	14
17	так же	3	13
18	как раз	7	13
19	то есть	40	13
20	в сущности	7	12
21	вместе с	2	12
22	если бы	3	11
23	может быть	23	11
24	что мы	2	11
25	о том	5	10
26	никогда не	6	9
27	с другой	3	9
28	для этого	2	9
29	мы увидим	6	9
30	не может	19	9
31	увидим что	2	9
32	сказать что	2	9
33	так как	5	9
34	мы имеем	3	8
35	к тому	2	8
36	не в	10	8
37	а не	11	8
38	при этом	5	8
39	самом деле	4	8
40	могут быть	2	8
41	и это	3	8
42	этих двух	4	7
43	по себе	7	7
44	в нем	17	7
45	и как	2	7
46	но не	4	7
47	мы можем	4	7
48	все же	4	7
49	то же	6	7
50	точки зрения	11	7
51	героя и	4	7
52	уже в	4	6
53	в своем	3	6
54	как и	12	6
55	совершенно не	4	6
56	и тем	2	6
57	и для	3	6
58	но и	12	6
59	и не	27	6
60	жизни и	5	6
61	и его	6	6
62	или в	8	6
63	и здесь	4	6
64	никак не	3	6
65	тем что	3	6
66	мы уже	3	6
67	о котором	2	6
68	на этом	3	6
69	как мы	12	5
70	в этой	3	5
71	еще не	7	5
72	до сих	8	5
73	было бы	3	5
74	когда он	2	5
75	сих пор	8	5
76	другой стороны	3	5
77	рядом с	5	5
78	в себе	7	5
79	но в	6	5
80	только в	6	5
81	бы в	3	5
82	в результате	2	4
83	и все	9	4
84	этот вопрос	2	4
85	прежде всего	9	4
86	стороны и	2	4
87	то это	3	4
88	у нас	2	4
89	указывает на	2	4
90	и к	9	4
91	в своей	3	4
92	в его	9	4
93	в него	6	4
94	только на	3	4
95	а в	2	4
96	там где	2	4
97	и совершенно	2	4
98	в конце	3	4
99	не могли	2	4
100	в виду	4	4
101	не могут	3	3
102	и другие	3	3
103	у него	5	3
104	хотя бы	2	3
105	это не	5	3
106	не как	3	3
107	из этих	3	3
108	вовсе не	9	3
109	вопрос о	2	3
110	для нас	2	3
111	остановимся на	2	3
112	об этом	2	3
113	так что	2	3
114	одна из	2	3
115	для него	2	3
116	друг с	5	3
117	он не	4	3
118	чем у	3	3
119	и между	6	3
120	что и	3	3
121	он только	2	3
122	ни в	6	3
123	так и	4	3
124	как в	4	3
125	в их	4	3
126	так в	2	3
127	и только	3	3
128	времени и	2	3
129	в той	3	3
130	героя в	3	3
131	и о	3	3
132	с другом	5	3
133	и наконец	4	3
134	на этот	2	3
135	тем же	3	3
136	целый ряд	2	3
137	той же	3	3
138	мы не	4	3
139	можно было	2	3
140	сам по	3	3
141	но он	3	3
142	и на	11	3
143	в данном	2	3
144	в другом	2	3
145	в этих	4	3
146	перед нами	12	2
147	в отношении	3	2
148	с его	5	2
149	же как	2	2
150	себя и	3	2
151	в одной	2	2
152	с этим	2	2
153	в одном	11	2
154	в каждом	6	2
155	этом смысле	2	2
156	а как	2	2
157	или иной	2	2
158	с помощью	3	2
159	можно сказать	4	2
160	до конца	4	2
161	в романе	6	2
162	по существу	3	2
163	но все	2	2
164	и при	3	2
165	того же	3	2
166	должна быть	2	2
167	не дает	2	2
168	слов и	3	2
169	в большей	2	2
170	в центре	3	2
171	к другому	5	2
172	на том	2	2
173	и следовательно	2	2
174	той или	2	2
175	о которых	2	2
176	в котором	5	2
177	сами по	2	2
178	себе и	3	2
179	речь в	2	2
180	образом и	3	2
181	во всех	5	2
182	и до	3	2
183	отношения к	2	2
184	нам кажется	5	2
185	к самому	2	2
186	в словах	4	2
187	все это	6	2
188	отличается от	3	2
189	по отношению	5	2
190	в отличие	3	2
191	того как	2	2
192	все равно	2	2
193	в себя	4	2
194	мы находим	5	2
195	приводит к	4	2
196	с точки	9	2
197	и даже	3	2
198	и он	6	2
199	между ними	10	2
200	должно быть	4	2
201	отличие от	3	2
202	ничего не	2	2
203	в которых	2	2
204	от одного	2	2
205	и с	7	2
206	и так	2	2
207	во всем	4	2
208	в то	5	2
209	ту же	2	2
210	не знает	4	2
211	в рассказе	2	2
212	если же	5	2
213	как он	3	2
214	все эти	4	2
215	дело в	3	2
216	он как	2	2
217	почти не	2	2
218	но она	2	2
