N	2gram	Vygotskiy__1	Myshleni
1	в процессе	5	27
2	и в	31	25
3	мышления и	3	23
4	в том	30	23
5	на основе	2	22
6	том что	16	20
7	что в	23	17
8	так же	12	17
9	таким образом	20	17
10	в основе	2	16
11	с тем	3	16
12	как и	16	15
13	то что	32	15
14	в его	6	15
15	в этом	12	14
16	вместе с	8	14
17	может быть	22	13
18	в целом	5	13
19	так как	18	12
20	в качестве	2	12
21	на основании	7	11
22	в мышлении	2	11
23	что они	2	10
24	как бы	5	10
25	и не	16	10
26	и что	8	10
27	того что	10	10
28	было бы	6	10
29	что и	13	10
30	только в	14	10
31	заключается в	7	9
32	как в	9	9
33	мы не	12	9
34	ни в	9	9
35	показывает что	5	8
36	того чтобы	7	8
37	не является	5	8
38	как мы	2	8
39	уже в	3	7
40	столь же	4	7
41	что мы	8	7
42	как это	4	7
43	по себе	9	7
44	для того	6	7
45	мы можем	4	7
46	в области	11	7
47	понятий и	2	7
48	не менее	2	6
49	с другой	5	6
50	в собственном	3	6
51	не в	11	6
52	же как	4	6
53	и у	4	6
54	совпадает с	4	6
55	один из	4	6
56	мы видели	2	6
57	не может	17	6
58	в связи	2	6
59	потому что	10	6
60	приходит к	2	6
61	что он	7	6
62	в силу	3	6
63	представляет собой	2	6
64	зависимости от	6	6
65	но не	3	6
66	того же	2	6
67	со всеми	4	6
68	не только	13	6
69	все же	5	6
70	собственном смысле	3	6
71	в отличие	3	6
72	точки зрения	15	6
73	все это	8	6
74	отличие от	4	6
75	так и	3	5
76	что это	6	5
77	тем не	2	5
78	и как	2	5
79	но это	3	5
80	одной стороны	6	5
81	при этом	19	5
82	что она	6	5
83	с одной	5	5
84	и по	3	5
85	человека и	2	5
86	если бы	6	5
87	в зависимости	5	5
88	и к	3	5
89	о том	7	5
90	как говорит	2	5
91	задачи и	3	5
92	из которых	3	5
93	могут быть	11	5
94	в этой	3	5
95	в основу	2	4
96	не могут	3	4
97	независимо от	2	4
98	в частности	3	4
99	никогда не	8	4
100	в своем	3	4
101	в какой	5	4
102	из этих	6	4
103	прежде всего	4	4
104	на то	10	4
105	к тому	4	4
106	бы что	2	4
107	мы знаем	3	4
108	что с	2	4
109	к которым	3	4
110	смысле этого	2	4
111	всяком случае	6	4
112	время как	5	4
113	отнюдь не	6	4
114	речь и	2	4
115	из них	2	4
116	но и	2	4
117	от того	3	4
118	то и	2	4
119	а в	6	4
120	сказать что	7	4
121	в то	5	4
122	с ним	2	4
123	мы имеем	4	4
124	тогда когда	5	4
125	в известном	2	4
126	с этим	3	4
127	и все	5	4
128	рассматриваться как	3	4
129	что оно	3	4
130	то время	5	4
131	совпадают с	2	4
132	одного и	2	4
133	мы увидим	4	4
134	он не	3	4
135	что речь	2	4
136	приводит к	2	4
137	тем же	3	4
138	той же	3	4
139	во всяком	8	4
140	могло бы	4	4
141	этого слова	4	4
142	и это	3	4
143	там где	4	4
144	с этой	4	3
145	что эти	3	3
146	в себя	2	3
147	формы в	4	3
148	в самом	11	3
149	вслед за	6	3
150	имеет место	2	3
151	не можем	3	3
152	в него	2	3
153	в котором	4	3
154	и их	2	3
155	который в	3	3
156	другой стороны	5	3
157	отличается от	2	3
158	но только	3	3
159	в которых	3	3
160	этом отношении	2	3
161	в результате	4	3
162	их в	2	3
163	между тем	4	3
164	во всем	3	3
165	последнее время	2	3
166	его в	2	3
167	как он	2	3
168	как она	2	3
169	видели что	2	3
170	по этому	2	3
171	в жизни	2	3
172	состоит в	3	3
173	к этому	4	3
174	остановиться на	2	3
175	но как	2	3
176	мы видим	5	3
177	в последнее	4	3
178	же точно	3	3
179	не есть	3	3
180	или менее	2	3
181	дело с	3	3
182	им в	3	3
183	употребление слова	2	3
184	когда он	2	3
185	если мы	12	3
186	это обстоятельство	3	3
187	на деле	3	3
188	слова в	3	2
189	то же	5	2
190	все время	4	2
191	в изучении	2	2
192	можно ли	2	2
193	в этих	4	2
194	тому что	4	2
195	и характер	2	2
196	и от	2	2
197	одной и	4	2
198	этой точки	5	2
199	и вместе	2	2
200	для нас	5	2
201	так что	5	2
202	всякий раз	8	2
203	смысле слова	3	2
204	и той	3	2
205	к другим	2	2
206	как они	2	2
207	хотя и	3	2
208	в нем	2	2
209	могут служить	3	2
210	и только	3	2
211	в совершенно	4	2
212	и других	3	2
213	силу того	2	2
214	совершенно ясно	19	2
215	и другими	3	2
216	как на	3	2
217	от всех	3	2
218	в своих	4	2
219	в центр	2	2
220	и здесь	2	2
221	зрения на	2	2
222	бы в	2	2
223	что по	3	2
224	всеми остальными	2	2
225	к жизни	2	2
226	главным образом	2	2
227	само по	5	2
228	в них	2	2
229	только при	3	2
230	и во	2	2
231	и другого	2	2
232	в одном	2	2
233	этом смысле	2	2
234	ясно что	19	2
235	которые пытаются	2	2
236	в таком	3	2
237	одна из	4	2
238	очень легко	2	2
239	все что	3	2
240	очень часто	4	2
241	указывает на	4	2
242	это мы	2	2
243	тот же	2	2
244	и может	2	2
245	с теми	2	2
246	иначе говоря	5	2
247	и потому	2	2
248	способ мышления	2	2
249	не будет	3	2
250	в своей	3	2
251	мы никогда	4	2
252	только что	2	2
253	уже не	2	2
254	тем самым	2	2
255	и для	5	2
256	и его	7	2
257	же мысль	3	2
258	тому как	7	2
259	связи со	2	2
260	и то	2	2
261	в каком	2	2
262	в себе	4	2
263	психологической природы	2	2
264	этот метод	2	2
265	в чем	2	2
