N	2gram	Bakhtin_Fr_8	formyVre
1	и в	56	46
2	в этом	14	22
3	у рабле	13	18
4	прежде всего	6	14
5	кн ii	2	14
6	вовсе не	6	13
7	в романе	21	13
8	ii гл	3	12
9	и его	12	12
10	рабле в	9	11
11	только в	9	11
12	не только	8	11
13	во всех	8	11
14	во время	5	10
15	в том	13	10
16	как бы	11	10
17	точки зрения	6	10
18	то есть	24	10
19	но в	6	10
20	у него	7	9
21	не в	3	9
22	мы уже	10	9
23	мира и	2	9
24	вместе с	2	9
25	но и	9	9
26	и не	9	9
27	и для	2	9
28	в связи	3	8
29	связи с	6	8
30	как и	5	8
31	в его	18	8
32	то же	11	8
33	того чтобы	4	8
34	для того	2	8
35	с точки	2	8
36	потому что	6	8
37	из них	2	8
38	вещей и	11	7
39	всех этих	3	7
40	в них	11	7
41	в главе	4	7
42	в одном	2	7
43	может быть	3	7
44	то что	3	7
45	четвертой книги	7	7
46	так и	13	7
47	в эпизоде	4	7
48	времени в	3	7
49	и на	7	7
50	так сказать	5	7
51	никогда не	5	6
52	и во	2	6
53	и все	6	6
54	при этом	4	6
55	и явлений	2	6
56	как мы	7	6
57	здесь в	3	6
58	еще не	10	6
59	его в	2	6
60	все же	2	6
61	все это	8	6
62	в особенности	4	6
63	и наконец	3	6
64	в основе	4	6
65	так как	4	6
66	и с	8	6
67	романе рабле	15	5
68	в частности	7	5
69	в своем	3	5
70	рабле не	4	5
71	этих форм	2	5
72	в пределах	5	5
73	в то	12	5
74	но не	5	5
75	третьей книги	3	5
76	он не	5	5
77	и др	8	5
78	в нем	8	5
79	что в	5	5
80	все эти	15	5
81	рабле и	14	5
82	романа рабле	4	5
83	уже в	2	4
84	с этой	2	4
85	человека и	2	4
86	в образе	3	4
87	же время	10	4
88	с ним	2	4
89	значение и	2	4
90	том что	8	4
91	так что	3	4
92	что они	2	4
93	есть и	5	4
94	в котором	2	4
95	его жизни	2	4
96	уже говорили	7	4
97	в мире	2	4
98	эпизоде с	3	4
99	и их	8	4
100	конечно не	4	4
101	в эпоху	10	4
102	смерти и	2	4
103	iii гл	2	4
104	кн iii	2	4
105	а не	2	4
106	также и	2	4
107	их в	4	4
108	в себе	4	4
109	о том	4	4
110	все его	3	4
111	том числе	3	3
112	не было	5	3
113	новое и	3	3
114	в средние	2	3
115	отчасти и	2	3
116	все они	6	3
117	вещами и	3	3
118	к этому	2	3
119	по всему	2	3
120	переходим к	4	3
121	с помощью	3	3
122	смерти героев	2	3
123	что он	2	3
124	и как	2	3
125	в борьбе	2	3
126	в качестве	4	3
127	в большинстве	7	3
128	для него	2	3
129	кроме того	3	3
130	средние века	2	3
131	хотя и	2	3
132	а также	3	3
133	что на	2	3
134	со смехом	2	3
135	точка зрения	2	3
136	что и	3	3
137	слова и	3	3
138	в форме	3	3
139	целый ряд	2	3
140	не на	3	3
141	и другие	5	3
142	таким образом	17	3
143	в совершенно	4	3
144	почти все	2	3
145	и вещей	4	3
146	в их	3	3
147	уже не	3	3
148	здесь мы	3	3
149	и даже	8	3
150	мы наблюдаем	3	3
151	а в	2	3
152	роль в	5	3
153	в которых	2	3
154	и совершенно	2	3
155	в другом	3	3
156	между вещами	5	3
157	в этих	11	3
158	эпоху возрождения	2	3
159	большинстве случаев	6	3
160	не могли	2	3
161	вернемся к	2	3
162	не был	4	2
163	и более	4	2
164	не были	3	2
165	по своему	8	2
166	числе и	2	2
167	друг другу	2	2
168	характерно что	2	2
169	на котором	2	2
170	с другой	2	2
171	и других	4	2
172	это не	2	2
173	вещи и	4	2
174	романа в	2	2
175	они были	4	2
176	что все	4	2
177	в духе	4	2
178	первый план	2	2
179	можно сказать	2	2
180	картина мира	2	2
181	в отношении	5	2
182	он был	12	2
183	и несколько	4	2
184	не мог	3	2
185	второй книги	2	2
186	мы видим	6	2
187	в этой	6	2
188	с тем	2	2
189	совсем не	2	2
190	особое значение	2	2
191	во все	3	2
192	с такою	2	2
193	а на	2	2
194	между ними	2	2
195	похож на	2	2
196	до конца	11	2
197	было бы	2	2
198	картины мира	2	2
199	и к	4	2
200	в сущности	8	2
201	и о	3	2
202	наконец в	4	2
203	к ним	2	2
204	и потому	4	2
205	значение имеет	2	2
206	эти образы	3	2
207	один из	5	2
208	сих пор	8	2
209	мы видели	5	2
210	в некоторых	3	2
211	и до	10	2
212	и т.п	11	2
213	и самый	3	2
214	не может	2	2
215	брат жан	2	2
216	с одной	4	2
217	у всех	2	2
218	гаргантюа и	2	2
219	в той	6	2
220	рабле мы	2	2
221	эпохи и	6	2
222	так же	2	2
223	другом месте	3	2
224	рядом с	3	2
225	смеха и	2	2
226	в данном	2	2
227	но это	2	2
228	людей и	2	2
229	и стиль	2	2
230	но он	3	2
231	с горчицей	2	2
232	в литературе	3	2
233	и почти	3	2
234	ту же	4	2
235	рабле но	5	2
236	далеко не	2	2
237	этих образов	2	2
238	там где	3	2
239	до сих	8	2
