N	2gram	Losev_Dial_3	FransuaR
1	и в	24	40
2	и его	5	17
3	прежде всего	8	16
4	в этом	8	15
5	мы уже	3	13
6	не только	23	13
7	и не	27	13
8	в его	2	13
9	что в	7	12
10	вовсе не	13	12
11	как и	7	11
12	но и	9	11
13	таким образом	13	10
14	как мы	2	10
15	в них	5	9
16	и все	6	9
17	в сущности	10	9
18	может быть	13	9
19	он не	5	9
20	в том	5	8
21	у него	2	8
22	все эти	3	8
23	и с	6	8
24	той же	3	8
25	и на	3	8
26	но в	2	8
27	в своем	3	7
28	то же	6	7
29	он и	3	7
30	в виду	7	7
31	же время	3	6
32	в самом	7	6
33	в то	5	6
34	со всеми	2	5
35	как раз	7	5
36	в нем	3	5
37	то что	14	5
38	не было	3	5
39	а не	26	5
40	и для	2	5
41	в основе	3	5
42	в своих	2	5
43	в особенности	7	5
44	для него	4	5
45	вы не	6	4
46	и во	2	4
47	у нас	4	4
48	том что	8	4
49	было бы	5	4
50	в ней	2	4
51	из них	3	4
52	и потому	2	4
53	ни в	9	4
54	жизни и	5	4
55	в их	2	4
56	все это	6	4
57	так в	2	4
58	только на	7	4
59	о том	6	4
60	и о	3	4
61	в данном	2	4
62	и даже	13	4
63	также и	2	4
64	и здесь	2	4
65	в истории	4	4
66	так как	6	4
67	с его	2	3
68	если бы	6	3
69	в частности	2	3
70	и от	3	3
71	и к	5	3
72	об этом	6	3
73	но это	5	3
74	для этого	2	3
75	одна из	3	3
76	кроме того	6	3
77	еще не	2	3
78	и есть	16	3
79	никак не	2	3
80	и следовательно	2	3
81	как бы	3	3
82	о нем	4	3
83	что и	6	3
84	было ни	2	3
85	другими словами	7	3
86	так и	5	3
87	и прежде	3	3
88	не может	19	3
89	а в	2	3
90	самом деле	6	3
91	слово в	2	3
92	для того	3	3
93	к этой	2	3
94	и как	8	3
95	сказать что	4	3
96	тем что	3	3
97	при этом	2	3
98	же и	2	3
99	одно из	5	3
100	они не	2	3
101	в себе	2	3
102	во всем	3	3
103	только в	5	3
104	их в	2	3
105	из самых	3	2
106	не менее	11	2
107	есть и	12	2
108	еще и	2	2
109	хотя бы	4	2
110	с другой	4	2
111	это не	4	2
112	из этих	2	2
113	в условиях	2	2
114	что он	13	2
115	и вот	2	2
116	или иной	4	2
117	мы знаем	3	2
118	все же	3	2
119	следовательно и	2	2
120	это и	7	2
121	это есть	8	2
122	на этом	2	2
123	но не	2	2
124	все что	3	2
125	конечно не	4	2
126	и если	2	2
127	этот ряд	2	2
128	например в	2	2
129	к нему	3	2
130	из этого	2	2
131	и понимания	2	2
132	той или	2	2
133	думать что	2	2
134	или же	3	2
135	именно в	2	2
136	на них	2	2
137	и они	2	2
138	должны быть	3	2
139	и у	2	2
140	ноги и	2	2
141	что для	5	2
142	нас в	2	2
143	потому что	7	2
144	нового времени	2	2
145	он дает	2	2
146	с этим	3	2
147	даже и	7	2
148	точки зрения	25	2
149	и ее	3	2
150	этого он	2	2
151	но как	2	2
152	и это	4	2
153	ни от	4	2
154	если их	2	2
155	мы не	5	2
156	как о	4	2
157	и сама	5	2
