N	2gram	Bakhtin_Pr_1	Problema
1	то что	18	42
2	вовсе не	8	35
3	то есть	24	33
4	и в	23	32
5	и не	34	31
6	в этом	25	19
7	не только	13	17
8	потому что	12	16
9	по себе	7	15
10	а не	20	15
11	в себе	5	15
12	как бы	28	14
13	может быть	21	14
14	но в	4	14
15	и тем	2	13
16	в нем	20	13
17	сказать что	5	13
18	как раз	4	13
19	что в	8	12
20	том что	9	12
21	так и	10	12
22	и даже	3	11
23	о том	2	11
24	так как	7	11
25	то же	10	10
26	прежде всего	7	10
27	в этой	4	10
28	ничего не	6	10
29	но не	8	9
30	в том	11	9
31	но и	11	9
32	так же	6	9
33	раз и	3	9
34	еще не	5	9
35	того чтобы	4	9
36	в данном	2	9
37	и это	5	9
38	данном случае	2	8
39	не может	11	8
40	все эти	8	8
41	и о	3	8
42	и на	10	8
43	он и	5	8
44	было бы	6	8
45	в своей	11	8
46	для того	2	8
47	но это	5	8
48	никогда не	5	7
49	ни в	3	7
50	все это	7	7
51	того что	2	7
52	всех этих	3	7
53	в них	3	7
54	и все	3	7
55	что он	10	7
56	во всех	5	7
57	как мы	5	7
58	во всяком	4	7
59	тем что	3	7
60	только в	8	7
61	и есть	5	6
62	в конце	5	6
63	и как	8	6
64	при этом	3	6
65	в самом	8	6
66	то и	2	6
67	таким образом	11	6
68	это не	10	6
69	и здесь	3	6
70	но как	3	6
71	говорить о	2	6
72	его в	4	6
73	этом смысле	9	6
74	есть не	2	6
75	в то	10	6
76	за пределы	6	6
77	в его	24	6
78	на самом	4	6
79	самом деле	5	6
80	перед нами	4	5
81	в своем	8	5
82	можно сказать	2	5
83	для нас	3	5
84	есть в	3	5
85	мы уже	2	5
86	в котором	2	5
87	что она	2	5
88	мы должны	2	5
89	в сознании	2	5
90	все равно	2	5
91	именно в	6	4
92	тому что	2	4
93	точно так	2	4
94	не в	6	4
95	один из	2	4
96	только то	3	4
97	в их	3	4
98	не было	3	4
99	а в	7	4
100	их в	2	4
101	в истории	2	4
102	ни на	2	4
103	как он	2	4
104	конце концов	4	4
105	если бы	10	4
106	он есть	3	4
107	в литературе	3	4
108	же в	2	4
109	никак не	2	4
110	как в	6	4
111	входит в	2	4
112	и притом	2	4
113	и для	3	4
114	уже в	5	3
115	в этих	2	3
116	в отношении	2	3
117	с другой	2	3
118	что все	3	3
119	как же	3	3
120	но все	4	3
121	никак нельзя	2	3
122	несмотря на	6	3
123	но для	2	3
124	всяком случае	3	3
125	хотя бы	2	3
126	и уже	3	3
127	из них	2	3
128	другой стороны	2	3
129	смысл и	2	3
130	и его	13	3
131	в самой	7	3
132	именно на	2	3
133	и вполне	2	3
134	в которых	2	3
135	но он	2	3
136	точки зрения	21	3
137	в искусстве	2	3
138	с ним	6	3
139	или как	5	3
140	нисколько не	2	3
141	по этому	2	3
142	для себя	2	3
143	и во	2	3
144	в жизни	6	3
145	как и	8	3
146	до сих	2	3
147	но именно	4	3
148	он не	4	3
149	о нем	11	3
150	однако не	2	3
151	сами по	3	3
152	оно не	2	3
153	сих пор	2	3
154	да и	2	3
155	уже не	8	3
156	не на	3	3
157	на этот	2	3
158	во всей	2	3
159	к нему	3	3
160	с точки	15	3
161	можно было	3	3
162	как будто	3	3
163	он сам	3	2
164	не могут	6	2
165	друг другу	2	2
166	сознания с	2	2
167	чтобы его	2	2
168	слово о	2	2
169	крайней мере	2	2
170	его как	5	2
171	следовательно и	2	2
172	является не	3	2
173	для него	15	2
174	кроме того	3	2
175	например в	3	2
176	из подполья	11	2
177	на его	2	2
178	а потому	2	2
179	что для	2	2
180	в результате	4	2
181	и с	4	2
182	не как	12	2
183	из этих	2	2
184	в первом	2	2
185	между тем	5	2
186	поэтому и	2	2
187	с его	6	2
188	сознания и	3	2
189	однако в	2	2
190	то он	3	2
191	по крайней	2	2
192	у вас	2	2
193	по существу	4	2
194	мы видим	3	2
195	ведь это	2	2
196	она не	5	2
197	в сущности	5	2
198	что может	2	2
199	по преимуществу	3	2
200	этой действительности	2	2
201	не значит	2	2
202	и потому	3	2
203	вместе с	2	2
204	всеми своими	2	2
205	самый факт	2	2
206	для своего	2	2
207	мы не	2	2
208	с другими	7	2
209	тому как	3	2
210	он в	2	2
211	подобно тому	3	2
212	на себя	3	2
213	не потому	2	2
214	в которой	4	2
215	в области	3	2
