N	2gram	Propp_Isto_7	DiskursI
1	в качестве	3	34
2	не только	21	28
3	в том	7	23
4	а не	8	22
5	том что	10	19
6	тогда как	3	19
7	может быть	14	17
8	представляет собой	4	17
9	и в	24	16
10	как и	6	16
11	в этом	12	15
12	еще не	8	14
13	но и	11	14
14	при этом	4	13
15	прежде всего	2	11
16	но не	6	11
17	и не	4	11
18	с другой	9	10
19	как в	12	10
20	в нем	6	9
21	одной стороны	5	9
22	не может	14	9
23	с одной	5	9
24	своего рода	4	8
25	так и	5	8
26	о том	9	8
27	но в	5	8
28	в основе	2	7
29	со стороны	2	7
30	то же	8	7
31	только в	6	7
32	не в	9	7
33	в силу	2	5
34	как бы	4	5
35	в котором	2	5
36	то что	7	5
37	во всех	7	5
38	а в	10	5
39	в их	4	5
40	и на	2	5
41	в данном	4	5
42	с его	3	4
43	что в	13	4
44	в них	3	4
45	что он	21	4
46	уже не	2	4
47	одной из	4	4
48	связи с	3	4
49	на его	2	4
50	и о	2	4
51	отношение к	5	4
52	по своим	3	4
53	в особенности	2	4
54	что не	2	4
55	потому что	9	4
56	перед нами	2	3
57	в сказке	36	3
58	того же	2	3
59	это не	10	3
60	в одной	2	3
61	но при	2	3
62	что и	8	3
63	в ее	2	3
64	с этим	2	3
65	в действительности	2	3
66	в самом	2	3
67	к ним	2	3
68	один из	7	3
69	все же	9	3
70	из них	2	3
71	таким образом	7	3
72	того что	6	3
73	должны быть	3	3
74	другой стороны	8	3
75	и даже	3	3
76	и сказка	2	3
77	сказать что	2	3
78	тем что	6	3
79	точки зрения	4	3
80	в то	2	3
81	но они	3	2
82	не менее	5	2
83	никогда не	4	2
84	к себе	3	2
85	или даже	2	2
86	представления о	4	2
87	и все	6	2
88	к этому	2	2
89	не всегда	4	2
90	в литературе	2	2
91	стороны и	2	2
92	в тех	5	2
93	об этом	6	2
94	направлен на	2	2
95	исторические корни	2	2
96	отличается от	2	2
97	так например	2	2
98	не от	2	2
99	хотя и	3	2
100	и др	2	2
101	например в	3	2
102	и тем	2	2
103	когда он	3	2
104	на том	2	2
105	героя и	5	2
106	дело не	5	2
107	в различных	3	2
108	в форме	2	2
109	данном случае	3	2
110	в сказках	4	2
111	уже в	3	2
112	то ли	2	2
113	как мы	3	2
114	и что	10	2
115	том чтобы	3	2
116	и герой	3	2
117	и он	3	2
118	и по	3	2
119	на небесах	2	2
120	и его	3	2
121	или в	8	2
122	мы имеем	12	2
123	на себя	2	2
124	и ее	2	2
125	они не	2	2
126	к сыну	3	2
