N	2gram	Vygotskiy__1	Myshleni
1	мышления и	3	40
2	точки зрения	15	26
3	таким образом	20	26
4	в том	30	24
5	и в	31	23
6	том что	16	21
7	в целом	5	20
8	с точки	2	18
9	того чтобы	7	17
10	то что	32	17
11	в этом	12	17
12	так же	12	16
13	не только	13	16
14	того что	10	15
15	для того	6	15
16	что в	23	14
17	может быть	22	14
18	но и	2	14
19	как и	16	14
20	в его	6	14
21	не может	17	12
22	как бы	5	11
23	сказать что	7	11
24	представляет собой	2	11
25	с другой	5	10
26	прежде всего	4	10
27	в психологии	6	10
28	в качестве	2	9
29	одной стороны	6	9
30	не является	5	9
31	другой стороны	5	9
32	и не	16	9
33	между тем	4	9
34	и с	2	9
35	же точно	3	9
36	вместе с	8	9
37	с одной	5	8
38	заключается в	7	8
39	в основе	2	8
40	нашего исследования	3	8
41	в процессе	5	8
42	то же	5	8
43	вопрос о	3	7
44	в этой	3	7
45	в самом	11	7
46	в то	5	7
47	так как	18	7
48	с тем	3	7
49	что он	7	7
50	мы не	12	7
51	все время	4	6
52	независимо от	2	6
53	столь же	4	6
54	с этой	4	6
55	же как	4	6
56	и тем	2	6
57	от того	3	6
58	все это	8	6
59	потому что	10	6
60	с этим	3	6
61	в силу	3	6
62	о том	7	6
63	в сущности	10	6
64	мысли и	2	6
65	и его	7	6
66	исследования и	3	6
67	мы можем	4	6
68	в себе	4	6
69	только в	14	6
70	тому что	4	5
71	в какой	5	5
72	то время	5	5
73	в собственном	3	5
74	и как	2	5
75	на то	10	5
76	по себе	9	5
77	что для	2	5
78	в своих	4	5
79	что мы	8	5
80	и все	5	5
81	бы в	2	5
82	мысли в	3	5
83	если бы	6	5
84	но в	3	5
85	думается что	3	5
86	представить себе	3	5
87	и что	8	5
88	он не	3	5
89	собственном смысле	3	5
90	так и	3	5
91	на основании	7	5
92	как мы	2	5
93	тем самым	2	5
94	из этого	2	5
95	но не	3	4
96	она должна	2	4
97	что все	3	4
98	только что	2	4
99	не в	11	4
100	при этом	19	4
101	что она	6	4
102	время как	5	4
103	в котором	4	4
104	целый ряд	6	4
105	фактов и	2	4
106	этом отношении	2	4
107	в результате	4	4
108	их в	2	4
109	для всех	4	4
110	в одном	2	4
111	к этому	4	4
112	и к	3	4
113	по существу	4	4
114	в чем	2	4
115	было бы	6	4
116	психологической природы	2	4
117	к тому	4	4
118	в своей	3	4
119	сих пор	3	4
120	как в	9	4
121	приводит к	2	4
122	как раз	2	4
123	говорит что	5	4
124	стоит только	2	4
125	мы видим	5	4
126	ни в	9	4
127	как на	3	4
128	этого слова	4	4
129	понятий и	2	4
130	до сих	3	4
131	уже в	3	3
132	что это	6	3
133	в своем	3	3
134	и от	2	3
135	из этих	6	3
136	в такой	2	3
137	настоящей работы	2	3
138	показывает что	5	3
139	обратиться к	2	3
140	что они	2	3
141	смысле слова	3	3
142	том чтобы	7	3
143	и если	4	3
144	и следовательно	2	3
145	на эти	2	3
146	который в	3	3
147	то и	2	3
148	и других	3	3
149	его не	2	3
150	от всех	3	3
151	в которых	3	3
152	вовсе не	6	3
153	в одной	3	3
154	приходит к	2	3
155	во всем	3	3
156	же самое	2	3
157	как он	2	3
158	тогда когда	5	3
159	всяком случае	6	3
160	смысле этого	2	3
161	этих двух	2	3
162	что оно	3	3
163	такой же	2	3
164	она не	5	3
165	человека и	2	3
166	с таким	11	3
167	все же	5	3
168	самом деле	9	3
169	а не	13	3
170	из которых	3	3
171	и то	2	3
172	во всяком	8	3
173	могут быть	11	3
174	в каком	2	3
175	и это	3	3
176	в которой	4	3
177	в области	11	3
178	ничего не	2	3
179	на вопрос	2	2
180	в основу	2	2
181	в изучении	2	2
182	исследования мы	2	2
183	в одинаковой	2	2
184	в частности	3	2
185	никогда не	8	2
186	точку зрения	3	2
187	что у	3	2
188	целом ряде	2	2
189	в конце	3	2
190	сущности говоря	3	2
191	представление о	3	2
192	по самой	2	2
193	бы что	2	2
194	в зависимости	5	2
195	что с	2	2
196	о чем	2	2
197	несмотря на	5	2
198	вслед за	6	2
199	хотя и	3	2
200	какой мере	3	2
201	был бы	5	2
202	к решению	2	2
203	один из	4	2
204	мы видели	2	2
205	жизни и	3	2
206	и таким	2	2
207	нигде не	2	2
208	той же	3	2
209	и вот	3	2
210	в слове	3	2
211	и той	3	2
212	и даже	6	2
213	речь и	2	2
214	действия и	2	2
215	бы и	2	2
216	а в	6	2
217	одно из	2	2
218	нуждается в	3	2
219	что эти	3	2
220	в этих	4	2
221	тех же	2	2
222	как это	4	2
223	всеми остальными	2	2
224	в известном	2	2
225	под влиянием	3	2
226	речь идет	3	2
227	каждого из	3	2
228	главным образом	2	2
229	в них	2	2
230	в состоянии	3	2
231	ясно что	19	2
232	точно и	2	2
233	идет о	2	2
234	есть не	2	2
235	в ее	5	2
236	только тогда	7	2
237	из всех	2	2
238	чтобы показать	3	2
239	зависимости от	6	2
240	указывает на	4	2
241	ту или	2	2
242	со всеми	4	2
243	иначе говоря	5	2
244	наконец в	2	2
245	том же	2	2
246	оно есть	2	2
247	и потому	2	2
248	даже в	2	2
249	как говорит	2	2
250	когда он	2	2
251	на примере	3	2
252	что самое	3	2
253	одной и	4	2
254	если мы	12	2
255	уже не	2	2
256	с психологической	3	2
257	почти всегда	3	2
258	существу дела	2	2
259	мысли но	2	2
260	психологической теории	2	2
261	показать что	8	2
262	психологии в	2	2
263	этот метод	2	2
264	благодаря тому	2	2
265	что эта	3	2
266	там где	4	2
267	самой психологической	2	2
268	и поэтому	2	2
269	одном из	2	2
