N	2gram	Vygotskiy__4	Myslijsy
1	потому что	12	52
2	и в	20	39
3	в языке	2	33
4	может быть	12	27
5	в том	42	26
6	только в	10	25
7	что в	19	22
8	не может	6	22
9	а не	7	21
10	так как	10	21
11	не только	15	21
12	в нем	2	20
13	но и	9	20
14	и не	8	18
15	том что	35	16
16	так что	3	16
17	не в	4	15
18	в этом	24	15
19	если бы	5	14
20	так и	5	13
21	в себе	10	13
22	таким образом	25	13
23	было бы	8	12
24	точно так	3	11
25	не есть	2	10
26	то что	15	10
27	как в	5	10
28	и что	8	10
29	могут быть	7	9
30	для нас	4	9
31	как и	9	9
32	мысли и	2	9
33	тем что	7	9
34	тогда когда	8	9
35	но в	3	9
36	но не	3	8
37	вместе с	8	8
38	со стороны	3	8
39	того что	10	8
40	в слове	2	8
41	в мысли	2	8
42	точки зрения	24	8
43	с другой	12	7
44	должно быть	3	7
45	в ней	2	7
46	в истории	10	7
47	с этим	5	7
48	это не	5	7
49	в этих	3	7
50	не менее	3	6
51	по мере	4	6
52	и как	9	6
53	еще не	2	6
54	что на	2	6
55	как бы	7	6
56	что и	9	6
57	все же	5	6
58	то же	16	6
59	при этом	12	6
60	в каком	2	6
61	того как	2	6
62	с тем	6	5
63	что при	2	5
64	которые мы	3	5
65	в его	11	5
66	другой стороны	9	5
67	не имеют	3	5
68	так же	11	5
69	а в	2	5
70	и для	4	5
71	не имеет	2	5
72	друг друга	4	5
73	и его	5	5
74	в таком	2	5
75	между тем	9	5
76	не могут	3	4
77	никогда не	5	4
78	тем самым	7	4
79	этом смысле	8	4
80	прежде всего	2	4
81	в свою	2	4
82	в смысле	4	4
83	а только	3	4
84	мы видели	6	4
85	мы видим	10	4
86	самого себя	2	4
87	свою очередь	2	4
88	для него	2	4
89	в действительности	5	4
90	к тому	6	4
91	от того	3	4
92	увидим что	5	4
93	в каждом	2	4
94	не по	2	4
95	том смысле	2	4
96	и других	3	4
97	этой теории	4	4
98	тому как	2	4
99	говорит он	5	4
100	из этих	2	4
101	во всем	3	4
102	что мы	7	4
103	слова и	5	4
104	бы в	3	4
105	на деле	3	4
106	находятся в	2	3
107	что это	2	3
108	к одной	3	3
109	тому что	4	3
110	столь же	3	3
111	что слово	2	3
112	и во	3	3
113	и от	3	3
114	и это	2	3
115	что все	3	3
116	представить себе	2	3
117	со словом	2	3
118	показывает что	2	3
119	слова мы	3	3
120	в этой	3	3
121	в своем	4	3
122	того же	9	3
123	если мы	10	3
124	одной стороны	9	3
125	в другой	2	3
126	только на	2	3
127	все более	2	3
128	в своей	7	3
129	что если	2	3
130	для того	5	3
131	и тем	8	3
132	связи с	3	3
133	и той	4	3
134	в самом	6	3
135	развития и	3	3
136	по мнению	2	3
137	с одной	9	3
138	одной и	5	3
139	заключается в	18	3
140	что понятие	4	3
141	той же	6	3
142	понятия и	9	3
143	должна быть	2	3
144	и то	10	3
145	тем как	3	3
146	сказать что	6	3
147	во всяком	4	3
148	подобно тому	2	3
149	и при	4	3
150	в сознании	4	3
151	с точки	11	3
152	мы должны	11	3
153	к которому	3	3
154	и с	4	3
155	но как	2	3
156	слова в	9	2
157	мы будем	2	2
158	пути развития	5	2
159	под влиянием	2	2
160	более и	2	2
161	нисколько не	2	2
162	тех и	4	2
163	и более	7	2
164	только не	5	2
165	с этой	4	2
166	одного и	6	2
167	мы называем	2	2
168	ключ к	4	2
169	на все	3	2
170	по законам	2	2
171	мыслью и	2	2
172	в собственном	7	2
173	стороны и	2	2
174	на то	5	2
175	к одному	6	2
176	таким же	2	2
177	указывают на	4	2
178	как мы	13	2
179	в другую	3	2
180	понятий в	16	2
181	если не	2	2
182	чем в	3	2
183	теории и	2	2
184	слова то	3	2
185	того чтобы	7	2
186	мы в	2	2
187	в сущности	4	2
188	могли бы	9	2
189	предметов и	2	2
190	вопроса о	2	2
191	словом и	4	2
192	одним из	2	2
193	и развития	6	2
194	никак не	2	2
195	в виду	3	2
196	иначе как	2	2
197	в целом	11	2
198	слова не	3	2
199	в их	12	2
200	только что	4	2
201	ничего общего	3	2
202	связь между	2	2
203	и только	4	2
204	тогда как	2	2
205	из основных	4	2
206	и того	5	2
207	что оно	4	2
208	образом что	4	2
209	на этот	3	2
210	тем же	4	2
211	к мысли	2	2
212	во многих	2	2
213	том же	2	2
214	мы постараемся	2	2
215	в начале	2	2
216	в один	3	2
217	его к	4	2
218	о том	5	2
219	видеть в	2	2
220	но вместе	2	2
221	которое мы	2	2
222	когда мы	2	2
223	в которой	3	2
224	которые не	2	2
225	из него	2	2
226	и которые	2	2
227	мы можем	5	2
