N	2gram	Losev_Prob_3	Problemy
1	и в	44	34
2	и не	35	29
3	как бы	9	27
4	что он	9	23
5	в его	9	22
6	может быть	28	19
7	в нем	9	19
8	не может	7	19
9	и все	3	19
10	как и	10	18
11	но в	12	16
12	все это	5	16
13	и его	5	16
14	в этом	17	16
15	и с	9	15
16	прежде всего	3	15
17	он не	8	15
18	то же	13	14
19	с самим	3	14
20	самом деле	3	13
21	для него	3	13
22	но и	10	12
23	и к	6	12
24	потому что	25	12
25	в то	9	12
26	вовсе не	37	11
27	то что	23	11
28	на самом	7	11
29	не только	14	10
30	слова и	3	10
31	в отношении	2	9
32	не в	13	9
33	а не	18	9
34	никогда не	6	8
35	в самом	3	8
36	и т	13	8
37	так же	5	8
38	точки зрения	5	8
39	с ним	7	8
40	что же	8	8
41	и для	2	8
42	в другом	2	8
43	что в	8	7
44	и даже	14	7
45	этого слова	5	7
46	все же	6	7
47	как мы	8	7
48	как будто	3	7
49	что они	5	6
50	от себя	2	6
51	что у	3	6
52	от него	2	6
53	мы уже	4	6
54	для себя	2	6
55	так и	10	6
56	в себе	8	6
57	только в	19	6
58	он сам	4	5
59	что это	3	5
60	это не	9	5
61	и от	9	5
62	в конце	5	5
63	к тому	3	5
64	так что	12	5
65	но все	3	5
66	и что	7	5
67	того что	8	5
68	и сам	5	5
69	всяком случае	6	5
70	в целом	6	5
71	из них	2	5
72	таким образом	9	5
73	а в	5	5
74	он и	2	5
75	мы должны	7	5
76	с тем	5	5
77	что и	9	5
78	героя в	2	5
79	и у	2	5
80	хотя бы	3	5
81	в слове	2	5
82	во всяком	9	5
83	в чем	4	5
84	то ни	6	4
85	с другой	7	4
86	что все	2	4
87	ни было	3	4
88	ни в	8	4
89	да и	5	4
90	но это	8	4
91	при этом	4	4
92	бы то	4	4
93	все эти	7	4
94	даже и	16	4
95	но как	4	4
96	в начале	2	4
97	его в	3	4
98	так как	9	4
99	если бы	3	4
100	как раз	8	4
101	но не	3	4
102	еще не	5	4
103	как в	5	4
104	только на	5	4
105	все равно	3	4
106	с точки	2	4
107	с другими	3	4
108	тем что	4	4
109	он в	2	4
110	в виде	6	4
111	и это	9	4
112	ничего не	3	4
113	вместе с	2	4
114	не менее	10	3
115	уже в	3	3
116	он только	2	3
117	для этого	6	3
118	в том	21	3
119	совсем не	2	3
120	хотя и	5	3
121	в виду	10	3
122	в котором	2	3
123	есть только	4	3
124	с ее	2	3
125	мы видели	2	3
126	жизни и	6	3
127	другой стороны	5	3
128	быть даже	3	3
129	в ней	5	3
130	говорить о	3	3
131	конце концов	3	3
132	бы в	2	3
133	и во	2	3
134	по крайней	5	3
135	раз и	4	3
136	по себе	25	3
137	в ее	4	3
138	том что	12	3
139	по своему	2	3
140	и своего	2	3
141	крайней мере	5	3
142	в своей	5	3
143	к самому	2	3
144	только что	2	3
145	совсем другое	4	3
146	а с	2	3
147	если не	3	3
148	и как	3	3
149	и то	14	3
150	эти слова	2	3
151	только с	4	3
152	это было	2	3
153	не было	5	2
154	сама по	8	2
155	это уже	3	2
156	тому что	4	2
157	а вовсе	2	2
158	с этой	3	2
159	переходит в	2	2
160	именно потому	3	2
161	это в	2	2
162	этом случае	5	2
163	или иной	8	2
164	тем не	10	2
165	на одно	2	2
166	мы и	2	2
167	такого же	2	2
168	и если	6	2
169	что такое	3	2
170	же и	4	2
171	нет здесь	2	2
172	не является	11	2
173	друг друга	2	2
174	отличается от	4	2
175	в своем	5	2
176	и только	6	2
177	т д	13	2
178	что оно	2	2
179	чем не	3	2
180	но только	6	2
181	в заключение	3	2
182	того или	6	2
183	как на	2	2
184	чего бы	2	2
185	в которых	3	2
186	с этим	2	2
187	той или	12	2
188	самого себя	3	2
189	что даже	4	2
190	свой собственный	3	2
191	о том	6	2
192	с которыми	2	2
193	сказать что	16	2
194	как она	2	2
195	или как	3	2
196	а как	2	2
197	нисколько не	2	2
198	всех этих	2	2
199	для его	3	2
200	отнюдь не	10	2
201	однако в	2	2
202	а может	2	2
203	были бы	2	2
204	этого необходимо	2	2
205	здесь и	3	2
206	или другого	3	2
207	он есть	2	2
208	это и	7	2
209	а к	2	2
210	то в	3	2
211	того же	2	2
212	себе как	3	2
213	но именно	2	2
214	было бы	8	2
215	когда она	2	2
216	за пределы	5	2
217	во всех	2	2
218	и потому	7	2
219	когда он	2	2
220	быть и	3	2
221	слова как	2	2
222	в отличие	2	2
223	жизнь и	2	2
224	но с	2	2
225	в той	3	2
226	уже не	7	2
227	в которой	2	2
228	да еще	2	2
229	у человека	2	2
230	и без	4	2
231	пока еще	2	2
232	не то	2	2
233	и ее	3	2
234	и вообще	8	2
235	будто бы	3	2
236	отличие от	3	2
237	же не	2	2
238	о чем	2	2
