N	2gram	Vygotskiy__4	Formalny
1	и в	33	24
2	в его	10	23
3	прежде всего	2	22
4	и не	13	20
5	так и	3	18
6	не может	10	16
7	точки зрения	6	16
8	в этом	28	15
9	в нем	7	14
10	может быть	22	14
11	с точки	4	13
12	таким образом	13	13
13	и т	6	12
14	именно как	2	12
15	в своем	7	11
16	как и	5	11
17	должно быть	3	11
18	в своей	4	11
19	в их	2	11
20	вовсе не	5	10
21	и ее	2	10
22	то же	9	10
23	в ней	6	10
24	а не	6	10
25	и его	5	10
26	и потому	2	9
27	все это	13	9
28	в то	3	9
29	в ее	2	8
30	же время	2	8
31	именно в	2	8
32	то что	44	8
33	как в	3	8
34	т д	2	8
35	и на	5	8
36	не в	2	8
37	и с	2	8
38	место в	2	7
39	и от	2	7
40	до конца	7	7
41	не только	7	7
42	с ее	3	7
43	жизни и	4	7
44	но и	3	7
45	на самом	6	7
46	и все	12	6
47	и здесь	3	6
48	было бы	12	6
49	в том	21	6
50	в этой	9	6
51	самом деле	12	6
52	до сих	3	6
53	в пределах	3	6
54	она не	3	6
55	как бы	25	6
56	сих пор	3	6
57	в целом	5	6
58	а в	4	6
59	все эти	6	6
60	как это	14	6
61	хотя бы	2	5
62	по себе	9	5
63	в искусстве	2	5
64	у нас	4	5
65	при этом	2	5
66	во всех	2	5
67	в самом	12	5
68	и до	3	5
69	со стороны	2	5
70	как мы	4	5
71	того что	4	5
72	с другой	2	5
73	но в	2	5
74	мы увидим	2	4
75	с его	2	4
76	в частности	4	4
77	никогда не	5	4
78	и к	2	4
79	в мире	3	4
80	для этого	8	4
81	одной стороны	3	4
82	и может	5	4
83	если бы	10	4
84	конечно не	3	4
85	всяком случае	3	4
86	при таком	3	4
87	так же	13	4
88	т п	3	4
89	что в	21	4
90	с одной	3	4
91	как на	6	4
92	в которой	4	4
93	с этой	4	4
94	во всяком	3	4
95	к этой	3	4
96	но не	3	3
97	всех этих	3	3
98	связи с	2	3
99	материала и	2	3
100	в них	2	3
101	в жизни	4	3
102	бы то	2	3
103	на все	2	3
104	ясно что	5	3
105	что он	20	3
106	смысле этого	3	3
107	к тому	12	3
108	это и	5	3
109	и как	5	3
110	так например	4	3
111	ни на	2	3
112	не по	2	3
113	он не	11	3
114	если он	2	3
115	один из	2	3
116	все же	5	3
117	когда он	7	3
118	не было	3	3
119	и других	4	3
120	не для	3	3
121	сводится к	2	3
122	мы не	5	3
123	тем самым	3	3
124	и наконец	2	3
125	его в	3	3
126	целый ряд	5	3
127	материала в	3	3
128	жизнь и	4	3
129	ничем не	2	3
130	в основе	3	3
131	как она	10	3
132	в себе	6	3
133	со всей	2	3
134	этого слова	3	3
135	в художественном	2	3
136	думать что	2	3
137	художественной формы	4	2
138	а как	2	2
139	сама по	3	2
140	нисколько не	5	2
141	же как	3	2
142	с тем	4	2
143	его и	2	2
144	сами по	3	2
145	это не	6	2
146	с этим	5	2
147	в одном	3	2
148	она есть	2	2
149	вопрос о	2	2
150	не можем	3	2
151	идет о	3	2
152	том чтобы	4	2
153	здесь в	3	2
154	все время	24	2
155	ни в	3	2
156	в самой	6	2
157	по существу	2	2
158	но все	2	2
159	и всякий	2	2
160	перейти к	2	2
161	литературы и	2	2
162	совершается в	2	2
163	одна из	4	2
164	от действительности	3	2
165	если мы	12	2
166	только в	4	2
167	в действительности	2	2
168	и если	9	2
169	как раз	9	2
170	и является	2	2
171	только не	2	2
172	была бы	2	2
173	однако не	2	2
174	точка зрения	2	2
175	что и	3	2
176	на него	4	2
177	вместе с	8	2
178	во всей	3	2
179	не на	2	2
180	и вот	6	2
181	прав когда	2	2
182	и что	25	2
183	ни одного	2	2
184	исследования и	4	2
185	его не	2	2
186	из этой	3	2
187	в результате	2	2
188	от этого	3	2
189	в своих	3	2
190	чтобы он	2	2
191	могла бы	4	2
192	ничего не	2	2
193	и это	5	2
194	во всем	2	2
195	на нее	2	2
196	с ним	5	2
197	могло бы	3	2
198	и техника	2	2
