N	2gram	Bakhtin_Pr_3	Problema
1	то что	11	38
2	и не	29	37
3	вовсе не	11	37
4	и в	34	35
5	сказать что	2	24
6	не только	10	24
7	том что	3	19
8	даже и	4	18
9	о том	2	18
10	может быть	19	18
11	что такое	2	18
12	в этом	16	17
13	но и	12	16
14	и вообще	2	16
15	только в	6	14
16	не менее	3	13
17	и что	5	13
18	потому что	12	13
19	во всяком	5	13
20	не может	19	13
21	тем не	2	12
22	в том	3	12
23	того что	5	12
24	хотя бы	5	12
25	что в	7	11
26	прежде всего	15	11
27	так что	5	11
28	и даже	7	11
29	всяком случае	5	10
30	и с	15	10
31	говорить о	3	10
32	еще не	4	10
33	да и	4	10
34	а не	9	10
35	и то	3	10
36	ничего не	4	10
37	для себя	6	9
38	что же	8	9
39	только на	4	9
40	пока еще	2	9
41	уже не	2	8
42	было бы	2	8
43	в виду	3	8
44	есть только	3	8
45	по себе	3	8
46	как раз	4	8
47	все же	7	8
48	в конце	5	7
49	этом случае	2	7
50	совсем не	3	7
51	не является	2	7
52	все эти	4	7
53	того или	2	7
54	в его	22	7
55	конце концов	3	7
56	так и	6	7
57	бы и	4	7
58	так как	4	7
59	с другой	4	6
60	что все	4	6
61	ни в	4	6
62	но это	4	6
63	мы и	2	6
64	о чем	2	6
65	не о	4	6
66	был бы	2	6
67	и т	8	6
68	т д	2	6
69	но как	4	6
70	в то	12	6
71	по крайней	3	6
72	крайней мере	3	6
73	и для	8	6
74	в виде	4	6
75	но в	16	6
76	как будто	7	6
77	и без	2	5
78	или иной	2	5
79	в самом	8	5
80	той или	2	5
81	отнюдь не	2	5
82	с этим	2	5
83	так же	8	5
84	и на	6	5
85	своего собственного	3	5
86	и все	19	5
87	раз и	3	5
88	этом смысле	4	5
89	как и	18	5
90	по своему	3	5
91	то же	14	5
92	как мы	7	5
93	что не	7	5
94	другой стороны	3	5
95	с другими	4	5
96	в себе	6	5
97	будто бы	2	5
98	и это	4	5
99	сама по	2	4
100	в своем	2	4
101	в отношении	9	4
102	и как	3	4
103	собой и	2	4
104	в общем	4	4
105	как бы	27	4
106	и тут	2	4
107	все это	16	4
108	и только	2	4
109	таким образом	5	4
110	но только	2	4
111	а в	5	4
112	вообще не	2	4
113	их в	3	4
114	тем что	4	4
115	всех этих	2	4
116	если бы	4	4
117	что он	23	4
118	но не	4	4
119	тот же	2	4
120	но именно	2	4
121	если не	3	4
122	на самом	11	4
123	самом деле	13	4
124	которой он	2	4
125	далеко не	3	4
126	слова и	10	4
127	уже в	3	3
128	он сам	5	3
129	тому что	2	3
130	и от	5	3
131	вопрос о	2	3
132	к тому	5	3
133	с самим	14	3
134	что они	6	3
135	и если	2	3
136	хотя и	3	3
137	мы уже	6	3
138	один из	2	3
139	в целом	5	3
140	для этого	3	3
141	то ни	4	3
142	не было	2	3
143	при этом	4	3
144	лишь в	5	3
145	и наконец	5	3
146	не знает	6	3
147	и пусть	2	3
148	мы должны	5	3
149	его в	4	3
150	бы в	3	3
151	с тем	5	3
152	и к	12	3
153	и того	2	3
154	это и	2	3
155	и этот	2	3
156	нет и	3	3
157	всем этим	2	3
158	слова как	2	3
159	бы не	2	3
160	все равно	4	3
161	с самого	8	3
162	в слове	5	3
163	тому как	2	3
164	своему смыслу	2	3
165	самого начала	8	2
166	о них	2	2
167	уже с	2	2
168	на всю	2	2
169	но зато	3	2
170	войти в	2	2
171	в той	2	2
172	не в	9	2
173	но все	5	2
174	знает что	3	2
175	что с	3	2
176	и сам	5	2
177	себе и	5	2
178	совпадает с	2	2
179	в него	3	2
180	к нему	14	2
181	бы то	4	2
182	а может	2	2
183	сводится к	3	2
184	отличается от	2	2
185	что оно	2	2
186	даже в	5	2
187	как такового	3	2
188	должно быть	3	2
189	как на	2	2
190	каждый из	2	2
191	или как	2	2
192	в ней	3	2
193	же и	2	2
194	точки зрения	8	2
195	ведь и	3	2
196	самого себя	2	2
197	в плане	6	2
198	слово в	2	2
199	только с	3	2
200	от другого	3	2
201	сознания и	3	2
202	это в	2	2
203	были бы	2	2
204	в них	2	2
205	бы его	4	2
206	или другого	2	2
207	в такой	3	2
208	если я	2	2
209	ли это	2	2
210	конечно не	2	2
211	в заключение	2	2
212	он не	15	2
213	о нем	2	2
214	еще в	3	2
215	что и	5	2
216	во всех	2	2
217	вместе с	4	2
218	быть и	2	2
219	на него	7	2
220	и прежде	4	2
221	входит в	2	2
222	еще более	2	2
223	время не	2	2
224	той же	2	2
225	подобно тому	2	2
226	и ее	2	2
227	и вы	4	2
228	которые в	2	2
229	не то	2	2
230	это было	3	2
231	тотчас же	4	2
