N	2gram	Propp_Isto_7	Myshleni
1	в том	7	42
2	том что	10	35
3	таким образом	7	25
4	точки зрения	4	24
5	в этом	12	24
6	в качестве	3	21
7	и в	24	20
8	что в	13	19
9	в основе	2	17
10	то же	8	16
11	то что	7	15
12	не только	21	15
13	что они	3	14
14	как мы	3	13
15	с другой	9	12
16	при этом	4	12
17	в их	4	12
18	потому что	9	12
19	может быть	14	12
20	так же	6	11
21	мы должны	4	11
22	того что	6	10
23	так как	8	10
24	мы видим	10	10
25	только в	6	10
26	и другие	9	9
27	одной стороны	5	9
28	но и	11	9
29	другой стороны	8	9
30	с одной	5	9
31	как это	2	9
32	как и	6	9
33	того же	2	9
34	тот же	2	9
35	что и	8	9
36	и не	4	8
37	и тем	2	8
38	и что	10	8
39	тогда когда	3	8
40	было бы	2	8
41	вместе с	7	8
42	как бы	4	7
43	что мы	3	7
44	и тот	2	7
45	а не	8	7
46	тем что	6	7
47	уже в	3	6
48	же как	4	6
49	мы видели	7	6
50	в самом	2	6
51	не может	14	6
52	и на	2	6
53	сказать что	2	6
54	его в	3	6
55	что он	21	6
56	в силу	2	6
57	перед нами	2	5
58	никогда не	4	5
59	это не	10	5
60	раньше чем	3	5
61	на то	3	5
62	в действительности	2	5
63	что такое	2	5
64	это положение	2	5
65	увидим что	2	5
66	и его	3	5
67	с этим	2	5
68	все же	9	5
69	о том	9	5
70	мы уже	4	5
71	так и	5	5
72	как в	12	5
73	все эти	2	5
74	мы можем	4	5
75	тому что	2	4
76	новые и	2	4
77	для нас	6	4
78	из них	2	4
79	на том	2	4
80	в первую	7	4
81	этой точки	3	4
82	друг друга	2	4
83	с этой	6	4
84	как он	6	4
85	к этому	2	4
86	на первый	4	4
87	нами в	2	4
88	не в	9	4
89	нами выше	2	4
90	не могут	2	3
91	не менее	5	3
92	в этих	13	3
93	и от	2	3
94	точно так	2	3
95	так что	3	3
96	не имеют	2	3
97	себе и	3	3
98	одной из	4	3
99	почти всегда	2	3
100	один из	7	3
101	со стороны	2	3
102	в связи	2	3
103	и когда	2	3
104	на его	2	3
105	но в	5	3
106	приходит к	3	3
107	по существу	4	3
108	представляет собой	4	3
109	во всем	2	3
110	но не	6	3
111	в один	2	3
112	следующим образом	3	3
113	когда он	3	3
114	на этот	2	3
115	нас к	2	3
116	ни в	2	3
117	связи с	3	3
118	в чем	5	3
119	в которой	2	3
120	как только	2	2
121	в другой	3	2
122	свое место	2	2
123	прежде всего	2	2
124	это означает	2	2
125	которой они	2	2
126	что это	6	2
127	для объяснения	3	2
128	и у	2	2
129	том чтобы	3	2
130	не совсем	2	2
131	но для	2	2
132	в ином	12	2
133	в нем	6	2
134	к нему	7	2
135	другими словами	2	2
136	не по	2	2
137	данном случае	3	2
138	отличается от	2	2
139	не просто	2	2
140	здесь мы	5	2
141	они не	2	2
142	не имеет	4	2
143	а в	10	2
144	вообще не	2	2
145	во многих	2	2
146	в данном	4	2
147	из этих	3	2
148	и здесь	12	2
149	что здесь	7	2
150	что эти	2	2
151	мы имеем	12	2
152	но они	3	2
153	у него	10	2
154	а потом	2	2
155	стороны и	2	2
156	видим что	3	2
157	показывает что	8	2
158	что при	2	2
159	еще не	8	2
160	видеть в	3	2
161	он говорит	2	2
162	только на	2	2
163	тогда как	3	2
164	того как	3	2
165	если не	4	2
166	и он	3	2
167	по которому	2	2
168	что этот	2	2
169	это значит	2	2
170	в приведенных	2	2
171	и это	2	2
172	здесь не	2	2
173	которые не	2	2
