N	2gram	Vygotskiy__3	KulturaY
1	в том	23	30
2	и в	25	24
3	потому что	6	23
4	том что	20	21
5	что в	17	17
6	того чтобы	8	17
7	для того	7	16
8	было бы	10	15
9	в этом	14	14
10	точки зрения	6	14
11	может быть	13	13
12	все же	6	12
13	таким образом	17	12
14	в его	15	12
15	и не	10	12
16	не в	6	11
17	только в	10	11
18	в силу	6	10
19	в самом	3	10
20	не только	6	10
21	если бы	5	9
22	то что	15	9
23	прежде всего	4	9
24	отношению к	2	9
25	того что	10	9
26	о том	5	9
27	так как	12	9
28	по отношению	3	8
29	то же	2	8
30	то обстоятельство	3	8
31	уже не	2	8
32	тем что	8	8
33	обстоятельство что	3	8
34	не менее	6	7
35	в них	2	7
36	с другой	6	7
37	связи с	9	7
38	в качестве	12	7
39	как бы	10	7
40	вместе с	14	7
41	не может	6	7
42	с помощью	42	7
43	бы в	2	7
44	в области	7	7
45	так и	5	7
46	в какой	4	6
47	тогда когда	4	6
48	именно в	5	6
49	что он	6	6
50	зависимости от	6	6
51	при этом	5	6
52	только потому	2	6
53	но и	4	6
54	все это	6	6
55	другой стороны	3	6
56	можно было	6	6
57	все эти	7	6
58	в которых	3	6
59	мы имеем	4	6
60	с тем	16	5
61	что это	5	5
62	в зависимости	5	5
63	к тому	4	5
64	но не	6	5
65	еще не	4	5
66	всяком случае	4	5
67	и что	10	5
68	этом отношении	3	5
69	а в	4	5
70	и его	2	5
71	в результате	3	5
72	во всяком	4	5
73	между тем	3	5
74	речи и	8	5
75	с ним	4	5
76	с его	2	4
77	в частности	4	4
78	переход от	3	4
79	в этих	2	4
80	и потому	2	4
81	что эти	3	4
82	на то	4	4
83	в нем	2	4
84	в тех	2	4
85	же в	2	4
86	что они	10	4
87	того же	6	4
88	из них	4	4
89	речи в	4	4
90	один из	6	4
91	что и	10	4
92	не есть	3	4
93	тем не	5	4
94	в целом	13	4
95	как в	9	4
96	внимание на	2	4
97	с этим	4	4
98	того как	3	4
99	тем самым	2	4
100	так что	2	4
101	речь в	2	4
102	так же	17	4
103	с ними	3	4
104	и на	6	4
105	из этих	4	4
106	того или	2	4
107	слова и	6	4
108	там где	4	4
109	значение слова	4	3
110	уже в	7	3
111	как на	2	3
112	состоит в	3	3
113	смысле этого	4	3
114	для этого	2	3
115	ясно что	2	3
116	на себя	2	3
117	этом смысле	2	3
118	или иного	2	3
119	его к	3	3
120	или иной	3	3
121	в этой	5	3
122	свою очередь	2	3
123	что слово	4	3
124	в свою	3	3
125	мы увидим	4	3
126	обе эти	3	3
127	и может	2	3
128	на том	3	3
129	этого слова	4	3
130	и эти	2	3
131	в котором	3	3
132	оно не	2	3
133	на его	2	3
134	когда он	3	3
135	что она	5	3
136	или менее	3	3
137	тому что	2	3
138	в своем	4	3
139	в связи	6	3
140	а с	3	3
141	что оно	4	3
142	в таком	2	3
143	должно быть	2	3
144	той же	4	3
145	и здесь	2	3
146	с их	2	3
147	и то	2	3
148	хотя и	2	3
149	в речи	2	3
150	в себе	2	3
151	как это	7	3
152	в одном	2	3
153	к которому	3	3
154	речи не	2	2
155	можно ли	2	2
156	никогда не	4	2
157	с этой	3	2
158	не является	8	2
159	одного и	4	2
160	и все	4	2
161	как они	2	2
162	не могут	4	2
163	по себе	7	2
164	в собственном	6	2
165	так называемая	4	2
166	если мы	3	2
167	в смысле	4	2
168	в то	4	2
169	для нас	2	2
170	задача не	2	2
171	и того	4	2
172	как и	15	2
173	и как	5	2
174	но все	2	2
175	формы в	3	2
176	что с	4	2
177	когда в	3	2
178	тот же	2	2
179	в своей	2	2
180	одним из	5	2
181	в ряде	4	2
182	если в	3	2
183	к жизни	2	2
184	ни в	9	2
185	были бы	3	2
186	то и	4	2
187	он не	4	2
188	и для	2	2
189	иначе говоря	2	2
190	силу того	2	2
191	не мог	4	2
192	на этот	2	2
193	между ними	3	2
194	или в	2	2
195	или иначе	2	2
196	не столько	4	2
197	от этого	6	2
198	как с	4	2
199	в каком	2	2
200	о котором	2	2
201	этой точки	2	2
202	могли бы	11	2
203	заключается в	9	2
204	слово с	2	2
