N	2gram	Voloshinov_2	Dialekti
1	не есть	3	40
2	и не	19	30
3	это –	9	25
4	а не	9	18
5	может быть	28	17
6	ничего не	4	17
7	то что	4	16
8	и в	19	15
9	– в	4	15
10	как бы	19	14
11	не имеет	3	14
12	так как	3	14
13	точки зрения	17	14
14	что это	2	13
15	того что	4	13
16	по себе	3	13
17	это не	4	12
18	прежде всего	7	11
19	в том	7	11
20	не может	18	11
21	и все	6	11
22	в этом	15	11
23	в основе	9	10
24	том что	10	10
25	было бы	4	9
26	мы не	2	9
27	то же	16	9
28	и пр	25	9
29	с точки	13	9
30	ни в	6	8
31	не в	10	8
32	иное как	2	8
33	в себе	4	8
34	и о	2	8
35	не только	13	8
36	и ее	4	8
37	и это	3	8
38	что в	2	7
39	крайней мере	2	7
40	должна быть	4	7
41	что оно	3	7
42	по крайней	2	7
43	что он	4	7
44	как и	9	7
45	теперь мы	2	7
46	и его	16	7
47	или в	2	7
48	только в	8	7
49	перед нами	3	6
50	же время	8	6
51	и тем	4	6
52	и даже	2	6
53	сказать что	4	6
54	вовсе не	11	6
55	если бы	11	6
56	тем более	5	6
57	в то	8	6
58	что и	3	6
59	так и	10	5
60	в своем	2	5
61	на то	4	5
62	они –	2	5
63	– как	5	5
64	но что	2	5
65	того чтобы	6	5
66	в ней	3	5
67	в нем	11	5
68	другими словами	2	5
69	– не	6	5
70	таким образом	14	5
71	именно в	2	5
72	и на	5	5
73	о том	3	5
74	– мы	2	5
75	с его	8	5
76	в жизни	2	5
77	учение о	3	5
78	в смысле	6	5
79	в сущности	14	5
80	– это	4	5
81	если мы	6	5
82	для того	6	5
83	и для	7	5
84	той же	3	5
85	в каком	3	5
86	и как	6	4
87	в этой	3	4
88	что они	2	4
89	жизни и	2	4
90	но и	10	4
91	в особенности	2	4
92	так же	5	4
93	с ними	4	4
94	и с	2	4
95	той или	4	4
96	лишь как	2	4
97	отнюдь не	8	4
98	не как	3	4
99	– и	5	4
100	то ни	5	4
101	еще не	3	4
102	как раз	4	4
103	бы в	4	4
104	должны быть	2	4
105	хотя бы	6	4
106	в его	5	4
107	в собственном	2	3
108	в свою	6	3
109	и следовательно	6	3
110	совершенно не	5	3
111	в их	5	3
112	отношения к	2	3
113	все эти	3	3
114	всегда и	2	3
115	с этим	3	3
116	даже и	2	3
117	в истории	3	3
118	это будет	2	3
119	но в	7	3
120	от этого	2	3
121	сознания и	3	3
122	к этому	5	3
123	лежит в	2	3
124	будет ли	2	3
125	– то	2	3
126	у нас	3	3
127	мы уже	6	3
128	за пределы	3	3
129	в своей	3	3
130	и потому	2	3
131	быть и	6	3
132	что не	2	3
133	в данном	5	3
134	и то	3	3
135	то мы	2	3
136	мы можем	6	3
137	в виде	2	3
138	могут быть	3	3
139	от него	2	3
140	в отношении	4	2
141	– вот	5	2
142	она является	3	2
143	на все	2	2
144	именно для	3	2
145	вопрос о	2	2
146	собственном смысле	2	2
147	да и	3	2
148	слово –	5	2
149	свою очередь	5	2
150	как о	2	2
151	такое понимание	2	2
152	при этом	9	2
153	в самом	6	2
154	никогда не	7	2
155	в котором	3	2
156	и их	4	2
157	не было	3	2
158	лишь в	14	2
159	можем сказать	2	2
160	должно быть	3	2
161	но как	2	2
162	от одного	3	2
163	того или	2	2
164	но они	2	2
165	а как	4	2
166	чем же	3	2
167	в коем	2	2
168	в ее	3	2
169	все же	5	2
170	самом же	3	2
171	не будет	3	2
172	в качестве	3	2
173	одной из	3	2
174	конечно не	4	2
175	коем случае	2	2
176	себя в	2	2
177	нем нет	2	2
178	во всех	6	2
179	и именно	2	2
180	вместе с	2	2
181	мы только	3	2
182	и тогда	2	2
183	бы не	2	2
184	допустим что	2	2
185	только что	3	2
186	во всяком	3	2
187	тем что	2	2
188	но для	2	2
189	отношении к	5	2
190	– так	2	2
191	отличие от	3	2
192	категории и	4	2
193	это было	2	2
