N	2gram	Bakhtin_Pr_3	Problemy
1	и в	34	35
2	из подполья	36	35
3	как бы	27	31
4	и не	29	27
5	что он	23	24
6	в его	22	21
7	но в	16	19
8	не может	19	18
9	к себе	17	18
10	как и	18	18
11	себе самому	18	18
12	о себе	18	17
13	в нем	19	16
14	к другому	20	16
15	то же	14	15
16	с самим	14	15
17	и все	19	15
18	но и	12	14
19	для него	13	14
20	может быть	19	14
21	все это	16	14
22	в сущности	11	14
23	и его	16	14
24	в этом	16	14
25	человека из	13	13
26	к нему	14	13
27	с другим	11	13
28	что я	15	13
29	он не	15	13
30	внутреннего диалога	15	13
31	у достоевского	13	12
32	прежде всего	15	12
33	с лазейкой	12	12
34	и с	15	12
35	и к	12	12
36	в другом	8	12
37	в пределах	6	11
38	в то	12	11
39	по замыслу	12	11
40	слова и	10	11
41	а я	10	10
42	не в	9	10
43	самом деле	13	10
44	же время	12	10
45	не только	10	10
46	то что	11	10
47	рассказа в	8	10
48	в двойнике	8	10
49	внутренний диалог	11	10
50	героя и	9	10
51	в отношении	9	9
52	самим собою	9	9
53	второй голос	5	9
54	на самом	11	9
55	ни одного	5	9
56	я не	7	8
57	самого начала	8	8
58	так и	6	8
59	себя и	8	8
60	к герою	7	8
61	с самого	8	8
62	не ты	7	8
63	о мире	8	8
64	потому что	12	8
65	второго голоса	3	8
66	мы уже	6	8
67	все же	7	8
68	как мы	7	8
69	и слово	8	8
70	и для	8	8
71	замыслу достоевского	7	7
72	своему предмету	6	7
73	слово о	7	7
74	и сам	5	7
75	я сам	7	7
76	себя самого	11	7
77	на них	5	7
78	лишь в	5	7
79	настасьи филипповны	7	7
80	так же	8	7
81	а в	5	7
82	самим собой	6	7
83	и наконец	5	7
84	точки зрения	8	7
85	творчестве достоевского	5	7
86	с ним	8	7
87	с его	6	7
88	человек из	7	7
89	вовсе не	11	7
90	еще не	4	7
91	себе и	5	7
92	для себя	6	7
93	отношению к	6	7
94	что же	8	7
95	в виде	4	7
96	отношении к	7	7
97	там где	7	7
98	таким образом	5	7
99	слова в	7	6
100	он сам	5	6
101	что в	7	6
102	в каждом	3	6
103	к тому	5	6
104	чужое слово	2	6
105	но это	4	6
106	что они	6	6
107	и что	5	6
108	голядкина с	2	6
109	у меня	6	6
110	отношение к	6	6
111	в самом	8	6
112	стремится к	6	6
113	что у	6	6
114	чужого слова	5	6
115	и на	6	6
116	в речах	8	6
117	он с	4	6
118	не знает	6	6
119	в одном	5	6
120	от него	6	6
121	но не	4	6
122	и своему	5	6
123	слово с	6	6
124	в слове	5	6
125	по отношению	5	6
126	в плане	6	6
127	на меня	4	6
128	чужой голос	3	6
129	только в	6	6
130	внутреннем диалоге	3	5
131	с собою	6	5
132	я теперь	5	5
133	в конце	5	5
134	себе самом	5	5
135	в том	3	5
136	да и	4	5
137	так что	5	5
138	я вам	5	5
139	в глаза	3	5
140	знает и	7	5
141	диалог с	3	5
142	в рассказ	3	5
143	уже говорили	3	5
144	во внутренний	5	5
145	как к	4	5
146	самому и	5	5
147	от себя	6	5
148	пределах одного	2	5
149	и даже	7	5
150	голосов в	3	5
151	с ними	6	5
152	в романах	3	5
153	когда я	5	5
154	во время	2	5
155	я вас	6	5
156	его с	4	5
157	и голос	4	5
158	он и	5	5
159	этого слова	7	5
160	даже в	5	5
161	я все	6	5
162	на него	7	5
163	к самому	3	5
164	как в	4	5
165	диалог ивана	5	5
166	обращаться к	5	5
167	внутренней речи	4	5
168	к своему	5	5
169	героя в	5	5
170	в исповеди	5	5
171	и то	3	5
172	в себе	6	5
173	на протяжении	5	5
174	и это	4	5
175	настасья филипповна	5	5
176	все время	5	4
177	но на	4	4
178	ну так	5	4
179	слово героя	4	4
180	никогда не	8	4
181	друг другу	4	4
182	зубной боли	4	4
183	романах достоевского	3	4
184	я для	2	4
185	с другой	4	4
186	та же	2	4
187	его внутренней	4	4
188	в такой	3	4
189	переходим к	4	4
190	или иной	2	4
191	звучат в	3	4
192	но зато	3	4
193	в мире	4	4
194	сливается с	3	4
195	слова о	4	4
196	но все	5	4
197	его мысль	4	4
198	а впрочем	4	4
199	я человек	4	4
200	за живое	3	4
201	все и	4	4
202	его за	3	4
203	он боится	4	4
204	до конца	3	4
205	друг с	2	4
206	на его	4	4
207	которым он	6	4
208	его отношение	4	4
209	не о	4	4
210	же и	2	4
211	всяком случае	5	4
212	вы думаете	5	4
213	во внутреннем	2	4
214	ивана в	3	4
215	вот как	3	4
216	я ведь	5	4
217	он хочет	4	4
218	и вот	5	4
219	над собой	4	4
220	рядом с	4	4
221	его слово	4	4
222	в голосе	5	4
223	где он	3	4
224	герой из	4	4
225	между тем	3	4
226	говорит он	3	4
227	и так	5	4
228	тон и	2	4
229	нему и	5	4
230	но он	3	4
231	ли я	4	4
232	той или	2	4
233	к чужому	4	4
234	но как	4	4
235	ведь и	3	4
236	его в	4	4
237	так как	4	4
238	бы в	3	4
239	человек и	2	4
240	я бы	3	4
241	слово без	4	4
242	не принимает	4	4
243	сознания и	3	4
244	у него	4	4
245	бы уже	3	4
246	как раз	4	4
247	он говорил	4	4
248	в них	2	4
249	это слово	5	4
250	он как	4	4
251	он это	2	4
252	по себе	3	4
253	чужого сознания	3	4
254	меня не	4	4
255	и утверждения	4	4
256	от чужого	3	4
257	тебе это	4	4
258	так чтобы	3	4
259	во всем	3	4
260	свое слово	4	4
261	по своему	3	4
262	последнее слово	4	4
263	тот же	2	4
264	ивана карамазова	3	4
265	как другой	4	4
266	с которым	7	4
267	наконец в	3	4
268	и делает	2	4
269	еще в	3	4
270	полемика с	4	4
271	нет и	3	4
272	протяжении всего	4	4
273	в своей	3	4
274	о другом	4	4
275	в диалогах	4	4
276	двух голосов	5	4
277	стиль и	4	4
278	только на	4	4
279	и прежде	4	4
280	со смердяковым	4	4
281	другого в	2	4
282	в той	2	4
283	пробиться к	4	4
284	а не	9	4
285	что не	7	4
286	и у	5	4
287	и без	2	4
288	во всяком	5	4
289	говорили что	3	4
290	в стиле	3	4
291	тем что	4	4
292	он в	4	4
293	внутреннюю речь	4	4
294	я в	4	4
295	не хочу	6	4
296	как будто	7	4
297	с другом	2	4
298	что это	5	4
299	в творчестве	3	4
300	что ты	5	4
301	из своего	4	4
302	в чем	5	4
303	он старается	4	4
304	убил отца	2	4
305	все его	2	4
306	же не	2	4
307	тотчас же	4	4
308	он знает	2	3
309	за собой	3	3
310	уже в	3	3
311	и вдруг	4	3
312	может войти	2	3
313	его исповеди	4	3
314	то ни	4	3
315	ибо в	2	3
316	мире достоевского	3	3
317	но так	3	3
318	и от	5	3
319	и говорит	2	3
320	собственного слова	3	3
321	появляется в	2	3
322	и слез	3	3
323	его к	3	3
324	такой же	3	3
325	мне все	3	3
326	исповеди ставрогина	3	3
327	своего слова	3	3
328	словом и	3	3
329	ставрогинской исповеди	3	3
330	ни было	4	3
331	с внутренним	3	3
332	это я	5	3
333	в братьях	3	3
334	тому же	2	3
335	так пусть	3	3
336	высшей степени	3	3
337	знает что	3	3
338	собой и	2	3
339	совсем не	3	3
340	о своей	2	3
341	как вам	3	3
342	с человеком	2	3
343	слово рассказчика	3	3
344	стиль его	3	3
345	нет в	2	3
346	в общем	4	3
347	в реальном	3	3
348	пошло и	3	3
349	дело идет	5	3
350	думаете что	4	3
351	свое лицо	3	3
352	перебой голосов	2	3
353	как ты	3	3
354	в него	3	3
355	в виду	3	3
356	если б	2	3
357	дурной бесконечности	4	3
358	и тон	3	3
359	отношением к	4	3
360	исповеди человека	3	3
361	герою и	3	3
362	героя из	3	3
363	которого он	3	3
364	и мысли	2	3
365	он только	3	3
366	с ее	3	3
367	бы то	4	3
368	в целом	5	3
369	два голоса	3	3
370	из них	5	3
371	другой стороны	3	3
372	его и	3	3
373	тебе не	2	3
374	в форме	2	3
375	внутреннему диалогу	4	3
376	и со	2	3
377	ее как	3	3
378	в одной	3	3
379	я как	2	3
380	все эти	4	3
381	записок из	3	3
382	к одному	3	3
383	это как	3	3
384	но только	2	3
385	не мог	5	3
386	признания и	3	3
387	братьях карамазовых	3	3
388	того что	5	3
389	реальные голоса	2	3
390	рассказчика с	3	3
391	должно быть	3	3
392	вот я	3	3
393	это не	5	3
394	для других	3	3
395	в чермашню	3	3
396	сказать что	2	3
397	и во	3	3
398	это знает	2	3
399	даже и	4	3
400	нуждается в	3	3
401	другому и	3	3
402	тонов и	3	3
403	говорить о	3	3
404	в начале	4	3
405	голосов но	2	3
406	мы должны	5	3
407	в диалоге	5	3
408	рассказ в	2	3
409	в высшей	3	3
410	perpetuum mobile	3	3
411	а так	2	3
412	человека с	3	3
413	чужому сознанию	3	3
414	себя как	2	3
415	тона и	2	3
416	или как	2	3
417	в последующем	3	3
418	с миром	3	3
419	под влиянием	3	3
420	перед вами	2	3
421	и свой	2	3
422	этого не	3	3
423	без лазейки	3	3
424	своего собственного	3	3
425	в котором	3	3
426	монологического слова	2	3
427	с тем	5	3
428	поэтому он	3	3
429	лазейкой и	3	3
430	внутренняя речь	3	3
431	с оглядкой	3	3
432	него и	2	3
433	эти слова	3	3
434	бы его	4	3
435	установкой на	3	3
436	не как	3	3
437	с этим	2	3
438	слова которое	3	3
439	раз и	3	3
440	этом смысле	4	3
441	и подло	3	3
442	подполья не	3	3
443	собственные слова	2	3
444	им и	3	3
445	в ее	3	3
446	почти на	2	3
447	как его	2	3
448	это и	2	3
449	том что	3	3
450	мы остановимся	4	3
451	время не	2	3
452	слез в	3	3
453	к концу	3	3
454	чужая реплика	3	3
455	перед его	3	3
456	достоевского нет	3	3
457	со словом	3	3
458	достоевского это	2	3
459	и своего	3	3
460	знал что	2	3
461	знаю все	3	3
462	было бы	2	3
463	со всеми	2	3
464	нет здесь	2	3
465	самого героя	3	3
466	достоевского очень	3	3
467	за пределы	2	3
468	во всех	2	3
469	не могу	3	3
470	с алешей	4	3
471	он уже	3	3
472	другим и	3	3
473	в чем-то	2	3
474	конце концов	3	3
475	речь голядкина	2	3
476	с гимнами	4	3
477	исповедь ставрогина	3	3
478	сам не	3	3
479	ты сам	3	3
480	достоевского в	3	3
481	значит обращаться	3	3
482	что и	5	3
483	героев достоевского	4	3
484	когда он	2	3
485	он умеет	2	3
486	двух реплик	2	3
487	оно стремится	3	3
488	всего этого	2	3
489	только что	3	3
490	ставрогина как	3	3
491	а с	3	3
492	как символ	3	3
493	мышкина и	3	3
494	так вот	3	3
495	сводится к	3	3
496	уже не	2	3
497	диалога с	4	3
498	каждое слово	2	3
499	другого человека	5	3
500	ты как	2	3
501	к рогожину	3	3
502	образа героя	3	3
503	слов в	3	3
