N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	23	45
2	то есть	24	25
3	и т.п	3	16
4	и не	34	15
5	не только	13	14
6	в этом	25	14
7	но в	4	14
8	в его	24	13
9	во всех	5	13
10	и его	13	13
11	как бы	28	12
12	что в	8	12
13	в своем	8	11
14	в романе	11	11
15	то же	10	11
16	в то	10	11
17	прежде всего	7	10
18	в том	11	10
19	в нем	20	10
20	но и	11	10
21	как и	8	10
22	и с	4	10
23	же время	7	9
24	вовсе не	8	8
25	как мы	5	8
26	с миром	2	8
27	жизни и	6	8
28	таким образом	11	8
29	в самой	7	8
30	так же	6	8
31	мира и	7	8
32	с его	6	7
33	в конце	5	7
34	том что	9	7
35	не в	6	7
36	что и	5	7
37	все это	7	7
38	потому что	12	7
39	и все	3	7
40	на мир	8	7
41	всех этих	3	6
42	что он	10	6
43	в этой	4	6
44	он не	4	6
45	так и	10	6
46	мысли и	2	6
47	того чтобы	4	6
48	для того	2	6
49	так как	7	6
50	в них	3	6
51	с ним	6	5
52	и к	4	5
53	это и	9	5
54	мы видим	3	5
55	но это	5	5
56	например в	3	5
57	одним из	8	5
58	с ее	2	5
59	и их	2	5
60	как раз	4	5
61	не может	11	5
62	этом отношении	5	5
63	все эти	8	5
64	на самом	4	5
65	в себя	3	5
66	самом деле	5	5
67	и у	4	5
68	и как	8	5
69	и на	10	5
70	его в	4	5
71	перед нами	4	4
72	и во	2	4
73	мы не	2	4
74	у него	6	4
75	и здесь	3	4
76	его как	5	4
77	но не	8	4
78	ничего не	6	4
79	кроме того	3	4
80	в самом	8	4
81	в сущности	5	4
82	и о	3	4
83	мы уже	2	4
84	в первой	2	4
85	в их	3	4
86	а не	20	4
87	и даже	3	4
88	как на	2	4
89	а в	7	4
90	той же	6	4
91	можно было	3	4
92	сказать что	5	4
93	в основе	5	4
94	точки зрения	21	4
95	только в	8	4
96	о том	2	4
97	и это	5	4
98	зрения на	8	4
99	бы в	3	4
100	поэтому и	2	3
101	нисколько не	2	3
102	и другие	2	3
103	как в	6	3
104	это не	10	3
105	но они	4	3
106	в одной	4	3
107	из этих	2	3
108	мир и	6	3
109	в одном	9	3
110	ни в	3	3
111	по существу	4	3
112	есть в	3	3
113	то время	2	3
114	для него	15	3
115	в своей	11	3
116	дело идет	6	3
117	от того	2	3
118	до сих	2	3
119	вместе с	2	3
120	сих пор	2	3
121	что она	2	3
122	и одновременно	3	3
123	не было	3	3
124	именно в	6	3
125	и вот	2	3
126	того что	2	3
127	на этот	2	3
128	менее всего	4	3
129	и для	3	3
130	в которых	2	3
131	но он	2	3
132	он и	5	3
133	как он	2	3
134	там где	6	3
135	он знает	3	2
136	с которой	4	2
137	не могут	6	2
138	и есть	5	2
139	себя и	2	2
140	говорить о	2	2
141	точку зрения	4	2
142	хотя бы	2	2
143	чтобы его	2	2
144	что все	3	2
145	в духе	3	2
146	это в	2	2
147	к этому	2	2
148	в условиях	2	2
149	всеми своими	2	2
150	можно сказать	2	2
151	слова но	2	2
152	в отношении	2	2
153	ли он	2	2
154	отличие от	2	2
155	то что	18	2
156	во все	3	2
157	в пределах	9	2
158	него не	2	2
159	в большинстве	2	2
160	ведь это	2	2
161	из его	3	2
162	но именно	4	2
163	было бы	6	2
164	несмотря на	6	2
165	друг с	3	2
166	может быть	21	2
167	в этот	2	2
168	с другом	3	2
169	даже в	2	2
170	один из	2	2
171	в каждом	8	2
172	все же	5	2
173	благодаря этому	2	2
174	в целом	4	2
175	на него	2	2
176	данном случае	2	2
177	во времени	3	2
178	в свете	3	2
179	в отличие	2	2
180	на котором	2	2
181	при этом	3	2
182	но эта	4	2
183	в истории	2	2
184	можно говорить	2	2
185	лишь в	3	2
186	и наконец	5	2
187	с точки	15	2
188	и притом	2	2
189	к нему	3	2
190	рядом с	13	2
191	роль в	2	2
192	здесь с	3	2
193	сочетается с	3	2
194	в данном	2	2
195	не столько	3	2
196	конечно и	4	2
197	между тем	5	2
198	он в	2	2
199	шекспира и	2	2
200	самого автора	6	2
201	большинстве случаев	2	2
202	заметить что	2	2
203	это очень	3	2
204	нет ни	2	2
