N	2gram	Vygotskiy__2	Problema
1	то что	21	42
2	вовсе не	2	35
3	то есть	21	33
4	и в	32	32
5	и не	10	31
6	не менее	8	19
7	в этом	13	19
8	тем не	4	18
9	не только	12	17
10	потому что	21	16
11	по себе	12	15
12	а не	7	15
13	в себе	2	15
14	как бы	6	14
15	может быть	18	14
16	указывает на	3	14
17	но в	3	14
18	и тем	4	13
19	в нем	4	13
20	сказать что	7	13
21	при помощи	10	13
22	как раз	5	13
23	что в	20	12
24	том что	21	12
25	так и	3	12
26	и т	10	11
27	есть нечто	2	11
28	и даже	5	11
29	также и	2	11
30	о том	6	11
31	так как	12	11
32	если мы	12	11
33	то же	13	10
34	в этой	6	10
35	т д	2	10
36	отнюдь не	5	10
37	об этом	3	10
38	ничего не	4	10
39	но не	2	9
40	в том	37	9
41	но и	10	9
42	и что	22	9
43	так же	18	9
44	же самое	6	9
45	по своему	3	9
46	еще не	2	9
47	что же	3	9
48	того чтобы	14	9
49	в таком	2	9
50	в данном	4	9
51	и это	4	9
52	на то	11	8
53	есть только	5	8
54	данном случае	4	8
55	не может	17	8
56	все эти	7	8
57	и на	5	8
58	когда мы	2	8
59	было бы	11	8
60	в своей	3	8
61	как нечто	2	8
62	для того	13	8
63	но это	2	8
64	и ее	3	8
65	никогда не	9	7
66	ни в	2	7
67	все это	5	7
68	того что	8	7
69	в них	2	7
70	и все	4	7
71	что он	13	7
72	во всех	3	7
73	во всяком	2	7
74	сам по	4	7
75	тем что	9	7
76	только в	7	7
77	в конце	3	6
78	так что	3	6
79	и как	7	6
80	при этом	13	6
81	в самом	12	6
82	в виду	3	6
83	таким образом	21	6
84	это не	2	6
85	и здесь	2	6
86	но как	3	6
87	и то	3	6
88	как это	4	6
89	не существует	2	6
90	есть не	4	6
91	в то	5	6
92	совершенно не	4	6
93	в его	2	6
94	на самом	5	6
95	самом деле	16	6
96	а только	3	5
97	для нас	2	5
98	не имеют	2	5
99	что она	16	5
100	мы должны	3	5
101	в сознании	4	5
102	и которые	2	5
103	с тем	11	5
104	тем более	2	5
105	далеко не	5	5
106	в других	2	5
107	казалось бы	2	4
108	тому что	4	4
109	точно так	3	4
110	не в	8	4
111	философии и	2	4
112	один из	3	4
113	на том	2	4
114	в их	3	4
115	и только	2	4
116	не было	2	4
117	это совершенно	2	4
118	а в	4	4
119	их в	2	4
120	ни на	3	4
121	как он	2	4
122	конце концов	3	4
123	есть по	4	4
124	если бы	6	4
125	сознании и	2	4
126	никак не	4	4
127	как в	9	4
128	только на	5	4
129	и для	4	4
130	мы можем	3	4
131	и вообще	2	4
132	что это	8	3
133	что не	3	3
134	в этих	2	3
135	в отношении	3	3
136	с другой	3	3
137	что все	9	3
138	его от	2	3
139	что его	5	3
140	что они	7	3
141	в действительности	4	3
142	несмотря на	4	3
143	искусства и	9	3
144	всяком случае	2	3
145	хотя бы	3	3
146	из них	4	3
147	другой стороны	2	3
148	для этого	3	3
149	смысл и	2	3
150	и его	7	3
151	что оно	2	3
152	в самой	2	3
153	именно на	2	3
154	в которых	3	3
155	с этим	4	3
156	но он	3	3
157	точки зрения	17	3
158	в искусстве	21	3
159	и следовательно	2	3
160	в жизни	4	3
161	ясно что	7	3
162	в ее	2	3
163	как и	10	3
164	только потому	2	3
165	сейчас же	5	3
166	того же	2	3
167	до сих	5	3
168	мы в	3	3
169	к тому	7	3
170	он не	6	3
171	однако не	2	3
172	сами по	3	3
173	оно не	2	3
174	говорит о	2	3
175	сих пор	5	3
176	того как	4	3
177	не на	2	3
178	на этот	2	3
179	к нему	2	3
180	с точки	10	3
181	можно было	7	3
182	в каком	3	3
183	мы получаем	2	3
184	как будто	7	3
185	в чем	4	3
186	которые не	3	3
187	значит что	3	3
188	есть как	2	2
189	не могут	3	2
190	все время	6	2
191	мы будем	2	2
192	же как	4	2
193	что если	6	2
194	она является	2	2
195	само собой	3	2
196	одного и	2	2
197	но только	4	2
198	это только	3	2
199	но что	2	2
200	и часто	2	2
201	например в	3	2
202	на его	2	2
203	указывают на	2	2
204	в него	2	2
205	то или	2	2
206	и до	4	2
207	образом и	4	2
208	в нас	3	2
209	а потому	2	2
210	мы находим	2	2
211	этой области	2	2
212	которых мы	3	2
213	только ее	3	2
214	не имеет	4	2
215	что для	7	2
216	и с	4	2
217	действующих лиц	3	2
218	не как	3	2
219	знаем что	4	2
220	того или	3	2
221	мы имеем	4	2
222	между тем	4	2
223	том как	2	2
224	же мы	3	2
225	с его	2	2
226	могут быть	4	2
227	но когда	2	2
228	и так	3	2
229	или иного	2	2
230	и заключается	3	2
231	меньше всего	2	2
232	по существу	3	2
233	мы видим	4	2
234	и при	2	2
235	с этими	2	2
236	она не	2	2
237	в сущности	7	2
238	во внимание	2	2
239	не значит	2	2
240	вместе с	2	2
241	для такого	2	2
242	и всегда	2	2
243	мы не	3	2
244	с другими	2	2
245	тому как	3	2
246	что этот	2	2
247	он в	3	2
248	подобно тому	2	2
249	тем и	2	2
250	и другое	2	2
251	которые в	4	2
252	едва ли	4	2
253	не потому	2	2
254	в которой	2	2
255	учения о	2	2
256	это было	3	2
