N	2gram	Vygotskiy__5	Istorich
1	и в	30	28
2	может быть	11	25
3	и т	7	25
4	т д	3	22
5	не может	9	15
6	а не	8	15
7	никогда не	9	14
8	для нас	3	13
9	мы должны	3	13
10	мы имеем	8	13
11	что в	24	12
12	то же	7	12
13	не только	16	12
14	мы видим	8	11
15	только в	5	11
16	что он	17	10
17	все же	7	10
18	мы увидим	9	10
19	прежде всего	4	10
20	но и	6	10
21	мы не	3	10
22	и что	23	10
23	что герой	3	9
24	видим что	3	9
25	в том	27	9
26	о том	10	9
27	то что	37	9
28	и не	6	9
29	не в	8	9
30	так и	3	9
31	что это	8	8
32	если бы	11	8
33	таким образом	20	8
34	в этом	14	8
35	но в	5	8
36	в этих	3	7
37	это не	3	7
38	том что	21	7
39	еще не	5	7
40	было бы	5	7
41	в ней	4	7
42	а в	4	7
43	этот вопрос	4	7
44	так же	13	7
45	и здесь	6	7
46	что мы	11	7
47	с другой	9	6
48	к тому	8	6
49	о смерти	5	6
50	ни один	2	6
51	так например	3	6
52	что и	3	6
53	когда он	5	6
54	в этой	5	6
55	представляют собой	2	6
56	так как	9	6
57	вместе с	12	6
58	должна быть	2	5
59	не знает	2	5
60	в одном	2	5
61	вопрос о	3	5
62	по существу	2	5
63	в силу	3	5
64	что они	5	5
65	что здесь	3	5
66	но не	7	5
67	до сих	5	5
68	в качестве	2	5
69	что она	6	5
70	сих пор	5	5
71	другой стороны	5	5
72	в своем	6	5
73	можно было	3	5
74	увидим что	9	5
75	или в	6	5
76	сказать что	9	5
77	героя в	3	5
78	в его	4	5
79	все это	2	4
80	с тем	8	4
81	связи с	2	4
82	и другие	3	4
83	там где	4	4
84	между собой	2	4
85	обстоит дело	3	4
86	на то	17	4
87	об этом	3	4
88	так что	3	4
89	но все	2	4
90	одной стороны	12	4
91	друг с	3	4
92	чем это	3	4
93	один из	5	4
94	так в	3	4
95	с этим	2	4
96	с одной	12	4
97	как и	6	4
98	того что	8	4
99	и даже	2	4
100	хотя бы	3	4
101	и для	6	4
102	и с	2	4
103	и на	3	4
104	потому что	23	4
105	в основе	7	4
106	могут быть	8	4
107	находится в	2	4
108	должны будем	2	4
109	как будто	6	4
110	все эти	2	4
111	мы знаем	2	4
112	не как	3	3
113	перед нами	2	3
114	по себе	7	3
115	показывает что	3	3
116	не с	2	3
117	именно в	6	3
118	для этого	9	3
119	на этом	6	3
120	при этом	8	3
121	не можем	4	3
122	в котором	2	3
123	или на	2	3
124	должен быть	2	3
125	то это	4	3
126	исходит из	4	3
127	из них	2	3
128	того как	2	3
129	в форме	2	3
130	в их	3	3
131	нас не	2	3
132	связь между	2	3
133	и его	6	3
134	если мы	16	3
135	как мы	5	3
136	из которых	4	3
137	и он	2	3
138	есть только	2	3
139	же самое	5	3
140	как это	7	3
141	действия и	4	3
142	время как	2	3
143	по отношению	2	3
144	тем что	6	3
145	должен был	4	3
146	в другом	3	3
147	во всем	2	3
148	в то	2	3
149	с другом	3	3
150	могли бы	4	3
151	дело в	2	3
152	почти не	2	3
153	же не	2	3
154	дело с	5	2
155	не существует	3	2
156	что от	2	2
157	а с	5	2
158	не могут	3	2
159	самого начала	3	2
160	отличие от	2	2
161	в частности	4	2
162	к этому	3	2
163	оно в	2	2
164	бы мы	3	2
165	материала и	5	2
166	что их	2	2
167	он должен	8	2
168	же обстоит	2	2
169	мы нашли	3	2
170	их не	2	2
171	мы получим	2	2
172	и потому	5	2
173	между ними	2	2
174	была бы	3	2
175	вовсе не	3	2
176	ясно что	6	2
177	но мы	2	2
178	том чтобы	2	2
179	эти две	3	2
180	в ее	3	2
181	а затем	2	2
182	с несомненностью	2	2
183	с самого	3	2
184	в зависимости	6	2
185	и как	7	2
186	зависимости от	7	2
187	одна из	3	2
188	само по	2	2
189	не дает	2	2
190	для него	3	2
191	тот же	3	2
192	мысль о	4	2
193	нет в	2	2
194	и мы	16	2
195	и если	6	2
196	именно это	4	2
197	на первый	2	2
198	с героем	2	2
199	же как	2	2
200	и когда	9	2
201	как бы	19	2
202	по этому	5	2
203	еще в	2	2
204	был бы	5	2
205	и тем	6	2
206	в нем	7	2
207	не есть	4	2
208	говорит о	4	2
209	с той	2	2
210	в целом	5	2
211	во всех	2	2
212	указывает на	4	2
213	со стороны	3	2
214	как в	3	2
215	мы хотим	2	2
216	как раз	13	2
217	в отличие	2	2
218	этому поводу	4	2
219	и только	3	2
220	отношения к	2	2
221	он не	3	2
222	образом мы	3	2
223	и вот	2	2
224	приводит к	2	2
225	и другое	2	2
226	именно на	5	2
227	на этот	3	2
228	должно быть	2	2
229	по его	3	2
230	то здесь	2	2
231	ничего не	2	2
232	он в	2	2
233	в себе	5	2
234	бы в	5	2
235	что если	6	2
236	еще один	2	2
237	как он	2	2
238	из этого	2	2
239	мы сейчас	3	2
240	и между	3	2
241	ответ на	5	2
242	когда мы	6	2
