N	2gram	Vygotskiy__6	Istorich
1	что он	18	24
2	не только	16	18
3	может быть	13	17
4	никогда не	8	15
5	и в	28	15
6	мы имеем	4	15
7	но и	10	14
8	так как	10	14
9	так же	15	13
10	что в	17	12
11	знаем что	4	12
12	а в	2	12
13	то что	28	12
14	в этих	2	11
15	мы знаем	4	11
16	и не	11	11
17	в этом	27	11
18	что они	2	10
19	его в	6	10
20	то же	7	10
21	с тем	5	9
22	еще не	8	9
23	все же	2	9
24	и здесь	3	9
25	в другом	2	9
26	потому что	22	9
27	связи с	3	8
28	один из	3	8
29	он не	7	8
30	мы видим	7	8
31	мы можем	9	8
32	том что	19	7
33	в нем	7	7
34	вместе с	7	7
35	сих пор	3	7
36	таким образом	18	7
37	не в	4	7
38	так что	6	6
39	до сих	3	6
40	мы уже	2	6
41	в его	3	6
42	как бы	11	6
43	что и	4	6
44	и что	6	6
45	в том	28	6
46	только в	18	6
47	но в	5	6
48	с этим	4	5
49	прежде всего	2	5
50	в одном	2	5
51	этом случае	2	5
52	к тому	10	5
53	как в	3	5
54	она не	2	5
55	было бы	9	5
56	же как	6	5
57	в котором	2	5
58	в иной	2	5
59	так и	6	5
60	что при	4	5
61	не может	19	5
62	в связи	2	5
63	а не	3	5
64	и наконец	2	5
65	можно было	7	5
66	представления о	2	5
67	представляет собой	3	5
68	к которому	2	5
69	и другие	2	4
70	в другой	3	4
71	и др	2	4
72	вопрос о	5	4
73	показывает что	7	4
74	у него	2	4
75	увидим ниже	2	4
76	для нас	2	4
77	но это	2	4
78	в этой	5	4
79	в одной	4	4
80	при этом	3	4
81	но он	2	4
82	того как	5	4
83	они не	4	4
84	тем что	8	4
85	и на	5	4
86	в себе	4	4
87	мы должны	3	4
88	все эти	2	4
89	видели что	3	3
90	должен был	3	3
91	в качестве	4	3
92	в состоянии	4	3
93	и его	3	3
94	из этих	3	3
95	на то	4	3
96	как это	3	3
97	мог бы	3	3
98	но если	4	3
99	по мере	3	3
100	а другой	5	3
101	ребенка в	8	3
102	отношению к	10	3
103	когда он	2	3
104	установить что	4	3
105	в их	3	3
106	все это	2	3
107	по отношению	10	3
108	хотя в	2	3
109	в себя	3	3
110	того что	24	3
111	не видит	2	3
112	мы не	6	3
113	раньше чем	2	3
114	что мы	11	3
115	представляют собой	3	3
116	в других	2	3
117	на вопрос	2	2
118	я не	4	2
119	зависит от	3	2
120	самого начала	7	2
121	и более	2	2
122	могут быть	5	2
123	он должен	4	2
124	на котором	2	2
125	с другой	2	2
126	мы могли	12	2
127	это не	5	2
128	но с	2	2
129	не знает	3	2
130	и вызывает	2	2
131	о связи	2	2
132	что у	2	2
133	в новой	2	2
134	именно в	4	2
135	по существу	2	2
136	как и	6	2
137	мы видели	8	2
138	в силу	17	2
139	является не	2	2
140	совершается в	3	2
141	но не	10	2
142	в нашей	3	2
143	того чтобы	10	2
144	вместо того	2	2
145	например в	4	2
146	в силе	2	2
147	на его	3	2
148	в сущности	7	2
149	ее в	2	2
150	на этой	5	2
151	принадлежит к	2	2
152	из них	2	2
153	во всех	4	2
154	приводит к	6	2
155	другой раз	5	2
156	в свете	5	2
157	и только	3	2
158	показать что	5	2
159	он имеет	2	2
160	другой стороны	2	2
161	той же	4	2
162	в разных	5	2
163	с самого	7	2
164	ключ к	2	2
165	когда мы	6	2
166	самом деле	2	2
167	тем самым	8	2
168	в системе	3	2
169	к таким	2	2
170	до лет	2	2
171	и по	3	2
172	этой стадии	2	2
173	ребенка и	2	2
174	с другими	2	2
175	с ними	2	2
176	и то	4	2
177	в которых	2	2
178	сказать что	13	2
179	состоит в	2	2
180	он делает	2	2
181	что эта	2	2
182	в которой	7	2
