N	2gram	Vygotskiy__1	Istorich
1	и в	31	22
2	мы имеем	4	19
3	в этом	12	17
4	и т	26	16
5	т е	3	16
6	т д	8	15
7	что в	23	15
8	не только	13	14
9	мы видели	2	13
10	но и	2	12
11	и не	16	12
12	может быть	22	11
13	в этих	4	11
14	таким образом	20	10
15	но в	3	10
16	что он	7	9
17	в нем	2	9
18	что и	13	9
19	вместе с	8	9
20	в том	30	9
21	что они	2	8
22	с этим	3	8
23	том что	16	8
24	мы видим	5	8
25	как мы	2	8
26	другой стороны	5	7
27	с другой	5	7
28	к этому	4	7
29	но не	3	7
30	то что	32	7
31	из них	2	7
32	уже не	2	7
33	и здесь	2	7
34	так как	18	7
35	там где	4	7
36	в них	2	6
37	что здесь	2	6
38	то и	2	6
39	а в	6	6
40	то же	5	6
41	а не	13	6
42	мы можем	4	6
43	ничего не	2	6
44	если бы	6	6
45	не менее	2	5
46	в частности	3	5
47	показывает что	5	5
48	тем не	2	5
49	так что	5	5
50	до сих	3	5
51	один из	4	5
52	все же	5	5
53	что она	6	5
54	он не	3	5
55	того что	10	5
56	сих пор	3	5
57	к нему	2	5
58	могут быть	11	5
59	у меня	3	5
60	в этой	3	5
61	видели что	2	4
62	и там	2	4
63	и другие	4	4
64	в другой	2	4
65	не всегда	2	4
66	видим что	2	4
67	как это	4	4
68	у нас	4	4
69	не в	11	4
70	только в	14	4
71	она не	5	4
72	что на	3	4
73	отношение к	2	4
74	для нас	5	4
75	его и	3	4
76	и его	7	4
77	не может	17	4
78	и с	2	4
79	в немецкой	2	3
80	состоит в	3	3
81	что у	3	3
82	целый ряд	6	3
83	в одной	3	3
84	и от	2	3
85	и все	5	3
86	представление о	3	3
87	прежде всего	4	3
88	стороны и	3	3
89	очень часто	4	3
90	к тому	4	3
91	и к	3	3
92	как и	16	3
93	и как	2	3
94	но это	3	3
95	представляет собой	2	3
96	все что	3	3
97	у него	4	3
98	было бы	6	3
99	мы увидим	4	3
100	можно ли	2	3
101	в его	6	3
102	никогда не	8	3
103	в целом	5	3
104	со стороны	4	3
105	в связи	2	3
106	и у	4	3
107	так же	12	3
108	его не	2	3
109	сказать что	7	3
110	потому что	10	3
111	из этих	6	3
112	далеко не	2	3
113	о том	7	3
114	его в	2	3
115	при помощи	20	3
116	их в	2	3
117	в чем	2	3
118	одном из	2	3
119	не было	3	2
120	все время	4	2
121	с тем	3	2
122	независимо от	2	2
123	только не	3	2
124	и есть	5	2
125	и так	4	2
126	точно так	3	2
127	в одном	2	2
128	в жизни	2	2
129	вовсе не	6	2
130	вопрос о	3	2
131	во всяком	8	2
132	или не	2	2
133	мы знаем	3	2
134	ни в	9	2
135	целом не	2	2
136	тому же	3	2
137	есть ли	2	2
138	в силу	3	2
139	от него	2	2
140	такой же	2	2
141	одна из	4	2
142	с одной	5	2
143	как в	9	2
144	при этом	19	2
145	в качестве	2	2
146	то время	5	2
147	не дает	2	2
148	ли это	2	2
149	одной стороны	6	2
150	совершенно не	5	2
151	например в	3	2
152	и о	4	2
153	же как	4	2
154	хотя и	3	2
155	и потому	2	2
156	всяком случае	6	2
157	в котором	4	2
158	даже в	2	2
159	к жизни	2	2
160	и это	3	2
161	жизни и	3	2
162	так и	3	2
163	только на	3	2
164	в своем	3	2
165	той же	3	2
166	на самом	2	2
167	и вот	3	2
168	там же	2	2
169	мы найдем	2	2
170	и что	8	2
171	и даже	6	2
172	есть только	2	2
173	и для	5	2
174	роль в	3	2
175	время как	5	2
176	в которых	3	2
177	и то	2	2
178	дело с	3	2
179	в русском	2	2
180	из которого	2	2
181	между тем	4	2
182	точки зрения	15	2
183	в то	5	2
184	ту же	2	2
185	утверждать что	5	2
186	как будто	5	2
187	на это	2	2
188	что по	3	2
189	в него	2	2
190	случае в	3	2
