N	2gram	Losev_Prob_4	Formalny
1	и в	20	38
2	в этом	9	27
3	может быть	9	23
4	и его	10	21
5	таким образом	8	20
6	и не	28	20
7	в самом	2	16
8	прежде всего	11	15
9	не в	13	15
10	и т	4	14
11	не может	5	14
12	в нем	5	13
13	но и	14	13
14	связи с	3	13
15	в пределах	2	12
16	с его	2	11
17	с тем	4	11
18	в том	20	11
19	вовсе не	21	11
20	в его	3	10
21	в связи	3	10
22	с другими	3	10
23	и с	7	9
24	как и	6	9
25	при этом	6	9
26	не только	24	9
27	отнюдь не	10	8
28	что и	3	8
29	все же	2	8
30	так и	10	8
31	самом деле	3	8
32	тем что	3	8
33	точки зрения	14	8
34	что в	3	7
35	по себе	11	7
36	для него	3	7
37	в своей	4	7
38	в корне	2	7
39	в других	2	7
40	как мы	3	7
41	уже не	5	7
42	с точки	11	7
43	не было	3	6
44	все время	2	6
45	в результате	8	6
46	то что	15	6
47	в истории	3	6
48	и ее	4	6
49	в ней	7	6
50	в этой	4	6
51	было бы	14	6
52	вместе с	5	6
53	то же	7	6
54	все эти	16	6
55	а не	7	6
56	как раз	4	6
57	он не	2	6
58	только в	23	6
59	а в	4	6
60	хотя бы	7	6
61	ни о	4	5
62	если бы	8	5
63	или иного	3	5
64	что он	8	5
65	именно в	7	5
66	это и	4	5
67	по преимуществу	2	5
68	во всех	4	5
69	если мы	5	5
70	с этим	4	5
71	и только	4	5
72	т д	3	5
73	и для	4	5
74	еще более	2	5
75	говорить о	2	5
76	в то	4	5
77	во всяком	8	5
78	всяком случае	4	5
79	независимо от	3	4
80	как о	3	4
81	к тому	3	4
82	что они	2	4
83	совершенно не	3	4
84	того или	3	4
85	как они	2	4
86	как бы	4	4
87	и к	3	4
88	из них	3	4
89	как в	5	4
90	другой стороны	6	4
91	что не	4	4
92	и наконец	4	4
93	и даже	9	4
94	даже и	13	4
95	здесь не	7	4
96	так как	5	4
97	но в	8	4
98	всех этих	6	3
99	для них	2	3
100	была бы	2	3
101	и может	2	3
102	в какой	4	3
103	с другой	7	3
104	а наоборот	2	3
105	и как	3	3
106	но все	3	3
107	зависимости от	3	3
108	без всякой	2	3
109	но именно	2	3
110	в зависимости	3	3
111	однако не	4	3
112	не является	10	3
113	то это	3	3
114	не есть	12	3
115	жизни и	5	3
116	только на	2	3
117	все это	9	3
118	и прежде	2	3
119	то и	5	3
120	только и	5	3
121	на самом	5	3
122	к нему	3	3
123	в значительной	2	3
124	того чтобы	2	3
125	для того	3	3
126	мы не	7	3
127	или в	5	3
128	и на	3	3
129	сам по	6	3
130	хотя и	5	3
131	чем же	3	3
132	и все	8	3
133	его в	2	3
134	том смысле	2	3
135	что это	2	3
136	в области	3	3
137	не то	2	3
138	это было	2	3
139	времени и	4	2
140	уже в	4	2
141	и более	3	2
142	правда в	3	2
143	по этому	2	2
144	в этих	5	2
145	в качестве	10	2
146	для этого	2	2
147	перед нами	13	2
148	столь же	2	2
149	или даже	4	2
150	это не	7	2
151	в конце	2	2
152	обработке и	2	2
153	в понятии	2	2
154	не просто	16	2
155	что именно	2	2
156	а только	6	2
157	является для	3	2
158	в ее	5	2
159	том что	12	2
160	но это	6	2
161	то в	2	2
162	является не	2	2
163	но не	5	2
164	но как	3	2
165	и другое	3	2
166	кроме того	4	2
167	ни на	3	2
168	со своей	2	2
169	в целях	5	2
170	ни одна	2	2
171	едва ли	10	2
172	и о	5	2
173	же и	3	2
174	мы ни	2	2
175	в котором	2	2
176	сами по	2	2
177	не так	3	2
178	он был	3	2
179	и тем	7	2
180	есть только	2	2
181	этом смысле	3	2
182	не будет	2	2
183	не к	2	2
184	ни в	17	2
185	а именно	2	2
186	как предмет	2	2
187	в той	8	2
188	тем самым	4	2
189	какой мере	4	2
190	не имеет	4	2
191	и по	2	2
192	только так	2	2
193	в таком	6	2
194	с ними	2	2
195	и то	2	2
196	и совершенно	2	2
197	сказать что	7	2
198	и от	6	2
199	к его	3	2
200	произведения искусства	2	2
201	при помощи	10	2
202	и это	2	2
203	в художественном	4	2
204	из этого	3	2
205	функции в	2	2
206	в чем	2	2
207	потому что	15	2
208	как это	3	2
209	в которой	2	2
210	с ним	4	2
211	не могли	2	2
212	в виду	6	2
