N	2gram	Losev_Dial_2	Myslijsy
1	потому что	14	33
2	то что	14	29
3	может быть	20	26
4	таким образом	4	24
5	в том	14	23
6	и в	19	23
7	в этом	8	23
8	и не	30	18
9	что в	7	17
10	при этом	4	15
11	только в	5	15
12	как и	10	14
13	в себе	15	14
14	то же	12	14
15	того что	6	14
16	так как	14	14
17	том что	10	12
18	не было	3	12
19	а не	16	12
20	по себе	18	11
21	что я	2	11
22	но и	12	11
23	не в	8	11
24	не может	9	11
25	и потому	5	10
26	что мы	2	10
27	не только	19	10
28	тем что	2	10
29	не есть	47	9
30	между тем	2	9
31	в своем	4	8
32	было бы	3	8
33	тогда когда	6	8
34	то это	2	8
35	сказать что	10	8
36	о том	5	8
37	но в	2	8
38	стало быть	10	8
39	когда я	2	7
40	с тем	2	7
41	что это	10	7
42	это не	10	7
43	в нем	10	7
44	что и	5	7
45	в силу	5	7
46	и что	5	7
47	очевидно что	2	7
48	вовсе не	13	7
49	и т	17	7
50	могут быть	4	7
51	как в	2	7
52	мы говорим	3	7
53	с этим	3	7
54	что такое	3	7
55	поэзии и	4	7
56	что если	3	6
57	независимо от	4	6
58	и к	7	6
59	тех пор	3	6
60	вместе с	2	6
61	того как	2	6
62	что не	6	6
63	когда мы	3	6
64	в которой	2	6
65	так и	10	6
66	уже в	4	5
67	по крайней	9	5
68	только тогда	7	5
69	так что	7	5
70	есть только	4	5
71	само по	2	5
72	и мы	3	5
73	как бы	14	5
74	поэзия и	2	5
75	к нему	4	5
76	крайней мере	9	5
77	бы и	2	5
78	что же	2	5
79	есть нечто	8	5
80	все это	4	5
81	не менее	3	5
82	должно быть	7	5
83	а в	4	5
84	с ним	4	5
85	во всяком	2	5
86	говорить о	5	5
87	и то	7	5
88	есть в	2	5
89	не то	5	5
90	и более	3	4
91	и та	6	4
92	и все	12	4
93	что он	6	4
94	есть не	7	4
95	есть уже	2	4
96	тем не	2	4
97	как же	3	4
98	до сих	2	4
99	можно сказать	5	4
100	только как	3	4
101	и может	6	4
102	в одном	4	4
103	от того	4	4
104	сам по	3	4
105	сих пор	2	4
106	а именно	5	4
107	да и	6	4
108	в истории	2	4
109	в той	3	4
110	только потому	2	4
111	хотя бы	4	4
112	так же	2	4
113	в таком	4	4
114	между собою	3	4
115	точки зрения	12	4
116	в каком	4	4
117	в данном	3	4
118	т п	2	4
119	в то	6	4
120	же самое	2	4
121	его в	3	4
122	мы имеем	3	4
123	и с	5	4
124	только не	2	3
125	и есть	4	3
126	никогда не	9	3
127	связи с	4	3
128	в этих	3	3
129	человека и	2	3
130	с нею	3	3
131	нельзя сказать	4	3
132	в смысле	5	3
133	именно в	2	3
134	и поэзии	3	3
135	но это	7	3
136	не будет	2	3
137	же время	5	3
138	кроме того	3	3
139	еще не	4	3
140	и если	4	3
141	и из	3	3
142	мы уже	8	3
143	к тому	2	3
144	например в	2	3
145	на его	2	3
146	в самом	5	3
147	и следовательно	5	3
148	мы в	2	3
149	в виду	5	3
150	всяком случае	2	3
151	что поэзия	5	3
152	в каждом	2	3
153	и их	3	3
154	поэтический образ	7	3
155	только что	5	3
156	есть всегда	11	3
157	что есть	2	3
158	и только	4	3
159	т д	15	3
160	в разных	3	3
161	все эти	2	3
162	все равно	5	3
163	что у	2	3
164	на самом	2	3
165	уже не	3	3
166	самом деле	4	3
167	должны быть	3	3
168	в науке	2	3
169	и по	4	3
170	с ними	2	3
171	это есть	8	3
172	их в	2	3
173	в искусстве	2	3
174	в поэзии	7	3
175	с точки	8	3
176	что эти	2	3
177	можно только	2	2
178	во время	2	2
179	я не	6	2
180	не могут	4	2
181	самого начала	2	2
182	иное как	3	2
183	и как	10	2
184	тому что	2	2
185	сами по	3	2
186	в состоянии	2	2
187	с другой	5	2
188	как ни	2	2
189	не как	2	2
190	когда оно	2	2
191	бы только	2	2
192	то уже	2	2
193	и я	2	2
194	вопрос о	3	2
195	большею частью	2	2
196	этого последнего	2	2
197	что на	2	2
198	виду что	2	2
199	оно есть	3	2
200	все в	2	2
201	в ее	4	2
202	об этом	3	2
203	более и	2	2
204	только о	2	2
205	по своему	5	2
206	уже и	2	2
207	и говорить	2	2
208	есть и	6	2
209	и слова	3	2
210	но что	7	2
211	что по	2	2
212	не что	3	2
213	одна и	4	2
214	она не	8	2
215	в это	3	2
216	в сущности	2	2
217	не могу	6	2
218	в ней	2	2
219	он не	4	2
220	и когда	4	2
221	не значит	3	2
222	так или	2	2
223	даже в	3	2
224	и это	5	2
225	в мире	2	2
226	конечно не	6	2
227	данном случае	2	2
228	что она	14	2
229	и прежде	2	2
230	мы видим	2	2
231	если мы	2	2
232	же мы	3	2
233	хотя в	2	2
234	дело не	2	2
235	и они	2	2
236	как мы	3	2
237	и даже	14	2
238	и притом	7	2
239	и поэзия	2	2
240	и его	5	2
241	тела и	5	2
242	или иначе	2	2
243	в своих	2	2
244	бы ни	2	2
245	может иметь	3	2
246	в виде	2	2
247	она и	2	2
248	на который	2	2
249	и при	2	2
250	том смысле	4	2
251	от земли	2	2
252	что иное	3	2
253	и вообще	6	2
254	мы должны	2	2
255	но мы	2	2
256	таком случае	3	2
257	иметь в	2	2
258	быть и	4	2
259	в области	2	2
260	которые не	2	2
261	это было	3	2
