N	2gram	Vygotskiy__4	Myslijsy
1	потому что	12	33
2	то что	15	29
3	может быть	12	26
4	таким образом	25	24
5	в том	42	23
6	и в	20	23
7	в этом	24	23
8	в слове	2	22
9	и не	8	18
10	что в	19	17
11	в языке	2	16
12	при этом	12	15
13	только в	10	15
14	для нас	4	14
15	как и	9	14
16	в себе	10	14
17	то же	16	14
18	того что	10	14
19	так как	10	14
20	если бы	5	13
21	том что	35	12
22	а не	7	12
23	но и	9	11
24	не в	4	11
25	не может	6	11
26	что мы	7	10
27	не только	15	10
28	что слово	2	10
29	тем что	7	10
30	мы можем	5	10
31	не есть	2	9
32	между тем	9	9
33	в своем	4	8
34	было бы	8	8
35	тогда когда	8	8
36	другими словами	2	8
37	сказать что	6	8
38	о том	5	8
39	но в	3	8
40	с тем	6	7
41	по мере	4	7
42	что это	2	7
43	это не	5	7
44	на то	5	7
45	в нем	2	7
46	что и	9	7
47	в силу	6	7
48	и что	8	7
49	могут быть	7	7
50	как в	5	7
51	мысли и	2	7
52	с этим	5	7
53	что такое	5	7
54	этого слова	11	7
55	что если	2	6
56	и к	5	6
57	для того	5	6
58	вместе с	8	6
59	того как	2	6
60	когда мы	2	6
61	в которой	3	6
62	так и	5	6
63	уже в	6	5
64	значение слова	7	5
65	так что	3	5
66	для него	2	5
67	таким же	2	5
68	в его	11	5
69	как бы	7	5
70	к нему	2	5
71	этом случае	3	5
72	не менее	3	5
73	должно быть	3	5
74	внимание на	3	5
75	а в	2	5
76	во всяком	4	5
77	и то	10	5
78	один и	7	5
79	слова и	5	5
80	не имеет	2	5
81	и более	7	4
82	что все	3	4
83	что он	6	4
84	слова то	3	4
85	тогда как	2	4
86	на котором	2	4
87	от того	3	4
88	и тем	8	4
89	новое слово	2	4
90	языке и	2	4
91	между ними	4	4
92	всех остальных	2	4
93	только на	2	4
94	слово в	6	4
95	в истории	10	4
96	в той	2	4
97	тем самым	7	4
98	того чтобы	7	4
99	так же	11	4
100	в таком	2	4
101	самое слово	3	4
102	точки зрения	24	4
103	в каком	2	4
104	в данном	2	4
105	в сознании	4	4
106	же самое	7	4
107	могли бы	9	4
108	его в	6	4
109	мы имеем	2	4
110	и с	4	4
111	это слово	2	4
112	слова в	9	3
113	только не	5	3
114	все более	2	3
115	к которым	2	3
116	никогда не	5	3
117	связи с	3	3
118	в этих	3	3
119	в смысле	4	3
120	именно в	3	3
121	к одному	6	3
122	переход от	2	3
123	со словом	2	3
124	еще не	2	3
125	в действительности	5	3
126	мы уже	5	3
127	к тому	6	3
128	на его	3	3
129	в самом	6	3
130	мы в	2	3
131	в виду	3	3
132	всяком случае	3	3
133	в каждом	2	3
134	в процессе	27	3
135	со стороны	3	3
136	только что	4	3
137	по которому	2	3
138	связь между	2	3
139	и только	4	3
140	той же	6	3
141	все эти	5	3
142	и других	3	3
143	те же	6	3
144	слова не	3	3
145	самом деле	7	3
146	слово и	2	3
147	в речи	4	3
148	представления и	2	3
149	и на	6	3
150	в мысли	2	3
151	их в	2	3
152	ту же	2	3
153	мы его	2	3
154	с точки	11	3
155	что эти	2	3
156	и тот	7	3
157	в значении	2	3
158	тому как	2	2
159	не могут	3	2
160	в другой	2	2
161	состоит в	4	2
162	том же	2	2
163	и как	9	2
164	в нашем	4	2
165	тому что	4	2
166	заключенное в	2	2
167	столь же	3	2
168	но так	2	2
169	с другой	12	2
170	из этих	2	2
171	когда оно	2	2
172	точно так	3	2
173	в наших	2	2
174	представить себе	2	2
175	это значение	3	2
176	что на	2	2
177	и здесь	2	2
178	более и	2	2
179	мы и	2	2
180	чем в	3	2
181	мы могли	9	2
182	по своему	4	2
183	уже и	2	2
184	но что	3	2
185	в свою	2	2
186	тот же	9	2
187	в сущности	4	2
188	которые мы	3	2
189	с которым	2	2
190	они могут	2	2
191	в ней	2	2
192	и когда	3	2
193	даже в	2	2
194	как оно	2	2
195	один из	3	2
196	и это	2	2
197	на том	4	2
198	и сами	2	2
199	мысли как	2	2
200	данном случае	2	2
201	указывает на	2	2
202	развития и	3	2
203	мы видим	10	2
204	и для	4	2
205	если мы	10	2
206	относятся к	2	2
207	образом что	4	2
208	как мы	13	2
209	здесь мы	2	2
210	и у	2	2
211	указывая на	2	2
212	на этот	3	2
213	с психологической	2	2
214	друг друга	4	2
215	и его	5	2
216	во многих	2	2
217	можно было	6	2
218	нас в	3	2
219	виде в	2	2
220	тем как	3	2
221	в виде	3	2
222	подобно тому	2	2
223	и при	4	2
224	том смысле	2	2
225	бы в	3	2
226	мы должны	11	2
227	его к	4	2
228	представлений и	3	2
229	в области	4	2
230	которые не	2	2
231	на деле	3	2
232	из него	2	2
