N	2gram	Vygotskiy__6	FransuaR
1	и в	28	45
2	и не	11	15
3	не только	16	14
4	в этом	27	14
5	но в	5	14
6	в его	3	13
7	во всех	4	13
8	и его	3	13
9	как бы	11	12
10	что в	17	12
11	в своем	7	11
12	то же	7	11
13	в то	6	11
14	прежде всего	2	10
15	в том	28	10
16	в нем	7	10
17	но и	10	10
18	как и	6	10
19	как мы	10	8
20	и др	2	8
21	таким образом	18	8
22	так же	15	8
23	с его	3	7
24	в конце	2	7
25	том что	19	7
26	не в	4	7
27	что и	4	7
28	мы видели	8	7
29	все это	2	7
30	потому что	22	7
31	и все	5	7
32	что он	18	6
33	в этой	5	6
34	он не	7	6
35	так и	6	6
36	мысли и	2	6
37	того чтобы	10	6
38	для того	8	6
39	связи с	3	6
40	так как	10	6
41	в них	3	6
42	с ним	2	5
43	и к	6	5
44	это и	3	5
45	мы видим	7	5
46	но это	2	5
47	на этом	4	5
48	например в	4	5
49	одним из	2	5
50	хотя и	3	5
51	как раз	6	5
52	не может	19	5
53	в связи	2	5
54	этом отношении	3	5
55	все эти	2	5
56	форм и	2	5
57	в себя	3	5
58	самом деле	2	5
59	и как	6	5
60	и на	5	5
61	его в	6	5
62	же как	6	4
63	и от	2	4
64	мы не	6	4
65	до известной	3	4
66	освобождение от	2	4
67	у него	2	4
68	и здесь	3	4
69	но не	10	4
70	по своему	2	4
71	в самом	8	4
72	в сущности	7	4
73	мы уже	2	4
74	известной степени	2	4
75	в их	3	4
76	а не	3	4
77	как на	3	4
78	а в	2	4
79	той же	4	4
80	можно было	7	4
81	сказать что	13	4
82	в основе	3	4
83	с этим	4	4
84	точки зрения	13	4
85	только в	18	4
86	бы в	3	4
87	как это	3	4
88	не менее	2	3
89	и другие	2	3
90	как в	3	3
91	вообще не	6	3
92	это не	5	3
93	в одной	4	3
94	из этих	3	3
95	в одном	2	3
96	что на	4	3
97	по существу	2	3
98	но на	2	3
99	есть в	3	3
100	того же	7	3
101	связанные с	3	3
102	то время	6	3
103	для него	6	3
104	в своей	2	3
105	от того	10	3
106	как они	2	3
107	для всех	2	3
108	до сих	3	3
109	не могло	2	3
110	вместе с	7	3
111	сих пор	3	3
112	именно в	4	3
113	с помощью	13	3
114	того что	24	3
115	на этот	4	3
116	не имеет	6	3
117	в которых	2	3
118	нуждается в	3	3
119	но он	2	3
120	в другом	2	3
121	там где	7	3
122	всего сказанного	2	2
123	не могут	5	2
124	если мы	2	2
125	с тем	5	2
126	независимо от	3	2
127	и там	2	2
128	на фоне	3	2
129	точку зрения	2	2
130	относится к	4	2
131	он должен	4	2
132	что все	5	2
133	это в	2	2
134	можно сказать	6	2
135	к тому	10	2
136	в отношении	10	2
137	раз в	3	2
138	то что	28	2
139	в пределах	5	2
140	в качестве	4	2
141	было бы	9	2
142	один раз	5	2
143	этот путь	2	2
144	несмотря на	2	2
145	друг с	5	2
146	может быть	13	2
147	том же	5	2
148	становится возможным	5	2
149	еще в	2	2
150	с другом	5	2
151	один из	3	2
152	в каждом	3	2
153	все же	2	2
154	в целом	3	2
155	во второй	2	2
156	когда он	2	2
157	на том	2	2
158	в свете	5	2
159	что эта	2	2
160	и только	3	2
161	на котором	2	2
162	при этом	3	2
163	и что	6	2
164	в значительной	2	2
165	в системе	3	2
166	и наконец	2	2
167	с точки	10	2
168	нас в	2	2
169	в данном	2	2
170	больше чем	3	2
171	мы можем	9	2
172	эти последние	2	2
173	из области	2	2
174	и вообще	2	2
175	ту же	3	2
176	же самое	6	2
177	но мы	3	2
178	и т.д	3	2
179	в чем	6	2
180	том как	2	2
181	от этого	3	2
