N	2gram	Propp_Isto_5	StatiiOP
1	и в	25	29
2	том что	8	27
3	в том	6	27
4	в этом	10	21
5	но и	13	19
6	что в	8	19
7	не только	13	19
8	о том	7	17
9	что он	22	13
10	в его	12	13
11	то что	7	11
12	все это	4	11
13	в которой	4	11
14	таким образом	9	10
15	т е	16	10
16	и т	20	9
17	и не	11	9
18	потому что	7	9
19	он не	4	9
20	и пр	3	8
21	но все	5	7
22	с тем	8	7
23	так например	2	7
24	в ней	5	7
25	в своей	2	7
26	вместе с	22	7
27	того как	4	7
28	для того	3	7
29	об этом	2	6
30	вовсе не	2	6
31	вопрос о	2	6
32	до сих	2	6
33	одним из	2	6
34	все же	10	6
35	т д	18	6
36	в течение	2	6
37	и что	8	6
38	того чтобы	3	6
39	и его	9	6
40	и на	8	6
41	о чем	2	5
42	прежде всего	6	5
43	в качестве	7	5
44	как бы	2	5
45	сих пор	2	5
46	а не	2	5
47	того что	2	5
48	точки зрения	2	5
49	в русской	3	5
50	а как	2	4
51	в частности	7	4
52	что у	4	4
53	с другой	9	4
54	раньше чем	4	4
55	к этому	2	4
56	не в	6	4
57	после того	3	4
58	в нем	7	4
59	ничего не	2	4
60	при помощи	7	4
61	связи с	8	4
62	и с	3	4
63	не менее	4	3
64	же как	4	3
65	что это	5	3
66	в этих	6	3
67	из нее	2	3
68	но он	2	3
69	с этим	5	3
70	на себя	3	3
71	в образе	5	3
72	по себе	2	3
73	так что	2	3
74	кто был	2	3
75	но это	7	3
76	как у	2	3
77	но не	5	3
78	например в	5	3
79	должно было	2	3
80	никогда не	3	3
81	из них	2	3
82	другой стороны	8	3
83	самом деле	2	3
84	как в	6	3
85	тем что	10	3
86	и он	6	3
87	и по	2	3
88	так же	5	3
89	его не	3	3
90	связан с	2	3
91	и здесь	7	3
92	на нее	2	3
93	во время	7	2
94	если бы	2	2
95	и др	3	2
96	с этой	2	2
97	если не	4	2
98	связь с	8	2
99	меня в	2	2
100	б в	2	2
101	что и	6	2
102	о которых	2	2
103	тем не	4	2
104	в ее	4	2
105	а затем	7	2
106	говорит о	2	2
107	по существу	2	2
108	не потому	2	2
109	как и	7	2
110	такое же	2	2
111	и как	3	2
112	в этой	3	2
113	в истории	4	2
114	в то	3	2
115	очевидно что	2	2
116	до него	4	2
117	и сам	2	2
118	в это	2	2
119	несмотря на	2	2
120	может быть	17	2
121	потому ли	2	2
122	и потому	2	2
123	еще в	2	2
124	на то	2	2
125	даже в	2	2
126	только в	7	2
127	ее в	2	2
128	в некоторых	4	2
129	со стороны	2	2
130	совершенно не	2	2
131	не может	6	2
132	в особенности	3	2
133	что за	2	2
134	уже после	2	2
135	то же	4	2
136	все эти	8	2
137	там где	6	2
138	они не	3	2
139	особенно в	2	2
140	что этот	2	2
141	в данном	3	2
142	сказать что	2	2
143	это время	2	2
144	и вообще	3	2
145	в которую	2	2
146	его в	9	2
147	и это	4	2
148	так как	11	2
149	того же	2	2
150	это было	2	2
