N	2gram	Vygotskiy__3	Dialekti
1	и не	10	30
2	или от	2	22
3	а не	7	18
4	может быть	19	17
5	и т	14	17
6	ничего не	2	17
7	то что	35	16
8	и в	38	15
9	т д	4	15
10	как бы	14	14
11	не имеет	6	14
12	так как	6	14
13	точки зрения	16	14
14	что это	10	13
15	это есть	2	13
16	того что	4	13
17	и вот	2	11
18	в том	25	11
19	не может	7	11
20	ясно что	6	11
21	и все	10	11
22	в этом	13	11
23	с ее	2	10
24	в основе	3	10
25	потому что	14	10
26	том что	14	10
27	было бы	12	9
28	в виду	4	9
29	все это	3	9
30	мы не	5	9
31	и что	18	9
32	то же	10	9
33	уже не	2	9
34	с точки	9	9
35	ни в	3	8
36	не в	12	8
37	в себе	4	8
38	и о	3	8
39	не только	12	8
40	и ее	2	8
41	и это	8	8
42	что в	20	7
43	что именно	2	7
44	должна быть	5	7
45	и мы	13	7
46	что оно	2	7
47	не просто	2	7
48	что он	11	7
49	как и	8	7
50	и его	6	7
51	или в	5	7
52	только в	4	7
53	перед нами	8	6
54	так что	8	6
55	и тем	3	6
56	и даже	4	6
57	сказать что	4	6
58	вовсе не	8	6
59	если бы	14	6
60	в то	3	6
61	что и	4	6
62	как только	3	5
63	я не	5	5
64	в своем	5	5
65	на то	16	5
66	как же	2	5
67	но что	2	5
68	того чтобы	9	5
69	в ней	15	5
70	но если	4	5
71	в нем	4	5
72	что она	16	5
73	но только	8	5
74	таким образом	12	5
75	и на	6	5
76	о том	6	5
77	в сущности	10	5
78	если мы	6	5
79	для того	8	5
80	и для	4	5
81	той же	2	5
82	что все	3	4
83	оно есть	2	4
84	и как	8	4
85	но это	3	4
86	в этой	13	4
87	что они	4	4
88	есть в	2	4
89	один из	6	4
90	и уже	2	4
91	но и	5	4
92	так же	2	4
93	или не	2	4
94	в одном	8	4
95	с тем	8	4
96	отнюдь не	2	4
97	видим что	8	4
98	мы видим	12	4
99	она не	6	4
100	как раз	8	4
101	в течение	4	4
102	бы в	3	4
103	хотя бы	2	4
104	в силу	2	4
105	в его	5	4
106	только для	3	3
107	что если	4	3
108	та же	3	3
109	на этом	5	3
110	в свою	4	3
111	и если	6	3
112	и той	2	3
113	для всех	2	3
114	и следовательно	2	3
115	совершенно не	5	3
116	смысл и	4	3
117	отношения к	2	3
118	все эти	4	3
119	есть только	2	3
120	и наконец	2	3
121	с этим	8	3
122	в истории	2	3
123	что здесь	2	3
124	с ним	2	3
125	себя как	2	3
126	это будет	2	3
127	но в	3	3
128	можно назвать	2	3
129	в один	3	3
130	и та	2	3
131	к этому	3	3
132	лежит в	2	3
133	надо было	2	3
134	у нас	2	3
135	когда она	3	3
136	мы уже	7	3
137	в своей	5	3
138	нет никакого	2	3
139	со стороны	2	3
140	говорит о	2	3
141	при помощи	4	3
142	когда он	4	3
143	как в	4	3
144	одной и	2	3
145	она в	3	3
146	что не	3	3
147	из которых	4	3
148	в данном	2	3
149	и то	8	3
150	мы можем	7	3
151	в виде	2	3
152	едва ли	3	3
153	не могут	2	2
154	она должна	3	2
155	чувства и	2	2
156	с этой	2	2
157	из этих	3	2
158	главным образом	3	2
159	показывает что	2	2
160	мораль и	2	2
161	к своему	2	2
162	совершенно ясно	13	2
163	эти два	3	2
164	заключается в	7	2
165	свою очередь	2	2
166	и может	2	2
167	что с	4	2
168	при этом	4	2
169	и часто	2	2
170	в самом	25	2
171	совпадает с	2	2
172	никогда не	4	2
173	в котором	6	2
174	был бы	3	2
175	но мы	2	2
176	с той	4	2
177	из них	6	2
178	и ничего	2	2
179	другой стороны	5	2
180	то и	3	2
181	для этого	2	2
182	и только	3	2
183	быть не	2	2
184	говорил о	2	2
185	не мог	4	2
186	можем сказать	2	2
187	и по	2	2
188	я говорю	3	2
189	и когда	5	2
190	но как	2	2
191	что даже	2	2
192	как это	6	2
193	том как	2	2
194	но они	2	2
195	при таком	2	2
196	в них	3	2
197	и во	2	2
198	мы нашли	2	2
199	имеет никакого	3	2
200	думать что	2	2
201	в ее	7	2
202	все же	8	2
203	со всей	3	2
204	в качестве	2	2
205	если так	2	2
206	конечно не	4	2
207	видим в	2	2
208	никак не	7	2
209	два плана	7	2
210	двух планов	2	2
211	по смыслу	2	2
212	во всех	4	2
213	вместе с	5	2
214	ее в	4	2
215	что же	2	2
216	мы хотим	3	2
217	бы не	3	2
218	того как	3	2
219	своим собственным	2	2
220	только что	2	2
221	что по	3	2
222	что этот	4	2
223	во всяком	2	2
224	и чем	2	2
225	тем что	3	2
226	как будто	4	2
227	и другое	4	2
228	я говорил	2	2
229	что эта	4	2
230	в которой	5	2
231	не могли	4	2
