N	2gram	Propp_Isto_1	Problema
1	и не	9	28
2	не только	12	24
3	только в	11	23
4	в виде	2	22
5	вовсе не	2	21
6	в том	9	20
7	и в	28	20
8	не просто	3	16
9	все эти	4	16
10	то что	9	15
11	потому что	4	15
12	было бы	7	14
13	но и	10	14
14	перед нами	3	13
15	не в	9	13
16	также и	3	13
17	не есть	2	12
18	в себе	2	12
19	том что	7	12
20	прежде всего	10	11
21	по себе	3	11
22	как будто	4	11
23	не менее	6	10
24	тем не	6	10
25	в качестве	5	10
26	так и	9	10
27	и его	3	10
28	при помощи	2	10
29	может быть	25	9
30	все это	4	9
31	и даже	4	9
32	в этом	8	9
33	если бы	8	8
34	что он	10	8
35	таким образом	8	8
36	но в	8	8
37	с другой	6	7
38	это не	7	7
39	ясно что	2	7
40	еще не	7	7
41	мы не	10	7
42	и потому	2	7
43	и тем	2	7
44	то же	12	7
45	именно в	3	7
46	а не	15	7
47	сказать что	5	7
48	и с	4	7
49	в ней	7	7
50	здесь не	4	7
51	хотя бы	4	7
52	об этом	4	6
53	всех этих	2	6
54	и от	2	6
55	а только	2	6
56	так что	4	6
57	для нас	13	6
58	как и	4	6
59	но это	4	6
60	что здесь	5	6
61	при этом	3	6
62	но если	2	6
63	другой стороны	5	6
64	же самое	3	6
65	мы имеем	13	6
66	не существует	2	5
67	но не	5	5
68	в нем	2	5
69	здесь в	2	5
70	в целях	3	5
71	в ее	2	5
72	и если	2	5
73	вместе с	6	5
74	как в	2	5
75	так же	7	5
76	то и	2	5
77	не может	15	5
78	так как	6	5
79	если мы	3	5
80	уже не	3	5
81	когда мы	2	5
82	или в	5	5
83	в этих	7	5
84	о том	9	5
85	с тем	4	4
86	в какой	3	4
87	или даже	3	4
88	и для	4	4
89	в одном	5	4
90	в этой	6	4
91	указывает на	2	4
92	одной из	2	4
93	что она	5	4
94	как бы	2	4
95	однако не	2	4
96	и т	25	4
97	во всех	2	4
98	и только	2	4
99	тут и	2	4
100	с этим	4	4
101	а в	7	4
102	что не	2	4
103	можно было	5	4
104	как раз	2	4
105	в то	3	4
106	с ним	2	4
107	в связи	4	3
108	к тому	6	3
109	в мифе	2	3
110	для всех	2	3
111	были бы	2	3
112	точно так	3	3
113	как мы	3	3
114	для него	2	3
115	здесь мы	7	3
116	и как	2	3
117	но все	4	3
118	в начале	3	3
119	связи с	4	3
120	не выходит	2	3
121	конечно не	2	3
122	в его	5	3
123	не так	2	3
124	только для	2	3
125	то это	3	3
126	что и	6	3
127	в зависимости	2	3
128	что в	12	3
129	другими словами	4	3
130	дело не	5	3
131	в своем	5	3
132	т д	22	3
133	еще и	2	3
134	всякого рода	2	3
135	и другое	2	3
136	из которых	3	3
137	что мы	7	3
138	и на	4	3
139	тем что	3	3
140	из них	3	3
141	в другом	3	3
142	мы должны	13	3
143	зависимости от	2	3
144	нечто целое	2	3
145	мы сейчас	2	3
146	как это	3	3
147	из этого	2	3
148	в области	2	3
149	как о	2	3
150	за собой	2	2
151	но они	2	2
152	в чистом	2	2
153	в частности	2	2
154	по этому	2	2
155	однако в	2	2
156	между собой	4	2
157	для этого	3	2
158	столь же	2	2
159	но так	2	2
160	то он	2	2
161	была бы	2	2
162	ему в	3	2
163	что они	5	2
164	так чтобы	2	2
165	так называемая	3	2
166	то время	3	2
167	в пределах	4	2
168	тот же	2	2
169	том как	2	2
170	нет в	2	2
171	что это	8	2
172	том чтобы	2	2
173	он не	2	2
174	относится к	2	2
175	не вполне	2	2
176	время как	3	2
177	никто не	2	2
178	в котором	3	2
179	чистом виде	2	2
180	все же	10	2
181	себя в	2	2
182	не будем	5	2
183	можно назвать	2	2
184	с ней	2	2
185	бы быть	3	2
186	говорит о	2	2
187	или менее	5	2
188	а именно	4	2
189	и тогда	3	2
190	дело с	2	2
191	там же	2	2
192	чтобы не	3	2
193	к мифу	2	2
194	и что	10	2
195	мы здесь	3	2
196	ни было	2	2
197	и он	3	2
198	и по	3	2
199	есть только	3	2
200	ни к	2	2
201	действия и	3	2
202	то мы	4	2
203	и когда	2	2
204	xix века	2	2
205	у меня	3	2
206	во всем	3	2
207	будто бы	3	2
208	его в	6	2
209	дело в	3	2
210	к своему	2	2
211	очень много	3	2
212	более или	5	2
213	не то	4	2
214	однако это	3	2
215	это было	2	2
