N	2gram	Propp_Isto_3	Hudozhes
1	в качестве	2	19
2	состоит в	3	16
3	и не	12	16
4	в том	9	15
5	и в	22	15
6	не только	14	15
7	в частности	5	13
8	может быть	11	13
9	при этом	2	12
10	а в	6	12
11	и его	4	12
12	но не	7	11
13	в этом	17	11
14	представляет собой	3	10
15	отношению к	2	10
16	но и	12	10
17	так и	2	10
18	по отношению	2	10
19	то же	6	10
20	а не	6	10
21	в его	3	9
22	точки зрения	2	9
23	с другой	7	7
24	в то	2	7
25	но в	10	7
26	что в	15	6
27	том что	8	6
28	не в	4	6
29	отношение к	4	6
30	не может	4	6
31	могут быть	5	5
32	можно сказать	2	5
33	а также	2	5
34	ни в	2	5
35	только в	4	5
36	того что	5	5
37	в нем	9	5
38	то что	7	5
39	другой стороны	7	5
40	уже не	7	5
41	в этих	11	4
42	прежде всего	3	4
43	к тому	3	4
44	и как	3	4
45	в другом	2	4
46	особого рода	3	4
47	еще не	10	4
48	например в	2	4
49	хотя и	2	4
50	он не	5	4
51	со стороны	3	4
52	и то	2	4
53	сказать что	3	4
54	между тем	2	4
55	мы имеем	19	4
56	как это	4	4
57	не менее	5	3
58	если бы	6	3
59	это не	6	3
60	говорит и	2	3
61	что он	9	3
62	и к	3	3
63	тем не	5	3
64	в пределах	4	3
65	в свою	4	3
66	далеко не	3	3
67	к нему	5	3
68	в целом	3	3
69	так в	6	3
70	таким образом	10	3
71	как и	3	3
72	и что	2	3
73	и для	2	3
74	их в	3	3
75	потому что	3	3
76	но он	4	3
77	и ее	3	3
78	в данном	4	3
79	как правило	2	3
80	в русской	3	3
81	его в	3	3
82	на этом	4	2
83	я не	3	2
84	и более	2	2
85	в сторону	2	2
86	из которого	2	2
87	в своем	2	2
88	в них	6	2
89	превращается в	3	2
90	в одном	2	2
91	вовсе не	2	2
92	роль в	2	2
93	одна из	2	2
94	одной стороны	2	2
95	никто не	2	2
96	и о	2	2
97	и потому	2	2
98	не вполне	6	2
99	дома и	3	2
100	к жизни	2	2
101	даже в	2	2
102	не все	6	2
103	и др	2	2
104	но она	2	2
105	образом и	2	2
106	как в	2	2
107	могло быть	3	2
108	а именно	4	2
109	здесь не	3	2
110	с одной	2	2
111	все эти	4	2
112	и некоторые	2	2
113	или в	11	2
114	так же	3	2
115	и на	4	2
116	в силу	2	2
117	у него	3	2
118	о себе	3	2
119	в этой	5	2
120	о том	3	2
121	и это	2	2
122	в чем	3	2
