N	2gram	Vygotskiy__2	Istorich
1	и в	15	26
2	так как	4	18
3	мы имеем	3	14
4	никогда не	8	13
5	потому что	7	13
6	что в	14	12
7	это представление	3	12
8	таким образом	14	12
9	в том	33	12
10	в этом	19	12
11	связь с	2	11
12	мы видели	6	11
13	может быть	9	11
14	с другой	6	10
15	том что	27	10
16	и не	7	10
17	не только	15	10
18	представление о	5	9
19	что он	12	9
20	но и	10	9
21	все же	4	8
22	на том	2	8
23	вместе с	6	8
24	все эти	3	8
25	и это	3	8
26	с ним	3	8
27	с одной	7	7
28	мы можем	10	7
29	одной стороны	7	7
30	и его	4	7
31	у него	2	7
32	о том	9	7
33	но в	6	7
34	то что	20	6
35	мы уже	6	6
36	в ином	2	6
37	ее в	2	6
38	как в	4	6
39	не может	9	6
40	в более	2	6
41	и с	4	6
42	как он	6	6
43	мы не	10	6
44	за собой	2	5
45	как и	6	5
46	мы видим	4	5
47	нас к	2	5
48	в его	2	5
49	так и	8	5
50	то же	5	5
51	и что	8	5
52	как это	6	5
53	тем что	2	5
54	только в	4	5
55	там где	6	5
56	что между	2	4
57	это не	5	4
58	из этих	4	4
59	прежде всего	4	4
60	с его	4	4
61	все что	5	4
62	в книге	2	4
63	как бы	7	4
64	и тем	2	4
65	что и	2	4
66	после этого	2	4
67	что оно	4	4
68	как мы	6	4
69	и по	3	4
70	а также	2	4
71	в других	2	4
72	у них	2	4
73	как только	2	3
74	связана с	4	3
75	при помощи	4	3
76	видели что	5	3
77	и ее	3	3
78	независимо от	4	3
79	если бы	8	3
80	в частности	6	3
81	могут быть	2	3
82	в них	4	3
83	в одном	2	3
84	на место	2	3
85	к этому	4	3
86	вопрос о	5	3
87	таким же	3	3
88	не в	8	3
89	же как	2	3
90	они не	3	3
91	в качестве	4	3
92	вопрос не	2	3
93	наряду с	2	3
94	и эта	2	3
95	от того	2	3
96	его с	2	3
97	что здесь	2	3
98	когда он	3	3
99	в своей	4	3
100	данном случае	3	3
101	что она	3	3
102	со стороны	3	3
103	уже видели	2	3
104	а в	4	3
105	при этом	3	3
106	и других	2	3
107	из которых	3	3
108	вот почему	3	3
109	или в	3	3
110	в данном	3	3
111	их в	4	3
112	сказать что	6	3
113	и только	3	3
114	в себе	2	3
115	не потому	2	3
116	того как	4	3
117	от этого	2	3
118	с этой	2	2
119	перед нами	2	2
120	все время	3	2
121	и как	2	2
122	в этих	2	2
123	с собой	3	2
124	в эту	4	2
125	в своем	9	2
126	что у	3	2
127	того же	3	2
128	здесь и	3	2
129	это указание	2	2
130	с этим	3	2
131	вовсе не	6	2
132	стороны и	2	2
133	на то	6	2
134	можно сказать	2	2
135	к тому	7	2
136	мы знаем	7	2
137	не представляет	2	2
138	для нас	4	2
139	которых он	3	2
140	живет в	2	2
141	по отношению	6	2
142	приводит нас	2	2
143	но все	2	2
144	что они	3	2
145	как у	2	2
146	но не	3	2
147	так же	4	2
148	что при	3	2
149	что мы	9	2
150	когда в	2	2
151	было бы	10	2
152	и сам	3	2
153	но для	2	2
154	наталкивается на	2	2
155	всяком случае	6	2
156	и др	5	2
157	даже в	4	2
158	не могло	2	2
159	но мы	3	2
160	отношению к	5	2
161	не имеет	4	2
162	на этой	2	2
163	в некоторых	2	2
164	ни в	2	2
165	и до	3	2
166	что же	2	2
167	целый ряд	2	2
168	он не	7	2
169	только что	3	2
170	а с	4	2
171	должны были	3	2
172	увидим что	2	2
173	мы находим	6	2
174	и другое	2	2
175	тем самым	3	2
176	а не	3	2
177	того что	17	2
178	можно было	5	2
179	во всяком	7	2
180	говорит он	12	2
181	к себе	2	2
182	в которых	3	2
183	представляет собой	2	2
184	ту же	2	2
185	мы должны	6	2
186	зависимости от	6	2
187	в этой	6	2
188	что это	6	2
189	то он	2	2
190	мира и	2	2
191	ничего не	3	2
192	или как	2	2
