N	2gram	Ircho_Kome_3	Problema
1	и не	21	28
2	не только	5	24
3	вовсе не	4	21
4	в том	12	20
5	и в	22	20
6	ни в	10	17
7	то что	4	15
8	потому что	10	15
9	было бы	3	14
10	но и	4	14
11	точки зрения	4	14
12	не в	4	13
13	в себе	4	12
14	том что	13	12
15	прежде всего	5	11
16	с точки	3	11
17	не менее	5	10
18	тем не	3	10
19	отнюдь не	4	10
20	в качестве	2	10
21	не является	4	10
22	так и	4	10
23	и его	6	10
24	едва ли	7	10
25	может быть	6	9
26	все это	5	9
27	и даже	3	9
28	в этом	8	9
29	если бы	8	8
30	что он	8	8
31	таким образом	12	8
32	в результате	2	8
33	во всяком	3	8
34	и все	2	8
35	но в	5	8
36	с другой	4	7
37	это не	2	7
38	ясно что	6	7
39	еще не	6	7
40	мы не	2	7
41	то же	7	7
42	а не	4	7
43	и с	4	7
44	в ней	4	7
45	здесь не	2	7
46	хотя бы	4	7
47	об этом	7	6
48	и без	2	6
49	так что	6	6
50	а также	2	6
51	как и	3	6
52	по своему	3	6
53	при этом	7	6
54	но если	3	6
55	в виду	2	6
56	другой стороны	2	6
57	в таком	2	6
58	же самое	3	6
59	хотя и	5	5
60	в нем	3	5
61	в ее	3	5
62	и если	2	5
63	и о	2	5
64	вместе с	9	5
65	как в	2	5
66	так же	4	5
67	не может	3	5
68	в них	3	5
69	так как	11	5
70	если мы	2	5
71	о том	8	5
72	уже в	2	4
73	с тем	4	4
74	в отношении	4	4
75	в какой	3	4
76	и для	4	4
77	и во	2	4
78	в одном	2	4
79	и ее	2	4
80	что его	5	4
81	в этой	3	4
82	одной из	3	4
83	несмотря на	4	4
84	в своей	5	4
85	что она	4	4
86	как бы	3	4
87	какой мере	2	4
88	всяком случае	3	4
89	тем более	4	4
90	не имеет	3	4
91	и т	4	4
92	во всех	2	4
93	без всякого	2	4
94	с этим	3	4
95	а в	7	4
96	что не	3	4
97	можно было	2	4
98	как раз	6	4
99	в то	6	4
100	с ним	5	4
101	нет ни	2	4
102	в связи	4	3
103	человека в	2	3
104	к тому	6	3
105	не мешает	2	3
106	само собой	4	3
107	если не	3	3
108	и к	3	3
109	как мы	2	3
110	он был	4	3
111	но все	4	3
112	в начале	3	3
113	связи с	5	3
114	совершенно не	2	3
115	себе в	3	3
116	конечно не	3	3
117	вплоть до	2	3
118	в его	8	3
119	не так	3	3
120	здесь нет	4	3
121	только для	2	3
122	то это	5	3
123	что и	8	3
124	что в	5	3
125	меньше всего	4	3
126	дело не	2	3
127	в своем	8	3
128	даже если	2	3
129	не было	2	3
130	все равно	3	3
131	самом деле	6	3
132	для того	6	3
133	из которых	2	3
134	что мы	2	3
135	к нему	5	3
136	с другими	2	3
137	тут же	4	3
138	и на	2	3
139	тем что	5	3
140	из них	5	3
141	в другом	2	3
142	нет ничего	2	3
143	как это	5	3
144	из этого	2	3
145	в области	2	3
146	мы можем	3	3
147	все время	2	2
148	до того	2	2
149	в частности	3	2
150	из себя	3	2
151	однако в	4	2
152	между собой	4	2
153	столь же	3	2
154	в конце	7	2
155	стороны и	2	2
156	с его	3	2
157	нет и	4	2
158	тому же	6	2
159	что они	2	2
160	то время	2	2
161	в пределах	2	2
162	тот же	2	2
163	том как	3	2
164	на его	2	2
165	в самом	9	2
166	за пределы	2	2
167	он не	5	2
168	к ней	8	2
169	время как	2	2
170	в котором	2	2
171	только один	2	2
172	все же	4	2
173	не будет	2	2
174	если он	2	2
175	дело с	3	2
176	лет назад	2	2
177	то ли	4	2
178	и что	6	2
179	того чтобы	6	2
180	ни было	2	2
181	и он	2	2
182	только что	7	2
183	друг друга	4	2
184	в других	3	2
185	либо в	4	2
186	что к	4	2
187	говорить о	3	2
188	за ним	2	2
189	далеко не	3	2
190	его в	8	2
191	и это	2	2
192	к своему	2	2
193	в которой	3	2
194	того же	6	2
