N	2gram	Vygotskiy__3	Myshleni
1	точки зрения	16	26
2	таким образом	12	26
3	в том	25	24
4	и в	38	23
5	том что	14	21
6	в целом	4	20
7	с точки	9	18
8	того чтобы	9	17
9	то что	35	17
10	в этом	13	17
11	так же	2	16
12	не только	12	16
13	того что	4	15
14	говорит он	2	15
15	для того	8	15
16	что в	20	14
17	может быть	19	14
18	но и	5	14
19	как и	8	14
20	в его	5	14
21	не может	7	12
22	как бы	14	11
23	сказать что	4	11
24	представляет собой	2	11
25	с другой	7	10
26	в качестве	2	9
27	одной стороны	5	9
28	другой стороны	5	9
29	и не	10	9
30	между тем	7	9
31	же точно	2	9
32	вместе с	5	9
33	самого начала	6	8
34	с самого	6	8
35	с одной	6	8
36	заключается в	7	8
37	и на	6	8
38	в основе	3	8
39	то же	10	8
40	мы могли	4	7
41	в этой	13	7
42	в самом	25	7
43	в то	3	7
44	так как	6	7
45	с тем	8	7
46	что он	11	7
47	мы не	5	7
48	и ее	2	7
49	в другом	5	7
50	все время	30	6
51	столь же	2	6
52	с этой	2	6
53	и тем	3	6
54	все это	3	6
55	могли бы	5	6
56	потому что	14	6
57	с этим	8	6
58	в силу	2	6
59	о том	6	6
60	в сущности	10	6
61	и его	6	6
62	мы можем	7	6
63	тем что	3	6
64	в себе	4	6
65	только в	4	6
66	тому что	6	5
67	в какой	5	5
68	перед нами	8	5
69	то время	2	5
70	и как	8	5
71	на то	16	5
72	для этого	2	5
73	в своих	4	5
74	и все	10	5
75	бы в	3	5
76	если бы	14	5
77	но в	3	5
78	и более	2	5
79	между собой	2	5
80	и что	18	5
81	он не	6	5
82	как мы	7	5
83	из этого	8	5
84	она должна	3	4
85	что все	3	4
86	со всей	3	4
87	в свою	4	4
88	только что	2	4
89	не в	12	4
90	при этом	4	4
91	что она	16	4
92	время как	4	4
93	в котором	6	4
94	целый ряд	2	4
95	все эти	4	4
96	которую мы	4	4
97	их в	2	4
98	для всех	2	4
99	в одном	8	4
100	к этому	3	4
101	и к	3	4
102	по существу	2	4
103	было бы	12	4
104	к тому	6	4
105	должен быть	3	4
106	в своей	5	4
107	сих пор	5	4
108	как в	4	4
109	как раз	8	4
110	а с	2	4
111	говорит что	8	4
112	стоит только	3	4
113	хотя бы	2	4
114	мы видим	12	4
115	ни в	3	4
116	как на	3	4
117	этого слова	2	4
118	до сих	6	4
119	только для	3	3
120	я не	5	3
121	что это	10	3
122	все более	2	3
123	в своем	5	3
124	из этих	3	3
125	одного из	2	3
126	в такой	3	3
127	свою очередь	2	3
128	показывает что	2	3
129	что именно	2	3
130	обратиться к	4	3
131	что они	4	3
132	в общем	2	3
133	и мы	13	3
134	и если	6	3
135	и следовательно	2	3
136	друг другу	2	3
137	всех остальных	2	3
138	образом и	2	3
139	то и	3	3
140	отношения к	2	3
141	оба эти	3	3
142	в которых	6	3
143	вовсе не	8	3
144	в одной	2	3
145	же самое	10	3
146	полагает что	3	3
147	всяком случае	2	3
148	раньше всего	2	3
149	смысле этого	2	3
150	что оно	2	3
151	такой же	2	3
152	во всех	4	3
153	она не	6	3
154	не могу	2	3
155	все же	8	3
156	же мере	2	3
157	должны были	2	3
158	самом деле	21	3
159	а не	7	3
160	из которых	4	3
161	с но	2	3
162	и то	8	3
163	во всяком	2	3
164	он в	2	3
165	мы говорили	3	3
166	и это	8	3
167	и который	2	3
168	которое мы	3	3
169	в которой	5	3
170	ничего не	2	3
171	действительность и	3	2
172	никогда не	4	2
173	и которая	2	2
174	что у	7	2
175	в конце	2	2
176	сущности говоря	7	2
177	как если	3	2
178	всех прочих	2	2
179	что его	2	2
180	на этом	5	2
181	что с	4	2
182	для него	2	2
183	с такой	5	2
184	несмотря на	5	2
185	какой мере	2	2
186	которые она	2	2
187	был бы	3	2
188	не имеет	6	2
189	один из	6	2
190	мы видели	6	2
191	с той	4	2
192	не к	3	2
193	данном случае	2	2
194	той же	2	2
195	которых мы	6	2
196	и вот	2	2
197	и той	2	2
198	и наконец	2	2
199	и даже	4	2
200	который мы	3	2
201	действия и	2	2
202	а в	7	2
203	что как	3	2
204	сам автор	3	2
205	что этот	4	2
206	одно из	2	2
207	к его	2	2
208	о котором	5	2
209	что эти	4	2
210	в этих	2	2
211	как это	6	2
212	более и	2	2
213	всех этих	2	2
214	речь идет	4	2
215	каждого из	3	2
216	главным образом	3	2
217	на их	2	2
218	он может	2	2
219	в них	3	2
220	в море	2	2
221	и я	2	2
222	лежит в	2	2
223	ясно что	6	2
224	идет о	4	2
225	и эти	2	2
226	в ее	7	2
227	из всех	3	2
228	указывает на	6	2
229	одно и	3	2
230	со всеми	2	2
231	в один	3	2
232	прибегать к	2	2
233	иначе говоря	5	2
234	оно есть	2	2
235	когда он	4	2
236	все другие	2	2
237	ее в	4	2
238	мы хотим	3	2
239	на примере	2	2
240	нами в	2	2
241	того как	3	2
242	в течение	4	2
243	в двух	9	2
244	одной и	2	2
245	если мы	6	2
246	уже не	2	2
247	в речи	3	2
248	в данном	2	2
249	можно назвать	2	2
250	в виде	2	2
251	все прочие	2	2
252	тенденцию к	2	2
253	показать что	7	2
254	что если	4	2
255	представляют собой	2	2
256	что эта	4	2
257	этими двумя	2	2
258	там где	6	2
259	заметить что	2	2
260	едва ли	3	2
261	не могли	4	2
