N	2gram	Medvedev_F_2	Problemy
1	и не	20	31
2	и в	38	29
3	в его	10	24
4	может быть	23	24
5	а не	6	22
6	в этом	27	22
7	т е	26	21
8	как бы	4	19
9	в нем	13	19
10	точки зрения	8	19
11	для него	7	18
12	не только	9	15
13	то что	6	15
14	не как	4	14
15	но и	13	14
16	и его	21	14
17	то же	6	14
18	в пределах	12	13
19	уже не	7	13
20	с точки	7	13
21	как и	9	12
22	не может	14	12
23	таким образом	20	12
24	этом смысле	2	10
25	в самом	16	10
26	в то	5	10
27	только в	6	10
28	там где	4	10
29	с его	11	9
30	это не	2	9
31	все же	8	9
32	но не	2	9
33	же время	5	9
34	все эти	6	9
35	если бы	5	9
36	до конца	2	8
37	по себе	7	8
38	что он	5	8
39	что в	7	8
40	в своей	7	8
41	потому что	2	8
42	в том	11	8
43	прежде всего	15	7
44	вовсе не	11	7
45	а как	3	7
46	том что	2	7
47	не в	15	7
48	лишь как	4	7
49	она не	2	7
50	так и	8	7
51	входит в	4	7
52	и как	3	7
53	а в	6	7
54	с другими	10	7
55	и на	3	7
56	но в	4	7
57	все это	3	6
58	в одной	2	6
59	в конце	2	6
60	не могут	7	6
61	в целом	3	6
62	к нему	3	6
63	в единстве	2	6
64	как в	4	6
65	как раз	6	6
66	самом деле	8	6
67	менее всего	3	6
68	говорит он	5	6
69	могут быть	6	6
70	его в	3	6
71	так как	4	6
72	перед нами	2	5
73	должна быть	5	5
74	и др	3	5
75	именно в	5	5
76	было бы	6	5
77	но все	3	5
78	более того	5	5
79	зависимости от	3	5
80	это и	5	5
81	в сущности	4	5
82	дело идет	4	5
83	и о	2	5
84	он не	6	5
85	в зависимости	3	5
86	на самом	3	5
87	конце концов	2	5
88	во всяком	5	5
89	между тем	2	5
90	он и	3	5
91	и это	2	5
92	с ним	2	5
93	ничего не	4	5
94	в плане	2	5
95	в результате	6	4
96	превращается в	2	4
97	раз и	4	4
98	идет о	2	4
99	что и	8	4
100	его как	2	4
101	должна была	2	4
102	но это	2	4
103	как предмет	2	4
104	и с	9	4
105	даже в	2	4
106	в процессе	9	4
107	и т	14	4
108	и для	5	4
109	не было	6	4
110	тем что	8	4
111	как мы	7	4
112	они не	4	4
113	и наконец	4	4
114	должно быть	2	4
115	их в	2	4
116	в основе	5	4
117	в этой	6	4
118	так сказать	3	4
119	что же	5	4
120	материал и	3	3
121	уже в	2	3
122	была бы	3	3
123	никогда не	2	3
124	каждый элемент	4	3
125	сами по	2	3
126	с другой	3	3
127	ни в	2	3
128	по существу	7	3
129	как их	2	3
130	от характера	2	3
131	кроме того	2	3
132	и пр	21	3
133	но именно	3	3
134	всяком случае	5	3
135	на почве	9	3
136	оно не	4	3
137	и до	3	3
138	в их	6	3
139	другой стороны	4	3
140	тому что	2	3
141	т п	9	3
142	на котором	2	3
143	точке зрения	2	3
144	этом отношении	7	3
145	например в	3	3
146	приводит к	2	3
147	не входит	3	3
148	здесь с	2	3
149	и здесь	3	3
150	ее как	2	3
151	сказать что	2	3
152	он в	2	3
153	как к	3	3
154	но как	2	3
155	если же	2	3
156	в художественном	2	3
157	и этим	2	3
158	б м	3	3
159	бы в	5	3
160	произведения в	2	2
161	а лишь	3	2
162	для создания	2	2
163	самого начала	2	2
164	все время	6	2
165	всех этих	3	2
166	связи с	13	2
167	то ни	2	2
168	хотя бы	6	2
169	и от	2	2
170	для понимания	6	2
171	и ее	6	2
172	и к	4	2
173	не есть	3	2
174	является для	2	2
175	жизни и	3	2
176	является не	2	2
177	при этом	9	2
178	все остальное	4	2
179	имеет значение	2	2
180	не о	4	2
181	как таковой	3	2
182	в котором	2	2
183	однако не	3	2
184	один из	2	2
185	в большинстве	4	2
186	отношение к	2	2
187	находится в	2	2
188	во всей	2	2
189	то и	3	2
190	эти определения	2	2
191	и даже	4	2
192	или же	2	2
193	что оно	4	2
194	слово в	2	2
195	в той	2	2
196	именно на	3	2
197	произведения и	3	2
198	между ними	2	2
199	к другому	2	2
200	или даже	2	2
201	этот вопрос	2	2
202	в ней	6	2
203	правда в	2	2
204	у толстого	2	2
205	как например	2	2
206	в истории	6	2
207	в рамки	2	2
208	со всею	2	2
209	большинстве случаев	3	2
210	в которой	2	2
211	совпадает с	2	2
212	же и	2	2
213	с этим	5	2
214	по преимуществу	5	2
