N	2gram	Vygotskiy__3	Myshleni
1	и в	38	25
2	в том	25	23
3	том что	14	20
4	что в	20	17
5	так же	2	17
6	таким образом	12	17
7	в основе	3	16
8	с тем	8	16
9	как и	8	15
10	то что	35	15
11	в его	5	15
12	в этом	13	14
13	вместе с	5	14
14	может быть	19	13
15	в целом	4	13
16	между собой	2	13
17	так как	6	12
18	в качестве	2	12
19	по своему	4	11
20	могли бы	5	11
21	перед нами	8	10
22	что они	4	10
23	как бы	14	10
24	и не	10	10
25	и что	18	10
26	того что	4	10
27	было бы	12	10
28	что и	4	10
29	только в	4	10
30	мы могли	4	9
31	заключается в	7	9
32	как в	4	9
33	мы не	5	9
34	ни в	3	9
35	показывает что	2	8
36	того чтобы	9	8
37	тем что	3	8
38	как мы	7	8
39	столь же	2	7
40	все эти	4	7
41	как это	6	7
42	для того	8	7
43	мы можем	7	7
44	самого начала	6	6
45	с другой	7	6
46	с самого	6	6
47	не в	12	6
48	совпадает с	2	6
49	один из	6	6
50	мы видели	6	6
51	не может	7	6
52	и на	6	6
53	потому что	14	6
54	что он	11	6
55	в силу	2	6
56	представляет собой	2	6
57	того же	3	6
58	со всеми	2	6
59	не только	12	6
60	все же	8	6
61	благодаря этому	2	6
62	точки зрения	16	6
63	все это	3	6
64	что это	10	5
65	которую мы	4	5
66	и как	8	5
67	но это	3	5
68	для него	2	5
69	одной стороны	5	5
70	при этом	4	5
71	что она	16	5
72	уже говорили	3	5
73	с одной	6	5
74	и по	2	5
75	с ее	2	5
76	если бы	14	5
77	слов и	2	5
78	мы уже	7	5
79	и к	3	5
80	о том	6	5
81	из которых	4	5
82	в этой	13	5
83	и другое	4	5
84	не могут	2	4
85	никогда не	4	4
86	в своем	5	4
87	в какой	5	4
88	из этих	3	4
89	на то	16	4
90	к тому	6	4
91	что с	4	4
92	не мог	4	4
93	к которым	5	4
94	смысле этого	2	4
95	всяком случае	2	4
96	время как	4	4
97	отнюдь не	2	4
98	из них	6	4
99	но и	5	4
100	то и	3	4
101	а в	7	4
102	сказать что	4	4
103	говорит он	2	4
104	в то	3	4
105	с ним	2	4
106	с этим	8	4
107	и все	10	4
108	что оно	2	4
109	то время	2	4
110	мы увидим	12	4
111	мы говорили	3	4
112	он не	6	4
113	той же	2	4
114	во всяком	2	4
115	могло бы	2	4
116	этого слова	2	4
117	и это	8	4
118	там где	6	4
119	оба эти	3	3
120	с этой	2	3
121	что эти	4	3
122	в свою	4	3
123	на этом	5	3
124	когда в	4	3
125	в самом	25	3
126	имеет место	2	3
127	не можем	4	3
128	в котором	6	3
129	другой стороны	5	3
130	но только	8	3
131	в которых	6	3
132	их в	2	3
133	между тем	7	3
134	его в	3	3
135	и которые	3	3
136	видели что	2	3
137	были бы	3	3
138	состоит в	3	3
139	к этому	3	3
140	остановиться на	2	3
141	но как	2	3
142	его к	2	3
143	мы видим	12	3
144	же точно	2	3
145	наряду с	3	3
146	а с	2	3
147	когда он	4	3
148	если мы	6	3
149	в виде	2	3
150	не могли	4	3
151	на деле	4	3
152	того как	3	3
153	место в	3	2
154	то же	10	2
155	все время	30	2
156	в этих	2	2
157	все они	2	2
158	тому что	6	2
159	и одновременно	2	2
160	одного из	2	2
161	одной и	2	2
162	и вместе	2	2
163	со всей	3	2
164	в тех	4	2
165	для нас	8	2
166	в один	3	2
167	так что	8	2
168	всякий раз	3	2
169	свою очередь	2	2
170	все более	2	2
171	и той	2	2
172	в нем	4	2
173	нее в	2	2
174	с той	4	2
175	для этого	2	2
176	и только	3	2
177	в совершенно	2	2
178	которых мы	6	2
179	здесь мы	4	2
180	совершенно ясно	13	2
181	который мы	3	2
182	и другими	2	2
183	как на	3	2
184	что как	3	2
185	в своих	4	2
186	и здесь	6	2
187	бы в	3	2
188	что по	3	2
189	в плане	3	2
190	но они	2	2
191	всех этих	2	2
192	главным образом	3	2
193	раньше всего	2	2
194	из нее	2	2
195	в них	3	2
196	и во	2	2
197	в одном	8	2
198	ясно что	6	2
199	конечно в	3	2
200	и эти	2	2
201	же в	2	2
202	каждой новой	2	2
203	в таком	3	2
204	одна из	4	2
205	о котором	5	2
206	очень легко	4	2
207	очень часто	2	2
208	указывает на	6	2
209	тот же	3	2
210	и может	2	2
211	животных и	2	2
212	мы в	2	2
213	с теми	3	2
214	иначе говоря	5	2
215	именно это	3	2
216	в своей	5	2
217	только что	2	2
218	внимание на	2	2
219	вытекает из	2	2
220	нами в	2	2
221	в течение	4	2
222	уже не	2	2
223	в речи	3	2
224	едва ли	3	2
225	и для	4	2
226	и его	6	2
227	или в	5	2
228	и то	8	2
229	в себе	4	2
230	внутреннее противоречие	2	2
231	в эту	2	2
