N	2gram	Vygotskiy__1	Problemy
1	и в	23	43
2	и не	9	29
3	может быть	14	23
4	как бы	11	22
5	не может	12	18
6	но и	14	14
7	как и	14	14
8	точки зрения	26	13
9	в этом	17	13
10	что он	7	13
11	в одном	4	12
12	слова и	5	12
13	не в	4	11
14	по себе	5	11
15	не только	16	11
16	прежде всего	10	10
17	и на	8	10
18	но в	5	10
19	в его	14	10
20	как мы	5	10
21	никогда не	2	9
22	в сущности	6	9
23	он не	5	9
24	для него	2	8
25	лишь в	6	8
26	то же	8	8
27	с точки	18	8
28	и его	6	8
29	перед нами	5	7
30	до сих	4	7
31	в самом	7	7
32	в то	7	7
33	то что	17	7
34	сих пор	4	7
35	а не	3	7
36	в другом	7	7
37	в этих	2	6
38	в том	24	6
39	при этом	4	6
40	в котором	4	6
41	и наконец	2	6
42	и все	5	6
43	приводит к	4	6
44	на то	5	5
45	же время	2	5
46	хотя и	2	5
47	все это	6	5
48	по отношению	7	5
49	таким образом	26	5
50	все эти	4	5
51	а в	2	5
52	и с	9	5
53	бы в	5	5
54	вовсе не	3	5
55	о том	6	5
56	но не	4	5
57	было бы	4	5
58	и что	5	5
59	отношению к	7	5
60	самом деле	3	5
61	в речи	2	5
62	в слове	2	5
63	сам по	3	5
64	в себе	6	5
65	я не	3	4
66	что в	14	4
67	в своем	3	4
68	с другой	10	4
69	к тому	4	4
70	друг с	4	4
71	себе и	2	4
72	по мере	4	4
73	в словах	2	4
74	должно быть	2	4
75	в результате	4	4
76	их в	4	4
77	так как	7	4
78	с его	4	4
79	с собой	2	4
80	в них	2	4
81	в своей	4	4
82	том же	2	4
83	и до	2	4
84	во всех	3	4
85	там где	2	4
86	на этот	3	4
87	между ними	2	4
88	мы не	7	4
89	как раз	4	4
90	этот вопрос	3	4
91	речи и	28	4
92	с другом	4	4
93	только в	6	4
94	и это	3	4
95	что если	2	3
96	в отношении	10	3
97	в одной	3	3
98	такой же	3	3
99	направлено на	2	3
100	и следовательно	3	3
101	образом и	3	3
102	в их	3	3
103	и даже	2	3
104	во всем	3	3
105	между тем	9	3
106	сознания и	3	3
107	если бы	5	3
108	и к	4	3
109	по существу	4	3
110	она не	3	3
111	со всеми	2	3
112	когда он	2	3
113	слов с	2	3
114	за пределы	2	3
115	наконец в	2	3
116	даже в	2	3
117	все же	3	3
118	на него	2	3
119	так и	5	3
120	связи между	3	3
121	уже не	2	3
122	другой стороны	9	3
123	той же	2	3
124	можно было	3	3
125	ничего не	3	3
126	слова как	2	3
127	тем что	6	3
128	в виде	2	3
129	могут быть	3	3
130	и ее	7	3
131	уже в	3	2
132	что у	2	2
133	из этих	3	2
134	в конце	2	2
135	мысли и	6	2
136	человека и	3	2
137	и речь	4	2
138	вопрос о	7	2
139	от них	2	2
140	что может	5	2
141	словом и	2	2
142	ни в	4	2
143	как если	2	2
144	и как	5	2
145	но все	2	2
146	мы и	3	2
147	что это	3	2
148	слову и	2	2
149	время как	4	2
150	и мысли	2	2
151	в целом	20	2
152	друг от	3	2
153	значение в	3	2
154	является как	2	2
155	целый ряд	4	2
156	то и	3	2
157	для этого	5	2
158	отношения к	3	2
159	того что	15	2
160	речь и	2	2
161	так же	16	2
162	в своих	5	2
163	в которых	3	2
164	сказать что	11	2
165	но этот	2	2
166	как он	3	2
167	в первом	2	2
168	во всяком	3	2
169	между собой	5	2
170	превращается в	3	2
171	в стороне	2	2
172	с этим	6	2
173	в такой	3	2
174	лежит в	2	2
175	об этом	3	2
176	а затем	5	2
177	и при	2	2
178	то время	5	2
179	указывает на	2	2
180	одно и	2	2
181	бы он	2	2
182	от друга	3	2
183	не могу	3	2
184	этого слова	4	2
185	его мысли	2	2
186	для себя	4	2
187	и пр	2	2
188	дело в	2	2
189	к другу	2	2
190	в процессе	8	2
191	внутренней речи	9	2
192	ее в	2	2
193	бы и	2	2
194	как в	4	2
195	нами в	2	2
196	а с	4	2
197	если мы	2	2
198	речи как	8	2
199	том что	21	2
200	хотя бы	4	2
201	речь в	2	2
202	почти всегда	2	2
203	что этот	2	2
204	и то	3	2
205	нашей работы	8	2
206	мы можем	6	2
207	что говорит	2	2
208	того как	2	2
