N	2gram	Propp_Isto_5	Problema
1	и в	25	44
2	вовсе не	2	37
3	и не	11	35
4	может быть	17	28
5	потому что	7	25
6	по себе	2	25
7	то что	7	23
8	в том	6	21
9	только в	7	19
10	а не	2	18
11	в этом	10	17
12	для нас	5	16
13	сказать что	2	16
14	не только	13	14
15	не в	6	13
16	и т	20	13
17	т д	18	13
18	то же	4	13
19	так что	2	12
20	том что	8	12
21	не менее	4	10
22	то это	3	10
23	но и	13	10
24	как и	7	10
25	тем не	4	10
26	это не	6	9
27	и тем	4	9
28	в нем	7	9
29	и с	3	9
30	как бы	2	9
31	так как	11	9
32	что он	22	9
33	в то	3	9
34	в его	12	9
35	что и	6	9
36	в данном	3	9
37	и это	4	9
38	таким образом	9	9
39	перед нами	2	8
40	что в	8	8
41	а именно	4	8
42	того что	2	8
43	что мы	2	8
44	при помощи	7	8
45	но это	7	8
46	он не	4	8
47	как мы	5	8
48	связи с	8	8
49	и вообще	3	8
50	с другой	9	7
51	данном случае	2	7
52	не может	6	7
53	в связи	4	7
54	уже не	11	7
55	все эти	8	7
56	и что	8	7
57	мы должны	4	7
58	с ним	4	7
59	и потому	2	7
60	мы не	5	7
61	значит что	2	7
62	никогда не	3	6
63	можно сказать	2	6
64	в целом	3	6
65	жизни и	2	6
66	ясно что	5	6
67	о том	7	6
68	все же	10	6
69	мы можем	2	6
70	в виде	9	6
71	состоит из	3	5
72	с тем	8	5
73	и сам	2	5
74	в ней	5	5
75	другой стороны	8	5
76	все это	4	5
77	а в	3	5
78	точки зрения	2	5
79	и здесь	7	5
80	что здесь	3	5
81	этом случае	7	5
82	еще не	8	5
83	с ней	2	5
84	в своей	2	5
85	как в	6	5
86	так же	5	5
87	и его	9	5
88	это значит	2	4
89	совершенно не	2	4
90	не считать	2	4
91	мы уже	4	4
92	в ее	4	4
93	или в	6	4
94	тем что	10	4
95	уже в	2	3
96	же как	4	3
97	что это	5	3
98	это уже	2	3
99	формы и	2	3
100	из себя	4	3
101	что у	4	3
102	прежде всего	6	3
103	на то	2	3
104	и как	3	3
105	но все	5	3
106	в этой	3	3
107	с этой	2	3
108	в которых	3	3
109	его в	9	3
110	или как	2	3
111	в мифе	7	3
112	если бы	2	3
113	об этом	2	3
114	о которых	2	3
115	же в	2	3
116	то в	2	3
117	но не	5	3
118	в качестве	7	3
119	она не	2	3
120	но оно	3	3
121	но уже	3	3
122	если не	4	3
123	и все	3	3
124	самом деле	2	3
125	с другими	4	3
126	это же	3	3
127	в таких	3	3
128	ничего не	2	3
129	в частности	7	2
130	в этих	6	2
131	того же	2	2
132	никто не	3	2
133	что все	4	2
134	ее и	3	2
135	до сих	2	2
136	о чем	2	2
137	от себя	2	2
138	из них	2	2
139	с одной	7	2
140	и по	2	2
141	друг друга	3	2
142	его не	3	2
143	в горах	2	2
144	с этим	5	2
145	мы имеем	14	2
146	том как	2	2
147	а как	2	2
148	бы мы	2	2
149	а еще	2	2
150	но когда	3	2
151	в некотором	2	2
152	таких случаях	2	2
153	по существу	2	2
154	мы видели	7	2
155	и при	2	2
156	что при	3	2
157	во всех	2	2
158	себя в	6	2
159	когда он	2	2
160	не будем	5	2
161	вместе с	22	2
162	сих пор	2	2
163	только тогда	2	2
164	героя в	9	2
165	из которых	2	2
166	и для	2	2
167	мы и	2	2
168	могут быть	6	2
169	на ступени	2	2
170	в которой	4	2
171	из него	2	2
172	это было	2	2
