N	2gram	Bakhtin_Pr_2	Psycholo
1	то что	7	44
2	и в	43	33
3	в этом	13	28
4	как бы	22	25
5	и что	5	25
6	может быть	23	22
7	том что	2	22
8	что в	4	21
9	в том	6	21
10	о том	5	20
11	что он	13	20
12	что это	2	13
13	таким образом	5	13
14	и не	29	13
15	так же	2	13
16	сказать что	2	13
17	то есть	4	13
18	все это	5	13
19	к тому	4	12
20	в самом	7	12
21	и все	6	12
22	так как	4	12
23	было бы	5	12
24	если мы	2	12
25	самом деле	5	12
26	он не	9	11
27	на то	5	10
28	не может	18	10
29	в его	10	10
30	рассказа и	2	10
31	если бы	3	10
32	по себе	11	9
33	как раз	4	9
34	то же	8	9
35	в конце	2	8
36	для этого	2	8
37	в рассказе	3	8
38	в своем	4	7
39	для нас	2	7
40	до конца	4	7
41	так что	5	7
42	в нем	12	7
43	и только	3	7
44	не только	11	7
45	когда он	3	7
46	перед нами	7	6
47	это не	3	6
48	в самой	4	6
49	и т	13	6
50	все эти	5	6
51	но он	4	6
52	точки зрения	13	6
53	во время	4	6
54	у него	6	6
55	в сущности	9	6
56	никак не	5	6
57	а не	7	6
58	в себе	5	6
59	мы будем	3	5
60	никогда не	9	5
61	и как	2	5
62	в целом	2	5
63	целый ряд	2	5
64	мы не	4	5
65	и на	10	5
66	вовсе не	5	5
67	как он	2	5
68	с ним	3	5
69	мы можем	2	5
70	с этим	2	5
71	как и	14	5
72	мы уже	3	5
73	и его	8	5
74	все же	3	5
75	и это	4	5
76	я не	4	4
77	что у	2	4
78	друг с	4	4
79	совершенно не	4	4
80	из них	2	4
81	для чего	2	4
82	а в	5	4
83	того что	2	4
84	и так	2	4
85	в жизни	3	4
86	об этом	2	4
87	у нас	2	4
88	даны в	3	4
89	одна из	2	4
90	и о	2	4
91	о нем	6	4
92	себя в	3	4
93	в своей	4	4
94	ее в	2	4
95	на него	3	4
96	как мы	10	4
97	что не	2	4
98	с точки	8	4
99	той же	3	4
100	в таком	2	4
101	можно было	3	4
102	этот вопрос	4	4
103	с другом	4	4
104	только в	4	4
105	слова и	12	4
106	сама по	4	3
107	что если	3	3
108	в сторону	2	3
109	что может	2	3
110	ни в	2	3
111	тому же	3	3
112	тот же	3	3
113	должно быть	4	3
114	в пределах	16	3
115	например в	2	3
116	то это	2	3
117	но и	14	3
118	и до	4	3
119	конечно не	2	3
120	здесь мы	2	3
121	в своих	2	3
122	в которых	2	3
123	их в	4	3
124	и здесь	3	3
125	в то	7	3
126	его в	3	3
127	та же	2	3
128	вот как	4	3
129	в одном	12	3
130	но не	5	3
131	указывает на	2	3
132	здесь в	3	3
133	до сих	7	3
134	пути и	2	3
135	она не	3	3
136	он говорит	2	3
137	конце концов	2	3
138	что и	3	3
139	рассказа в	3	3
140	сих пор	7	3
141	так и	3	3
142	как в	2	3
143	да и	5	3
144	слова как	3	3
145	и он	5	3
146	и для	3	3
147	что этот	2	3
148	во всяком	2	3
149	тем что	3	3
150	в виде	3	3
151	т п	9	3
152	далеко не	4	3
153	этого слова	2	3
154	в той	5	3
155	на этот	4	3
156	уже в	2	2
157	не был	2	2
158	бы и	2	2
159	его и	2	2
160	с другой	4	2
161	в одной	3	2
162	из этих	2	2
163	дело и	2	2
164	была бы	2	2
165	прежде всего	10	2
166	вопрос о	2	2
167	в такой	2	2
168	для понимания	2	2
169	одна и	2	2
170	оно является	2	2
171	без всякого	2	2
172	но все	2	2
173	из его	2	2
174	такой же	3	2
175	есть конечно	3	2
176	знает что	2	2
177	времени и	2	2
178	же время	5	2
179	при этом	6	2
180	и та	2	2
181	себе и	4	2
182	и является	2	2
183	в виду	3	2
184	в котором	6	2
185	нам кажется	5	2
186	в их	3	2
187	другой стороны	3	2
188	т д	4	2
189	и наконец	6	2
190	время как	2	2
191	в результате	4	2
192	и с	5	2
193	именно как	2	2
194	в руках	2	2
195	во всем	3	2
196	также и	3	2
197	не в	11	2
198	в художественном	3	2
199	мы переходим	2	2
200	бы не	2	2
201	слово в	8	2
202	но в	10	2
203	сам по	5	2
204	а как	4	2
205	с его	4	2
206	в них	4	2
207	лежит в	2	2
208	и к	3	2
209	по существу	3	2
210	мы увидим	5	2
211	кажется что	3	2
212	почему же	4	2
213	во всех	4	2
214	которую он	2	2
215	даже в	3	2
216	перед ним	2	2
217	к самому	3	2
218	не на	4	2
219	который не	2	2
220	в словах	4	2
221	нами в	2	2
222	а с	2	2
223	то время	2	2
224	и эта	2	2
225	ни одного	4	2
226	хотя бы	2	2
227	никому не	3	2
228	слов в	2	2
229	почти всегда	2	2
230	чтобы сделать	2	2
231	и то	2	2
232	ни на	3	2
233	и ее	3	2
234	так чтобы	4	2
235	героя и	5	2
236	ничего не	3	2
237	что говорит	2	2
