N	2gram	Bakhtin_Pr_2	Vladivir
1	и в	43	31
2	не только	11	24
3	но и	14	19
4	то что	7	18
5	и не	29	17
6	у него	6	15
7	и даже	3	15
8	он был	3	14
9	том что	2	14
10	что в	4	14
11	в этом	13	14
12	и с	5	14
13	что он	13	12
14	в его	10	12
15	но в	10	12
16	с его	4	11
17	в том	6	11
18	о том	5	11
19	так что	5	10
20	и то	2	10
21	также и	3	10
22	он не	9	10
23	письме к	2	10
24	никогда не	9	9
25	как мы	10	9
26	а в	5	9
27	только в	4	9
28	в конце	2	9
29	в письме	2	8
30	в то	7	8
31	так как	4	8
32	уже в	2	7
33	для него	8	7
34	кроме того	3	7
35	об этом	2	7
36	о нем	6	7
37	как раз	4	7
38	и его	8	7
39	сказать что	2	7
40	мы уже	3	7
41	он и	3	6
42	и к	3	6
43	у нас	2	6
44	того же	3	6
45	и сам	7	6
46	может быть	23	6
47	иной раз	2	6
48	в котором	6	6
49	его жизни	2	6
50	так и	3	6
51	не может	18	6
52	то же	8	6
53	и что	5	6
54	на этот	4	6
55	а с	2	5
56	не был	2	5
57	все это	5	5
58	вовсе не	5	5
59	на то	5	5
60	не в	11	5
61	что и	3	5
62	когда он	3	5
63	что же	7	5
64	в своих	2	5
65	но он	4	5
66	с ним	3	5
67	я не	4	4
68	же время	5	4
69	в своем	4	4
70	что у	2	4
71	и все	6	4
72	этом смысле	2	4
73	в нем	12	4
74	для нас	2	4
75	в себе	5	4
76	да и	5	4
77	как и	14	4
78	и как	2	4
79	мы и	2	4
80	никак не	5	4
81	хотя и	5	4
82	и особенно	2	4
83	себя в	3	4
84	в своей	4	4
85	мысли и	2	4
86	из его	2	4
87	во всем	3	4
88	как он	2	4
89	дело в	2	4
90	к нему	5	4
91	мы увидим	5	3
92	но на	2	3
93	к тому	4	3
94	в виде	3	3
95	с другой	4	3
96	и так	2	3
97	раз и	2	3
98	в жизни	3	3
99	как в	2	3
100	но не	5	3
101	но это	4	3
102	более или	3	3
103	по своему	2	3
104	него не	2	3
105	ничего не	3	3
106	тот же	3	3
107	за пределы	3	3
108	конце концов	2	3
109	все же	3	3
110	в целом	2	3
111	отношение к	2	3
112	на него	3	3
113	или менее	3	3
114	по своим	3	3
115	он пишет	2	3
116	только на	3	3
117	другой стороны	3	3
118	в отношении	3	3
119	таким образом	5	3
120	все эти	5	3
121	здесь мы	2	3
122	уже не	3	3
123	и очень	2	3
124	и он	5	3
125	и всегда	2	3
126	что этот	2	3
127	и на	10	3
128	на себя	2	3
129	и здесь	3	3
130	во время	4	3
131	но этот	2	3
132	здесь не	6	3
133	то есть	4	3
134	тем что	3	2
135	он сам	3	2
136	мы будем	3	2
137	уже и	2	2
138	не менее	3	2
139	в них	4	2
140	хотя бы	2	2
141	по существу	3	2
142	указывает на	2	2
143	его к	2	2
144	но зато	3	2
145	тем не	2	2
146	ни в	2	2
147	тому же	3	2
148	что я	6	2
149	то время	2	2
150	еще не	9	2
151	при этом	6	2
152	того что	2	2
153	было бы	5	2
154	кажется что	3	2
155	совершенно не	4	2
156	что на	2	2
157	в самом	7	2
158	конечно не	2	2
159	и о	2	2
160	которую он	2	2
161	даже в	3	2
162	для себя	2	2
163	и до	4	2
164	и т	13	2
165	из них	2	2
166	него в	3	2
167	то и	2	2
168	т д	4	2
169	и для	3	2
170	лишь в	8	2
171	он говорит	2	2
172	что такое	2	2
173	своей жизни	2	2
174	той же	3	2
175	с ними	2	2
176	значение для	2	2
177	в результате	4	2
178	во всяком	2	2
179	он так	2	2
180	известно что	2	2
181	точки зрения	13	2
182	к себе	7	2
183	из этих	2	2
184	у меня	5	2
185	и еще	2	2
186	того и	3	2
187	и это	4	2
188	которая как	2	2
189	почти не	2	2
