N	2gram	Bakhtin_Pr_1	Problemy
1	из подполья	11	36
2	и в	23	34
3	и не	34	29
4	как бы	28	27
5	что он	10	23
6	в его	24	22
7	к другому	2	20
8	может быть	21	19
9	в нем	20	19
10	не может	11	19
11	и все	3	19
12	о себе	9	18
13	как и	8	18
14	себе самому	3	18
15	к себе	2	17
16	но в	4	16
17	все это	7	16
18	и его	13	16
19	в этом	25	16
20	и с	4	15
21	прежде всего	7	15
22	он не	4	15
23	то же	10	14
24	к нему	3	14
25	самом деле	5	13
26	для него	15	13
27	человека из	4	13
28	у достоевского	24	13
29	но и	11	12
30	же время	7	12
31	и к	4	12
32	потому что	12	12
33	в то	10	12
34	себя самого	4	11
35	вовсе не	8	11
36	в сущности	5	11
37	то что	18	11
38	на самом	4	11
39	не только	13	10
40	в отношении	2	9
41	не в	6	9
42	самим собою	2	9
43	а не	20	9
44	героя и	5	9
45	самого начала	3	8
46	никогда не	5	8
47	себя и	2	8
48	с самого	2	8
49	в самом	8	8
50	так же	6	8
51	точки зрения	21	8
52	с ним	6	8
53	и для	3	8
54	я не	3	7
55	что в	8	7
56	слово о	2	7
57	и даже	3	7
58	человек из	3	7
59	отношении к	2	7
60	этого слова	2	7
61	все же	5	7
62	на него	2	7
63	как мы	5	7
64	как будто	3	7
65	там где	6	7
66	с собою	2	6
67	в пределах	9	6
68	и на	10	6
69	с его	6	6
70	мы уже	2	6
71	для себя	2	6
72	отношению к	11	6
73	так и	10	6
74	в плане	5	6
75	в себе	5	6
76	только в	8	6
77	он сам	3	5
78	это не	10	5
79	в конце	5	5
80	себе самом	6	5
81	но все	4	5
82	того что	2	5
83	и сам	2	5
84	дело идет	6	5
85	всяком случае	3	5
86	себе и	3	5
87	в целом	4	5
88	из них	2	5
89	по отношению	11	5
90	таким образом	11	5
91	и вот	2	5
92	лишь в	3	5
93	а в	7	5
94	и наконец	5	5
95	нему и	2	5
96	он и	5	5
97	творчестве достоевского	5	5
98	мы должны	2	5
99	в одном	9	5
100	даже в	2	5
101	что и	5	5
102	героя в	4	5
103	и у	4	5
104	другого человека	4	5
105	ни одного	2	5
106	хотя бы	2	5
107	во всяком	4	5
108	на вопрос	2	4
109	слово героя	6	4
110	друг другу	2	4
111	то ни	3	4
112	с другой	2	4
113	что все	3	4
114	ни было	4	4
115	ни в	3	4
116	да и	2	4
117	из его	3	4
118	но это	5	4
119	у него	6	4
120	при этом	3	4
121	на его	2	4
122	бы то	3	4
123	все эти	8	4
124	рядом с	13	4
125	для достоевского	6	4
126	но как	3	4
127	его в	4	4
128	так как	7	4
129	если бы	10	4
130	как раз	4	4
131	этом смысле	9	4
132	мы остановимся	3	4
133	но не	8	4
134	еще не	5	4
135	как другой	3	4
136	героев достоевского	3	4
137	последнее слово	9	4
138	бы и	4	4
139	как в	6	4
140	все равно	2	4
141	в мире	7	4
142	с точки	15	4
143	с другими	7	4
144	тем что	3	4
145	он в	2	4
146	и это	5	4
147	из своего	3	4
148	ничего не	6	4
149	вместе с	2	4
150	уже в	5	3
151	романах достоевского	6	3
152	мире достоевского	5	3
153	он все	2	3
154	в каждом	8	3
155	его к	4	3
156	в том	11	3
157	сливается с	2	3
158	до конца	5	3
159	но для	2	3
160	в котором	2	3
161	и тон	2	3
162	с ее	2	3
163	жизни и	6	3
164	другой стороны	2	3
165	ее как	2	3
166	в одной	4	3
167	записок из	3	3
168	достоевского и	12	3
169	голосов в	3	3
170	для других	2	3
171	их в	2	3
172	говорит он	8	3
173	но он	2	3
174	говорить о	2	3
175	как он	2	3
176	конце концов	4	3
177	большинстве случаев	2	3
178	бы в	3	3
179	чужому сознанию	2	3
180	в романах	7	3
181	с миром	2	3
182	сознания и	3	3
183	не как	12	3
184	и во	2	3
185	по крайней	2	3
186	раз и	3	3
187	по себе	7	3
188	чужого сознания	2	3
189	том что	9	3
190	между тем	5	3
191	достоевского нет	3	3
192	ивана карамазова	5	3
193	бы уже	2	3
194	самого героя	8	3
195	наконец в	2	3
196	достоевского в	19	3
197	как можно	2	3
198	крайней мере	2	3
199	в своей	11	3
