N	2gram	Vygotskiy__2	FransuaR
1	и в	15	41
2	таким образом	14	19
3	в этом	19	15
4	и все	3	14
5	как и	6	14
6	в этой	6	13
7	то же	5	13
8	все эти	3	13
9	мы уже	6	12
10	в его	2	12
11	прежде всего	4	11
12	в том	33	11
13	как мы	6	11
14	в себе	2	11
15	так и	8	10
16	все это	4	10
17	в качестве	4	9
18	и его	4	9
19	не в	8	9
20	но и	10	9
21	и т.п	7	9
22	в своем	9	9
23	что в	14	9
24	по существу	5	8
25	то что	20	8
26	но в	6	8
27	в них	4	7
28	вовсе не	6	7
29	как бы	7	7
30	и не	7	7
31	у него	2	6
32	это не	5	6
33	ни в	2	6
34	мы видим	4	6
35	для него	3	6
36	и до	3	6
37	с помощью	5	6
38	только в	4	6
39	о том	9	6
40	уже в	5	5
41	к этому	4	5
42	не только	15	5
43	и к	6	5
44	вместе с	6	5
45	что и	2	5
46	мы видели	6	5
47	как в	4	5
48	того как	4	5
49	а в	4	5
50	и для	2	5
51	так же	4	5
52	на одном	2	5
53	точки зрения	26	5
54	и это	3	5
55	потому что	7	5
56	том числе	3	4
57	что это	6	4
58	на место	2	4
59	том что	27	4
60	но все	2	4
61	все что	5	4
62	было бы	10	4
63	в сущности	9	4
64	может быть	9	4
65	он не	7	4
66	в виду	6	4
67	уже говорили	3	4
68	на этой	2	4
69	целый ряд	2	4
70	мира и	2	4
71	должно быть	2	4
72	в более	2	4
73	и с	4	4
74	ничего не	3	4
75	и есть	2	3
76	в отношении	6	3
77	что у	3	3
78	того же	3	3
79	во время	3	3
80	в одном	2	3
81	его к	2	3
82	по этому	6	3
83	в своей	4	3
84	при этом	3	3
85	из них	3	3
86	несмотря на	4	3
87	и их	5	3
88	и эта	2	3
89	таким же	3	3
90	что он	12	3
91	с ее	2	3
92	во всех	2	3
93	в их	2	3
94	не может	9	3
95	тем самым	3	3
96	за то	2	3
97	с точки	18	3
98	не имеет	4	3
99	и по	3	3
100	той же	2	3
101	можно было	5	3
102	нас в	2	3
103	ничем не	3	3
104	тем что	2	3
105	так как	4	3
106	от этого	2	3
107	перед нами	2	2
108	что все	4	2
109	с его	4	2
110	все время	3	2
111	именно в	2	2
112	и др	5	2
113	никогда не	8	2
114	числе и	3	2
115	что между	2	2
116	в этих	2	2
117	здесь и	3	2
118	с этим	3	2
119	на самом	3	2
120	в следующем	3	2
121	и ее	3	2
122	к тому	7	2
123	отношению к	5	2
124	и как	2	2
125	из всех	2	2
126	отрыве от	2	2
127	более или	2	2
128	точка зрения	3	2
129	в себя	2	2
130	тот же	7	2
131	того что	17	2
132	в заключение	3	2
133	на том	2	2
134	одной из	3	2
135	и самого	2	2
136	а также	2	2
137	все те	2	2
138	должен быть	2	2
139	и обратно	2	2
140	в первой	2	2
141	в процессе	11	2
142	или менее	2	2
143	во всей	5	2
144	как нечто	2	2
145	по отношению	6	2
146	в связи	6	2
147	этом отношении	3	2
148	уже видели	2	2
149	в течение	2	2
150	и других	2	2
151	находится в	2	2
152	для всех	4	2
153	а не	3	2
154	говорит что	5	2
155	из которых	3	2
156	на которой	2	2
157	мы не	10	2
158	у них	2	2
159	или в	3	2
160	и самым	2	2
161	в данном	3	2
162	в результате	3	2
163	их в	4	2
164	во всяком	7	2
165	в которых	3	2
166	возникновения и	3	2
167	во все	2	2
168	ту же	2	2
169	и т.д	12	2
170	также и	2	2
171	как он	6	2
172	в которой	4	2
173	с ним	3	2
174	мы имеем	3	2
