N	2gram	Propp_Isto_3	KulturaY
1	и т	16	39
2	потому что	3	25
3	и в	22	23
4	т е	16	22
5	не только	14	20
6	в том	9	19
7	в этом	17	18
8	и не	12	16
9	было бы	3	15
10	так как	7	15
11	может быть	11	15
12	т д	15	14
13	точки зрения	2	14
14	если бы	6	12
15	у нас	4	12
16	все эти	4	12
17	том что	8	11
18	но в	10	11
19	в русском	2	10
20	что в	15	10
21	а не	6	10
22	вовсе не	2	9
23	вопрос о	2	9
24	то что	7	9
25	не может	4	9
26	с другой	7	8
27	прежде всего	3	8
28	не в	4	8
29	в качестве	2	8
30	уже не	7	8
31	и что	2	8
32	и пр	11	8
33	не менее	5	7
34	в силу	2	7
35	все же	5	7
36	но и	12	7
37	другой стороны	7	7
38	и с	4	7
39	это не	6	6
40	да и	2	6
41	в этой	5	6
42	но не	7	6
43	что не	2	6
44	тем не	5	6
45	то же	6	6
46	этот вопрос	2	6
47	между тем	2	6
48	и на	4	6
49	ту же	2	6
50	я не	3	5
51	что он	9	5
52	еще не	10	5
53	в его	3	5
54	всяком случае	2	5
55	один из	5	5
56	вместе с	9	5
57	таким образом	10	5
58	там где	7	5
59	и вот	2	5
60	целый ряд	3	5
61	как это	4	5
62	и то	2	5
63	во всяком	2	5
64	и здесь	7	5
65	только в	4	5
66	мы имеем	19	5
67	можно ли	3	4
68	в них	6	4
69	к этому	7	4
70	можно сказать	2	4
71	к тому	3	4
72	что на	4	4
73	мы знаем	2	4
74	для нас	4	4
75	ни в	2	4
76	но все	2	4
77	в пределах	4	4
78	или в	11	4
79	хотя и	2	4
80	в нем	9	4
81	со стороны	3	4
82	так же	3	4
83	в связи	3	4
84	не было	2	4
85	и о	2	4
86	не имеет	2	4
87	в данном	4	4
88	сказать что	3	4
89	могут быть	5	4
90	в то	2	4
91	в особенности	2	4
92	ничего не	6	4
93	так и	2	4
94	на этом	4	3
95	случаи когда	4	3
96	у него	3	3
97	всех этих	2	3
98	точно так	2	3
99	за время	2	3
100	а также	2	3
101	же в	2	3
102	но это	3	3
103	совершенно не	2	3
104	связи с	6	3
105	в ней	2	3
106	он не	5	3
107	что и	9	3
108	не все	6	3
109	что она	5	3
110	как в	2	3
111	так в	6	3
112	с этим	8	3
113	то и	6	3
114	как мы	8	3
115	того что	5	3
116	вот почему	2	3
117	а в	6	3
118	и его	4	3
119	тем что	4	3
120	знаем что	2	3
121	на это	2	3
122	и это	2	3
123	здесь не	3	3
124	и более	2	2
125	же как	2	2
126	с тем	2	2
127	и есть	2	2
128	в частности	5	2
129	никогда не	3	2
130	состоит в	3	2
131	от каждого	2	2
132	что у	3	2
133	и от	3	2
134	и все	3	2
135	одного из	2	2
136	на все	2	2
137	не всегда	4	2
138	что они	8	2
139	очень часто	3	2
140	этом случае	5	2
141	утверждать что	2	2
142	в другом	2	2
143	и потому	2	2
144	поставить вопрос	2	2
145	с одной	2	2
146	в свою	4	2
147	как будто	2	2
148	после того	2	2
149	ли это	2	2
150	она не	4	2
151	при этом	2	2
152	но есть	2	2
153	между прочим	3	2
154	и даже	2	2
155	к нему	5	2
156	мы видели	13	2
157	хотелось бы	2	2
158	превращается в	3	2
159	на том	3	2
160	данном случае	3	2
161	а именно	4	2
162	сюда же	2	2
163	за счет	2	2
164	в своем	2	2
165	и для	2	2
166	все равно	3	2
167	на самом	2	2
168	как и	3	2
169	образом в	2	2
170	стоит в	2	2
171	здесь мы	5	2
172	и у	3	2
173	той же	2	2
174	роль в	2	2
175	с ними	3	2
176	в которых	2	2
177	он и	3	2
178	мы должны	7	2
179	большинстве случаев	2	2
180	то не	2	2
181	а если	3	2
