N	2gram	Vygotskiy__2	Istorich
1	и в	15	22
2	мы имеем	3	19
3	в этом	19	17
4	что в	14	15
5	не только	15	14
6	мы видели	6	13
7	но и	10	12
8	и не	7	12
9	может быть	9	11
10	в этих	2	11
11	или в	3	11
12	таким образом	14	10
13	но в	6	10
14	что он	12	9
15	что и	2	9
16	вместе с	6	9
17	в том	33	9
18	что они	3	8
19	с этим	3	8
20	том что	27	8
21	мы видим	4	8
22	как мы	6	8
23	с другой	6	7
24	к этому	4	7
25	но не	3	7
26	то что	20	7
27	из них	3	7
28	мы должны	6	7
29	так как	4	7
30	там где	6	7
31	связи с	9	6
32	в них	4	6
33	это не	5	6
34	что здесь	2	6
35	мы уже	6	6
36	с ней	2	6
37	связь с	2	6
38	а в	4	6
39	то же	5	6
40	в течение	2	6
41	а не	3	6
42	друг друга	5	6
43	мы можем	10	6
44	в ином	2	6
45	во время	3	6
46	ничего не	3	6
47	если бы	8	6
48	в частности	6	5
49	живет в	2	5
50	все же	4	5
51	что она	3	5
52	он не	7	5
53	того что	17	5
54	могут быть	2	5
55	в некоторых	2	5
56	в этой	6	5
57	видели что	5	4
58	в другой	2	4
59	как это	6	4
60	не в	8	4
61	только в	4	4
62	они не	3	4
63	к ней	2	4
64	что на	2	4
65	для нас	4	4
66	находится в	2	4
67	и его	4	4
68	в данном	3	4
69	не может	9	4
70	тем что	2	4
71	все эти	3	4
72	в других	2	4
73	и с	4	4
74	должны были	3	3
75	связана с	4	3
76	состоит в	3	3
77	что у	3	3
78	целый ряд	2	3
79	и все	3	3
80	раньше чем	2	3
81	представление о	5	3
82	прежде всего	4	3
83	стороны и	2	3
84	к тому	7	3
85	и к	6	3
86	увидим ниже	2	3
87	как и	6	3
88	и как	2	3
89	представляет собой	2	3
90	все что	5	3
91	у него	2	3
92	было бы	10	3
93	мы увидим	2	3
94	в его	2	3
95	никогда не	8	3
96	в целом	10	3
97	ее в	2	3
98	данном случае	3	3
99	со стороны	3	3
100	уже видели	2	3
101	в связи	6	3
102	все равно	2	3
103	на том	2	3
104	следующим образом	2	3
105	имеет свою	2	3
106	так же	4	3
107	сказать что	6	3
108	потому что	7	3
109	и ее	3	3
110	из этих	4	3
111	о том	9	3
112	при помощи	4	3
113	их в	4	3
114	как только	2	2
115	все время	3	2
116	независимо от	4	2
117	и есть	2	2
118	и др	5	2
119	здесь и	3	2
120	в одном	2	2
121	на все	2	2
122	вовсе не	6	2
123	вопрос о	5	2
124	нет никаких	2	2
125	можно сказать	2	2
126	во всяком	7	2
127	мы знаем	7	2
128	ни в	2	2
129	есть ли	2	2
130	но все	2	2
131	следует за	2	2
132	в силу	2	2
133	и более	2	2
134	с одной	7	2
135	как в	4	2
136	при этом	3	2
137	в качестве	4	2
138	не дает	2	2
139	одной стороны	7	2
140	же как	2	2
141	всяком случае	6	2
142	в котором	2	2
143	даже в	4	2
144	не имеет	4	2
145	отношению к	5	2
146	и это	3	2
147	после этого	2	2
148	так и	8	2
149	по отношению	6	2
150	в своем	9	2
151	той же	2	2
152	на одной	2	2
153	на самом	3	2
154	этот вопрос	5	2
155	из того	4	2
156	ней в	2	2
157	и что	8	2
158	он на	3	2
159	и даже	5	2
160	и для	2	2
161	вот почему	3	2
162	в которых	3	2
163	точки зрения	26	2
164	в другом	2	2
165	во все	2	2
166	ту же	2	2
167	детей в	3	2
168	а также	2	2
169	с собой	3	2
