N	2gram	Vygotskiy__4	slovoVRo
1	и в	20	39
2	может быть	12	37
3	и его	5	33
4	не только	15	24
5	и не	8	22
6	но и	9	21
7	не может	6	20
8	в нем	2	19
9	в этом	24	16
10	так и	5	15
11	а не	7	14
12	слова в	9	13
13	как в	5	13
14	отличие от	2	13
15	в процессе	27	13
16	в отличие	2	12
17	в истории	10	11
18	слово в	6	11
19	не в	4	9
20	и с	4	9
21	прежде всего	2	8
22	словом и	4	8
23	себя в	3	8
24	слова и	5	8
25	таким образом	25	8
26	точки зрения	24	8
27	при этом	12	7
28	для него	2	7
29	еще не	2	7
30	в его	11	7
31	как бы	7	7
32	никогда не	5	7
33	в этих	3	7
34	как мы	13	7
35	могут быть	7	7
36	в него	2	7
37	и к	5	6
38	этом случае	3	6
39	все же	5	6
40	как и	9	6
41	в своем	4	6
42	но не	3	6
43	в сущности	4	6
44	все эти	5	6
45	в слове	2	6
46	но в	3	6
47	не могут	3	5
48	с другой	12	5
49	это не	5	5
50	и для	4	5
51	со словом	2	5
52	для нас	4	5
53	том что	35	5
54	одной стороны	9	5
55	только в	10	5
56	в том	42	5
57	один из	3	5
58	слово и	2	5
59	мышления и	14	5
60	с одной	9	5
61	не менее	3	4
62	слова к	3	4
63	ни в	3	4
64	зависимости от	2	4
65	в смысле	4	4
66	слова не	3	4
67	в отношении	10	4
68	входит в	2	4
69	то же	16	4
70	что оно	4	4
71	и других	3	4
72	с помощью	31	4
73	в той	2	4
74	в таком	2	4
75	а в	2	4
76	и на	6	4
77	в основе	17	4
78	его в	6	4
79	здесь не	2	4
80	во всем	3	4
81	так как	10	4
82	перед нами	5	3
83	что в	19	3
84	и от	3	3
85	должна быть	2	3
86	в собственном	7	3
87	стороны и	2	3
88	в свою	2	3
89	что и	9	3
90	между словом	2	3
91	связи с	3	3
92	на этом	3	3
93	у него	2	3
94	и как	9	3
95	в ней	2	3
96	к нему	2	3
97	собственном смысле	7	3
98	этом отношении	7	3
99	а также	2	3
100	с точки	11	3
101	той же	6	3
102	сказать что	6	3
103	между тем	9	3
104	ту же	2	3
105	в чем	3	3
106	как это	9	3
107	во всяком	4	3
108	чем в	3	2
109	может не	2	2
110	в данном	2	2
111	уже в	6	2
112	и более	7	2
113	и другие	9	2
114	в нашем	4	2
115	на котором	2	2
116	того как	2	2
117	тогда когда	8	2
118	речи не	2	2
119	как уже	4	2
120	в историческом	2	2
121	с которым	2	2
122	в себе	10	2
123	и здесь	2	2
124	что он	6	2
125	свою очередь	2	2
126	на нем	2	2
127	со всеми	3	2
128	мы уже	5	2
129	на каждом	6	2
130	всяком случае	3	2
131	даже в	2	2
132	с таким	3	2
133	на его	3	2
134	мы видели	6	2
135	то что	15	2
136	вместе с	8	2
137	те же	6	2
138	и речи	2	2
139	каждом шагу	6	2
140	в их	12	2
141	отличается от	2	2
142	в языке	2	2
143	в связи	3	2
144	с этим	5	2
145	в виде	3	2
146	именно в	3	2
147	уже сказано	4	2
148	они не	2	2
149	и т.п	2	2
150	того чтобы	7	2
151	для того	5	2
152	одним из	2	2
153	мы наблюдаем	2	2
154	роль в	4	2
155	также и	2	2
156	в результате	8	2
157	и при	4	2
158	далеко не	2	2
159	но как	2	2
160	новое слово	2	2
161	не знает	2	2
162	может стать	2	2
163	факт что	2	2
164	о том	5	2
165	как он	4	2
166	которые в	4	2
167	и между	6	2
168	в области	4	2
169	оно может	3	2
170	из него	2	2
