N	2gram	Bakhtin_Pr_3	Problema
1	то что	11	42
2	вовсе не	11	35
3	и в	34	32
4	и не	29	31
5	не менее	3	19
6	в этом	16	19
7	тем не	2	18
8	не только	10	17
9	потому что	12	16
10	по себе	3	15
11	а не	9	15
12	в виде	4	15
13	в себе	6	15
14	как бы	27	14
15	может быть	19	14
16	но в	16	14
17	в нем	19	13
18	сказать что	2	13
19	как раз	4	13
20	что в	7	12
21	том что	3	12
22	так и	6	12
23	и т	8	11
24	и даже	7	11
25	о том	2	11
26	так как	4	11
27	то же	14	10
28	прежде всего	15	10
29	т д	2	10
30	отнюдь не	2	10
31	ничего не	4	10
32	но не	4	9
33	в том	3	9
34	но и	12	9
35	и что	5	9
36	так же	8	9
37	раз и	3	9
38	по своему	3	9
39	еще не	4	9
40	что же	8	9
41	и это	4	9
42	есть только	3	8
43	не может	19	8
44	все эти	4	8
45	и на	6	8
46	даже и	4	8
47	он и	5	8
48	было бы	2	8
49	в своей	3	8
50	но это	4	8
51	и ее	2	8
52	никогда не	8	7
53	ни в	4	7
54	все это	16	7
55	того что	5	7
56	всех этих	2	7
57	в них	2	7
58	и все	19	7
59	что он	23	7
60	во всех	2	7
61	как мы	7	7
62	во всяком	5	7
63	тем что	4	7
64	только в	6	7
65	в конце	5	6
66	так что	5	6
67	и как	3	6
68	при этом	4	6
69	в самом	8	6
70	и если	2	6
71	хотя и	3	6
72	в виду	3	6
73	как символ	3	6
74	таким образом	5	6
75	это не	5	6
76	но как	4	6
77	говорить о	3	6
78	и то	3	6
79	его в	4	6
80	о чем	2	6
81	этом смысле	4	6
82	в то	12	6
83	за пределы	2	6
84	в его	22	6
85	на самом	11	6
86	самом деле	13	6
87	что такое	2	6
88	в своем	2	5
89	не знал	2	5
90	или иной	2	5
91	мы уже	6	5
92	той или	2	5
93	в котором	3	5
94	мы должны	5	5
95	с тем	5	5
96	не является	2	5
97	то в	2	5
98	все равно	4	5
99	далеко не	3	5
100	совсем не	3	4
101	тому что	2	4
102	сама по	2	4
103	не в	9	4
104	мы и	2	4
105	один из	2	4
106	и только	2	4
107	не было	2	4
108	а в	5	4
109	их в	3	4
110	как он	3	4
111	конце концов	3	4
112	с которыми	2	4
113	если бы	4	4
114	он есть	2	4
115	как в	4	4
116	только на	4	4
117	входит в	2	4
118	если не	3	4
119	и для	8	4
120	функции в	3	4
121	и вообще	2	4
122	что вы	2	3
123	уже в	3	3
124	что это	5	3
125	что не	7	3
126	в отношении	9	3
127	с другой	4	3
128	что все	4	3
129	знал что	2	3
130	что его	3	3
131	но все	5	3
132	что они	6	3
133	но для	3	3
134	всяком случае	5	3
135	хотя бы	5	3
136	из них	5	3
137	другой стороны	3	3
138	для этого	3	3
139	и его	16	3
140	что оно	2	3
141	в которых	2	3
142	же и	2	3
143	с этим	2	3
144	но он	3	3
145	точки зрения	8	3
146	с ним	8	3
147	или как	2	3
148	нисколько не	2	3
149	для себя	6	3
150	и во	3	3
151	в жизни	2	3
152	не хочет	2	3
153	в ее	3	3
154	как и	18	3
155	того же	2	3
156	но именно	2	3
157	мы увидим	2	3
158	к тому	5	3
159	он не	15	3
160	о нем	2	3
161	и делает	2	3
162	говорит о	2	3
163	быть и	2	3
164	да и	4	3
165	уже не	2	3
166	к нему	14	3
167	с точки	4	3
168	что значит	2	3
169	пока еще	2	3
170	как будто	7	3
171	в чем	5	3
172	он сам	5	2
173	все время	5	2
174	друг другу	4	2
175	вообще не	2	2
176	уже с	2	2
177	этом случае	2	2
178	слово о	7	2
179	но только	2	2
180	крайней мере	3	2
181	я вам	5	2
182	для него	13	2
183	например в	2	2
184	из подполья	36	2
185	на его	4	2
186	не о	4	2
187	в него	3	2
188	которого он	3	2
189	не для	2	2
190	которых мы	2	2
191	как такового	3	2
192	должно быть	3	2
193	быть даже	3	2
194	особенно в	2	2
195	и с	15	2
196	не как	3	2
197	эти последние	2	2
198	того или	2	2
199	свой собственный	2	2
200	как для	2	2
201	и должно	2	2
202	я и	2	2
203	между тем	3	2
204	от другого	3	2
205	с его	6	2
206	сознания и	3	2
207	виду и	2	2
208	однако в	2	2
209	а может	2	2
210	он должен	2	2
211	и так	5	2
212	по крайней	3	2
213	конечно в	2	2
214	у вас	2	2
215	и того	2	2
216	со всеми	2	2
217	ли вы	6	2
218	в сущности	11	2
219	и потому	2	2
220	нет и	3	2
221	вместе с	4	2
222	только что	3	2
223	как его	2	2
224	со всем	2	2
225	с другими	4	2
226	тому как	2	2
227	собою и	4	2
228	на одном	2	2
229	говорили что	3	2
230	он в	4	2
231	подобно тому	2	2
232	которые в	2	2
233	в которой	2	2
234	не то	2	2
235	это было	3	2
