N	2gram	Losev_Dial_1	Istorich
1	и в	18	28
2	может быть	17	25
3	и т	21	25
4	т д	19	22
5	не может	12	15
6	а не	14	15
7	никогда не	9	14
8	мы должны	5	13
9	мы имеем	2	13
10	что в	13	12
11	то же	10	12
12	не только	13	12
13	мы видим	4	11
14	только в	3	11
15	что он	11	10
16	все же	5	10
17	мы увидим	2	10
18	прежде всего	10	10
19	но и	7	10
20	т е	25	10
21	и что	12	10
22	в том	9	9
23	о том	4	9
24	то что	13	9
25	и не	30	9
26	не в	6	9
27	так и	9	9
28	что это	11	8
29	если бы	12	8
30	в этом	12	8
31	но в	6	8
32	в этих	5	7
33	это не	9	7
34	том что	9	7
35	еще не	2	7
36	было бы	12	7
37	в ней	3	7
38	а в	5	7
39	так же	4	7
40	с другой	6	6
41	не менее	2	6
42	к тому	4	6
43	вслед за	2	6
44	что и	3	6
45	так как	11	6
46	должна быть	3	5
47	не знает	2	5
48	вопрос о	2	5
49	в дальнейшем	5	5
50	что они	3	5
51	более или	3	5
52	что здесь	2	5
53	но не	4	5
54	до сих	2	5
55	в качестве	2	5
56	что она	7	5
57	дело не	2	5
58	сих пор	2	5
59	или менее	3	5
60	другой стороны	4	5
61	в своем	5	5
62	можно было	5	5
63	сказать что	10	5
64	в его	3	5
65	все это	11	4
66	на то	5	4
67	об этом	4	4
68	так что	15	4
69	но все	3	4
70	но это	8	4
71	и пр	5	4
72	одной стороны	2	4
73	даже в	3	4
74	один из	3	4
75	другими словами	2	4
76	с этим	2	4
77	с одной	2	4
78	как и	2	4
79	того что	2	4
80	и даже	13	4
81	хотя бы	6	4
82	и для	2	4
83	и с	5	4
84	к ним	2	4
85	потому что	14	4
86	то мы	2	4
87	в основе	3	4
88	могут быть	3	4
89	все эти	2	4
90	не то	6	4
91	я не	5	3
92	точку зрения	3	3
93	может оказаться	2	3
94	не как	2	3
95	точно так	2	3
96	по себе	25	3
97	не с	5	3
98	именно в	2	3
99	утверждать что	3	3
100	для этого	2	3
101	на этом	2	3
102	и их	2	3
103	в котором	4	3
104	или на	2	3
105	то это	4	3
106	из них	2	3
107	в современной	2	3
108	в их	3	3
109	и тогда	2	3
110	нас не	2	3
111	что же	3	3
112	уже не	2	3
113	не просто	7	3
114	если мы	2	3
115	чтобы не	2	3
116	как мы	4	3
117	и он	5	3
118	есть только	5	3
119	как это	4	3
120	время как	2	3
121	также и	7	3
122	очень много	3	3
123	в другом	2	3
124	во всем	2	3
125	в то	6	3
126	раз и	2	3
127	это за	2	3
128	это конечно	2	3
129	почти не	2	3
130	не существует	7	2
131	но они	2	2
132	а с	2	2
133	всех этих	3	2
134	в мифе	12	2
135	по мере	2	2
136	в частности	2	2
137	к этому	2	2
138	нисколько не	4	2
139	были бы	2	2
140	что их	2	2
141	но так	2	2
142	то он	2	2
143	и от	2	2
144	и потому	3	2
145	была бы	3	2
146	вовсе не	7	2
147	ясно что	8	2
148	здесь в	2	2
149	очень мало	2	2
150	ни было	2	2
151	и как	7	2
152	как о	2	2
153	само по	5	2
154	связанные с	2	2
155	для него	2	2
156	и мы	5	2
157	что не	7	2
158	никто не	2	2
159	что такое	10	2
160	с ним	6	2
161	же как	2	2
162	но если	5	2
163	как бы	11	2
164	относится к	2	2
165	точка зрения	2	2
166	в нем	16	2
167	это было	2	2
168	не есть	40	2
169	говорит о	5	2
170	с той	2	2
171	но уже	2	2
172	с ней	2	2
173	конечно не	3	2
174	указывает на	3	2
175	со стороны	2	2
176	как в	2	2
177	даже не	3	2
178	как раз	4	2
179	то и	2	2
180	как таковая	2	2
181	в особенности	5	2
182	отношения к	3	2
183	он не	3	2
184	в виде	2	2
185	этот обряд	3	2
186	в эпоху	2	2
187	еще и	3	2
188	и вот	6	2
189	к мифу	3	2
190	и другое	2	2
191	а только	3	2
192	должно быть	3	2
193	ничего не	17	2
194	ни к	2	2
195	от этого	3	2
196	в себе	11	2
197	бы в	3	2
198	что если	2	2
199	как он	4	2
200	тут и	2	2
201	только с	3	2
202	тоже не	2	2
