N	2gram	Bakhtin_Fr_6	Dialekti
1	и не	3	30
2	может быть	2	20
3	и в	41	19
4	не только	10	19
5	а не	2	16
6	в себе	5	15
7	то что	10	14
8	и даже	4	14
9	в том	2	14
10	как бы	7	14
11	так как	10	14
12	потому что	3	14
13	вовсе не	7	13
14	но и	13	12
15	то же	5	12
16	точки зрения	2	12
17	и все	9	12
18	что это	5	10
19	как и	7	10
20	и как	4	10
21	в нем	16	10
22	так и	5	10
23	том что	7	10
24	сказать что	6	10
25	времени и	2	9
26	никогда не	8	9
27	не может	4	9
28	прежде всего	10	8
29	мы уже	18	8
30	есть нечто	2	8
31	с точки	2	8
32	не в	4	8
33	в этом	12	8
34	в своей	2	8
35	как это	2	7
36	но это	3	7
37	что в	7	7
38	и то	2	7
39	так что	2	7
40	что он	6	6
41	что не	3	6
42	что они	2	6
43	в то	6	6
44	но не	2	6
45	есть и	2	6
46	конечно не	3	6
47	того что	3	6
48	жизни и	3	6
49	и вообще	4	6
50	тогда когда	2	6
51	должна быть	2	5
52	с другой	4	5
53	же время	5	5
54	в самом	10	5
55	и потому	2	5
56	а именно	2	5
57	как раз	2	5
58	и что	5	5
59	и его	13	5
60	тела и	15	5
61	говорить о	2	5
62	только в	3	5
63	о том	9	5
64	и с	16	5
65	уже в	4	4
66	в своем	5	4
67	та же	4	4
68	в одном	5	4
69	не могут	2	4
70	в ее	5	4
71	все же	4	4
72	при этом	3	4
73	к нему	3	4
74	за пределы	2	4
75	он не	2	4
76	связи с	2	4
77	все это	11	4
78	другой стороны	2	4
79	таким образом	17	4
80	заключается в	2	4
81	самом деле	4	4
82	есть только	3	4
83	а в	4	4
84	в одной	3	4
85	но он	5	4
86	и когда	2	4
87	в другом	4	4
88	как он	2	4
89	с ним	4	4
90	всех этих	2	3
91	все время	4	3
92	в этих	2	3
93	и от	4	3
94	как они	2	3
95	ведь это	2	3
96	как мы	12	3
97	это и	2	3
98	в этой	8	3
99	что если	2	3
100	кроме того	9	3
101	было бы	3	3
102	в целях	3	3
103	даже в	4	3
104	из них	5	3
105	и их	3	3
106	с этим	3	3
107	мы находим	2	3
108	в той	5	3
109	между собою	5	3
110	в данном	3	3
111	они не	3	3
112	о котором	4	3
113	тело и	3	3
114	в чем	3	3
115	это было	2	3
116	связана с	2	2
117	на сцену	2	2
118	это уже	2	2
119	в частности	2	2
120	понятно что	2	2
121	перед нами	3	2
122	в конце	2	2
123	человека и	2	2
124	и образы	2	2
125	именно в	4	2
126	если мы	2	2
127	мы видим	6	2
128	в истории	2	2
129	как известно	2	2
130	до сих	3	2
131	и прежде	2	2
132	и часто	2	2
133	на его	2	2
134	в сущности	8	2
135	в искусстве	3	2
136	когда они	3	2
137	в ней	4	2
138	сих пор	3	2
139	раз в	2	2
140	себя в	2	2
141	будем говорить	2	2
142	на все	3	2
143	во всех	17	2
144	был в	2	2
145	данном случае	2	2
146	так же	5	2
147	не на	2	2
148	например в	6	2
149	в голове	3	2
150	с одной	4	2
151	как в	4	2
152	это все	2	2
153	также что	3	2
154	или в	6	2
155	также и	6	2
156	в результате	4	2
157	их в	2	2
158	между тем	2	2
159	тем что	5	2
160	во время	9	2
161	что мы	2	2
162	все эти	11	2
163	есть в	3	2
164	в области	2	2
165	но в	8	2
166	вместе с	6	2
167	на этом	2	2
